"unlist.a.","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"chañaral","mapuche","mapuche","hombre",18,"2009",3201
"chañaral","diaguita","diaguita","mujer",105,"2009",3201
"chañaral","coya","coya","mujer",80,"2009",3201
"chañaral","aymara","aymara","hombre",74,"2009",3201
"chañaral","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",6028,"2009",3201
"chañaral","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",5833,"2009",3201
"chañaral","mapuche","mapuche","mujer",44,"2009",3201
"chañaral","aymara","aymara","mujer",56,"2009",3201
"chépica","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",6407,"2009",6302
"chépica","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",7030,"2009",6302
"chépica","mapuche","mapuche","mujer",120,"2009",6302
"chépica","mapuche","mapuche","hombre",66,"2009",6302
"chiguayante","mapuche","mapuche","mujer",3312,"2009",8103
"chiguayante","mapuche","mapuche","hombre",1971,"2009",8103
"chiguayante","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",53400,"2009",8103
"chiguayante","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",57002,"2009",8103
"chile chico","mapuche","mapuche","hombre",483,"2009",11401
"chile chico","mapuche","mapuche","mujer",417,"2009",11401
"chile chico","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",1903,"2009",11401
"chile chico","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",2107,"2009",11401
"chile chico","atacameño","atacameño","hombre",33,"2009",11401
"chile chico","atacameño","atacameño","mujer",11,"2009",11401
"chillán","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",88247,"2009",16101
"chillán","mapuche","mapuche","mujer",2015,"2009",16101
"chillán","mapuche","mapuche","hombre",3875,"2009",16101
"chillán","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",78122,"2009",16101
"chillán viejo","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",15246,"2009",16103
"chillán viejo","mapuche","mapuche","mujer",321,"2009",16103
"chillán viejo","mapuche","mapuche","hombre",213,"2009",16103
"chillán viejo","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",13690,"2009",16103
"chimbarongo","mapuche","mapuche","mujer",102,"2009",6303
"chimbarongo","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",17224,"2009",6303
"chimbarongo","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",16772,"2009",6303
"chimbarongo","mapuche","mapuche","hombre",233,"2009",6303
"cholchol","mapuche","mapuche","hombre",4049,"2009",9121
"cholchol","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",1424,"2009",9121
"cholchol","mapuche","mapuche","mujer",3815,"2009",9121
"cholchol","rapa nui ","rapa nui ","hombre",19,"2009",9121
"cholchol","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",1601,"2009",9121
"chonchi","mapuche","mapuche","mujer",2147,"2009",10203
"chonchi","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",5094,"2009",10203
"chonchi","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",5161,"2009",10203
"chonchi","atacameño","atacameño","hombre",19,"2009",10203
"chonchi","mapuche","mapuche","hombre",1651,"2009",10203
"chonchi","rapa nui ","rapa nui ","hombre",20,"2009",10203
"cisnes","aymara","aymara","mujer",18,"2009",11202
"cisnes","mapuche","mapuche","hombre",614,"2009",11202
"cisnes","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",1896,"2009",11202
"cisnes","mapuche","mapuche","mujer",526,"2009",11202
"cisnes","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",1979,"2009",11202
"cisnes","aymara","aymara","hombre",18,"2009",11202
"cisnes","quechua","quechua","mujer",8,"2009",11202
"cobquecura","mapuche","mapuche","mujer",130,"2009",16202
"cobquecura","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",2108,"2009",16202
"cobquecura","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",2290,"2009",16202
"cobquecura","mapuche","mapuche","hombre",172,"2009",16202
"cochamó","mapuche","mapuche","mujer",135,"2009",10103
"cochamó","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",2010,"2009",10103
"cochamó","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",1695,"2009",10103
"cochamó","mapuche","mapuche","hombre",120,"2009",10103
"cochrane","mapuche","mapuche","mujer",114,"2009",11301
"cochrane","yagán","yagán","mujer",8,"2009",11301
"cochrane","mapuche","mapuche","hombre",247,"2009",11301
"cochrane","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",1160,"2009",11301
"cochrane","atacameño","atacameño","hombre",8,"2009",11301
"cochrane","yagán","yagán","hombre",24,"2009",11301
"cochrane","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",1067,"2009",11301
"codegua","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",5905,"2009",6102
"codegua","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",6226,"2009",6102
"codegua","mapuche","mapuche","mujer",16,"2009",6102
"codegua","mapuche","mapuche","hombre",144,"2009",6102
"coelemu","aymara","aymara","hombre",29,"2009",16203
"coelemu","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",8294,"2009",16203
"coelemu","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",6807,"2009",16203
"coelemu","mapuche","mapuche","mujer",95,"2009",16203
"coelemu","aymara","aymara","mujer",29,"2009",16203
"coelemu","mapuche","mapuche","hombre",106,"2009",16203
"coihueco","mapuche","mapuche","hombre",322,"2009",16302
"coihueco","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",11225,"2009",16302
"coihueco","quechua","quechua","hombre",116,"2009",16302
"coihueco","quechua","quechua","mujer",174,"2009",16302
"coihueco","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",12338,"2009",16302
"coihueco","mapuche","mapuche","mujer",299,"2009",16302
"coinco","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",3466,"2009",6103
"coinco","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",3593,"2009",6103
"coinco","mapuche","mapuche","hombre",13,"2009",6103
"coinco","mapuche","mapuche","mujer",55,"2009",6103
"colbún","mapuche","mapuche","mujer",70,"2009",7402
"colbún","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",8978,"2009",7402
"colbún","mapuche","mapuche","hombre",156,"2009",7402
"colbún","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",9053,"2009",7402
"colchane","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",30,"2009",1403
"colchane","aymara","aymara","hombre",630,"2009",1403
"colchane","aymara","aymara","mujer",730,"2009",1403
"colina","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",50935,"2009",13301
"colina","aymara","aymara","mujer",702,"2009",13301
"colina","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",46351,"2009",13301
"colina","mapuche","mapuche","mujer",1056,"2009",13301
"colina","mapuche","mapuche","hombre",1272,"2009",13301
"colina","aymara","aymara","hombre",799,"2009",13301
"collipulli","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",7632,"2009",9202
"collipulli","mapuche","mapuche","hombre",2105,"2009",9202
"collipulli","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",7754,"2009",9202
"collipulli","mapuche","mapuche","mujer",1560,"2009",9202
"coltauco","mapuche","mapuche","hombre",96,"2009",6104
"coltauco","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",8328,"2009",6104
"coltauco","mapuche","mapuche","mujer",174,"2009",6104
"coltauco","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",8632,"2009",6104
"coltauco","diaguita","diaguita","hombre",7,"2009",6104
"combarbalá","diaguita","diaguita","hombre",42,"2009",4302
"combarbalá","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",6102,"2009",4302
"combarbalá","mapuche","mapuche","mujer",173,"2009",4302
"combarbalá","mapuche","mapuche","hombre",61,"2009",4302
"combarbalá","atacameño","atacameño","hombre",42,"2009",4302
"combarbalá","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",5972,"2009",4302
"concepción","aymara","aymara","hombre",285,"2009",8101
"concepción","mapuche","mapuche","mujer",5131,"2009",8101
"concepción","quechua","quechua","mujer",128,"2009",8101
"concepción","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",108618,"2009",8101
"concepción","quechua","quechua","hombre",128,"2009",8101
"concepción","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",101675,"2009",8101
"concepción","mapuche","mapuche","hombre",3233,"2009",8101
"conchalí","diaguita","diaguita","hombre",84,"2009",13104
"conchalí","mapuche","mapuche","mujer",1745,"2009",13104
"conchalí","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",56253,"2009",13104
"conchalí","coya","coya","mujer",98,"2009",13104
"conchalí","diaguita","diaguita","mujer",84,"2009",13104
"conchalí","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",51365,"2009",13104
"conchalí","aymara","aymara","mujer",86,"2009",13104
"conchalí","mapuche","mapuche","hombre",1264,"2009",13104
"concón","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",25098,"2009",5103
"concón","rapa nui ","rapa nui ","mujer",300,"2009",5103
"concón","mapuche","mapuche","hombre",59,"2009",5103
"concón","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",27296,"2009",5103
"concón","rapa nui ","rapa nui ","hombre",150,"2009",5103
"constitución","mapuche","mapuche","hombre",353,"2009",7102
"constitución","atacameño","atacameño","hombre",35,"2009",7102
"constitución","mapuche","mapuche","mujer",313,"2009",7102
"constitución","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",25504,"2009",7102
"constitución","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",26099,"2009",7102
"contulmo","mapuche","mapuche","hombre",570,"2009",8204
"contulmo","aymara","aymara","hombre",7,"2009",8204
"contulmo","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","mujer",1914,"2009",8204
"contulmo","mapuche","mapuche","mujer",565,"2009",8204
"contulmo","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",1849,"2009",8204
"copiapó","aymara","aymara","hombre",819,"2009",3101
"copiapó","no pertenece a ningún pueblo indígena","no pertenece a ningún pueblo indígena","hombre",77175,"2009",3101
"copiapó","aymara","aymara","mujer",1337,"2009",3101
"copiapó","mapuche","mapuche","mujer",447,"2009",3101
"copiapó","coya","coya","hombre",1199,"2009",3101
"copiapó","atacameño","atacameño","hombre",1020,"2009",3101
"copiapó","diaguita","diaguita","hombre",1067,"2009",3101
"copiapó","atacameño","atacameño","mujer",878,"2009",3101
"copiapó","coya","coya","mujer",1531,"2009",3101
"copiapó","diaguita","diaguita","mujer",1103,"2009",3101
