"","a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"108","antofagasta","no tiene","aymara","mujer",42,"2013",2101
"109","antofagasta","sí, firmó","quechua","hombre",164,"2013",2101
"110","antofagasta","ns/nr","no pertenece a ningún pueblo indígena","mujer",37,"2013",2101
"111","antofagasta","sí, firmó","mapuche","hombre",641,"2013",2101
"112","antofagasta","sí, firmó","aymara","mujer",422,"2013",2101
"113","antofagasta","sí, firmó","quechua","mujer",83,"2013",2101
"114","antofagasta","sí, firmó","aymara","hombre",527,"2013",2101
"115","antofagasta","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",284,"2013",2101
"116","antofagasta","sí, firmó","atacameño (likán antai)","hombre",37,"2013",2101
"117","antofagasta","sí, firmó","ns/nr","hombre",72,"2013",2101
"118","antofagasta","sí, firmó","diaguita","mujer",132,"2013",2101
"119","antofagasta","sí, firmó","mapuche","mujer",1335,"2013",2101
"120","antofagasta","ns/nr","ns/nr","mujer",72,"2013",2101
"121","antofagasta","sí, firmó","no pertenece a ningún pueblo indígena","mujer",40895,"2013",2101
"122","antofagasta","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",615,"2013",2101
"123","antofagasta","no tiene","mapuche","mujer",32,"2013",2101
"124","antuco","no tiene","no pertenece a ningún pueblo indígena","hombre",22,"2013",8302
"125","antuco","no tiene","mapuche","mujer",9,"2013",8302
"126","antuco","no tiene","no pertenece a ningún pueblo indígena","mujer",14,"2013",8302
"127","antuco","sí, firmó","no pertenece a ningún pueblo indígena","hombre",475,"2013",8302
"128","antuco","sí, firmó","no pertenece a ningún pueblo indígena","mujer",131,"2013",8302
"129","antuco","sí, firmó","mapuche","hombre",22,"2013",8302
"130","arauco","sí, firmó","mapuche","hombre",262,"2013",8202
"131","arauco","no tiene","no pertenece a ningún pueblo indígena","mujer",1057,"2013",8202
"132","arauco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",107,"2013",8202
"133","arauco","sí, firmó","ns/nr","mujer",67,"2013",8202
"134","arauco","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",72,"2013",8202
"135","arauco","sí, firmó","no pertenece a ningún pueblo indígena","hombre",6374,"2013",8202
"136","arauco","no se acuerda o no sabe si firmó contrato","mapuche","hombre",53,"2013",8202
"137","arauco","sí, firmó","mapuche","mujer",205,"2013",8202
"138","arauco","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",95,"2013",8202
"139","arauco","sí, firmó","no pertenece a ningún pueblo indígena","mujer",3493,"2013",8202
"140","arauco","no tiene","no pertenece a ningún pueblo indígena","hombre",685,"2013",8202
"141","arauco","no tiene","mapuche","mujer",257,"2013",8202
"142","arica","no tiene","diaguita","hombre",25,"2013",15101
"143","arica","sí, firmó","coya","hombre",28,"2013",15101
"144","arica","sí, pero no ha firmado","mapuche","hombre",60,"2013",15101
"145","arica","no tiene","quechua","hombre",54,"2013",15101
"146","arica","sí, firmó","quechua","hombre",61,"2013",15101
"147","arica","sí, firmó","quechua","mujer",122,"2013",15101
"148","arica","no tiene","aymara","hombre",1313,"2013",15101
"149","arica","sí, firmó","aymara","mujer",3542,"2013",15101
"150","arica","no tiene","no pertenece a ningún pueblo indígena","hombre",2107,"2013",15101
"151","arica","no tiene","mapuche","mujer",64,"2013",15101
"152","arica","no tiene","mapuche","hombre",89,"2013",15101
"153","arica","sí, firmó","no pertenece a ningún pueblo indígena","hombre",18710,"2013",15101
"154","arica","sí, firmó","no pertenece a ningún pueblo indígena","mujer",12017,"2013",15101
"155","arica","sí, firmó","aymara","hombre",4342,"2013",15101
"156","arica","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",215,"2013",15101
"157","arica","no tiene","diaguita","mujer",14,"2013",15101
"158","arica","no tiene","kawésqar (alacalufes)","hombre",13,"2013",15101
"159","arica","no tiene","no pertenece a ningún pueblo indígena","mujer",2167,"2013",15101
"160","arica","sí, pero no ha firmado","diaguita","hombre",15,"2013",15101
"161","arica","sí, pero no ha firmado","mapuche","mujer",22,"2013",15101
"162","arica","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",183,"2013",15101
"163","arica","no se acuerda o no sabe si firmó contrato","mapuche","mujer",16,"2013",15101
"164","arica","sí, firmó","diaguita","mujer",179,"2013",15101
"165","arica","sí, firmó","diaguita","hombre",151,"2013",15101
"166","arica","ns/nr","aymara","hombre",12,"2013",15101
"167","arica","no tiene","aymara","mujer",1104,"2013",15101
"168","arica","sí, pero no ha firmado","aymara","mujer",99,"2013",15101
"169","arica","sí, pero no ha firmado","aymara","hombre",29,"2013",15101
"170","arica","no se acuerda o no sabe si firmó contrato","aymara","mujer",32,"2013",15101
"171","arica","sí, firmó","mapuche","mujer",374,"2013",15101
"172","arica","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",285,"2013",15101
"173","arica","sí, firmó","mapuche","hombre",569,"2013",15101
"174","arica","ns/nr","no pertenece a ningún pueblo indígena","mujer",90,"2013",15101
"175","arica","ns/nr","no pertenece a ningún pueblo indígena","hombre",61,"2013",15101
"176","arica","sí, firmó","ns/nr","hombre",44,"2013",15101
"177","arica","no tiene","quechua","mujer",86,"2013",15101
"178","arica","no se acuerda o no sabe si firmó contrato","aymara","hombre",120,"2013",15101
"179","arica","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",153,"2013",15101
"180","arica","sí, firmó","coya","mujer",11,"2013",15101
"181","arica","sí, firmó","atacameño (likán antai)","mujer",80,"2013",15101
"182","aysén","no tiene","mapuche","hombre",84,"2013",11201
"183","aysén","sí, firmó","no pertenece a ningún pueblo indígena","hombre",3397,"2013",11201
"184","aysén","no tiene","no pertenece a ningún pueblo indígena","hombre",212,"2013",11201
"185","aysén","sí, firmó","aymara","hombre",28,"2013",11201
"186","aysén","ns/nr","no pertenece a ningún pueblo indígena","mujer",21,"2013",11201
"187","aysén","ns/nr","mapuche","hombre",21,"2013",11201
"188","aysén","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",16,"2013",11201
"189","aysén","sí, pero no ha firmado","mapuche","hombre",13,"2013",11201
"190","aysén","sí, firmó","mapuche","hombre",1057,"2013",11201
"191","aysén","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",48,"2013",11201
"192","aysén","sí, firmó","ns/nr","hombre",15,"2013",11201
"193","aysén","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",16,"2013",11201
"194","aysén","sí, firmó","mapuche","mujer",791,"2013",11201
"195","aysén","sí, pero no ha firmado","mapuche","mujer",27,"2013",11201
"196","aysén","no se acuerda o no sabe si firmó contrato","mapuche","hombre",12,"2013",11201
"197","aysén","no tiene","mapuche","mujer",50,"2013",11201
"198","aysén","sí, firmó","no pertenece a ningún pueblo indígena","mujer",2317,"2013",11201
"199","aysén","sí, firmó","atacameño (likán antai)","mujer",13,"2013",11201
"200","aysén","no tiene","rapa nui (pascuense)","hombre",17,"2013",11201
"201","aysén","sí, firmó","rapa nui (pascuense)","hombre",67,"2013",11201
"202","aysén","no tiene","no pertenece a ningún pueblo indígena","mujer",203,"2013",11201
"203","buin","sí, firmó","mapuche","hombre",187,"2013",13402
"204","buin","no tiene","no pertenece a ningún pueblo indígena","mujer",694,"2013",13402
"205","buin","sí, firmó","no pertenece a ningún pueblo indígena","hombre",11005,"2013",13402
"206","buin","no tiene","no pertenece a ningún pueblo indígena","hombre",2200,"2013",13402
"207","buin","no tiene","mapuche","hombre",187,"2013",13402
"208","buin","sí, firmó","no pertenece a ningún pueblo indígena","mujer",9165,"2013",13402
"209","buin","no tiene","mapuche","mujer",613,"2013",13402
"210","buin","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",347,"2013",13402
"211","bulnes","ns/nr","no pertenece a ningún pueblo indígena","mujer",71,"2013",16102
"212","bulnes","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",47,"2013",16102
"213","bulnes","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",89,"2013",16102
"214","bulnes","sí, firmó","mapuche","hombre",127,"2013",16102
"215","bulnes","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2602,"2013",16102
"216","bulnes","no tiene","no pertenece a ningún pueblo indígena","mujer",718,"2013",16102
"217","bulnes","ns/nr","no pertenece a ningún pueblo indígena","hombre",71,"2013",16102
"218","bulnes","no tiene","no pertenece a ningún pueblo indígena","hombre",1435,"2013",16102
"219","bulnes","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1059,"2013",16102
"220","cabildo","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",122,"2013",5402
"221","cabildo","no tiene","no pertenece a ningún pueblo indígena","hombre",896,"2013",5402
"222","cabildo","sí, firmó","diaguita","mujer",70,"2013",5402
"223","cabildo","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1543,"2013",5402
"224","cabildo","sí, firmó","no pertenece a ningún pueblo indígena","hombre",3494,"2013",5402
"225","cabildo","sí, firmó","mapuche","mujer",55,"2013",5402
"226","cabildo","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",61,"2013",5402
"227","cabildo","no tiene","no pertenece a ningún pueblo indígena","mujer",316,"2013",5402
"228","cabrero","sí, firmó","mapuche","mujer",53,"2013",8303
"229","cabrero","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",124,"2013",8303
"230","cabrero","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",53,"2013",8303
"231","cabrero","no tiene","mapuche","hombre",53,"2013",8303
"232","cabrero","sí, firmó","ns/nr","hombre",149,"2013",8303
"233","cabrero","sí, firmó","no pertenece a ningún pueblo indígena","hombre",4513,"2013",8303
"234","cabrero","no tiene","no pertenece a ningún pueblo indígena","hombre",635,"2013",8303
"235","cabrero","no tiene","no pertenece a ningún pueblo indígena","mujer",535,"2013",8303
"236","cabrero","sí, firmó","no pertenece a ningún pueblo indígena","mujer",2196,"2013",8303
"237","cabrero","sí, firmó","mapuche","hombre",49,"2013",8303
"238","calama","sí, firmó","diaguita","hombre",737,"2013",2201
"239","calama","sí, firmó","quechua","hombre",741,"2013",2201
"240","calama","sí, firmó","mapuche","hombre",225,"2013",2201
"241","calama","no tiene","aymara","mujer",97,"2013",2201
"242","calama","sí, firmó","quechua","mujer",607,"2013",2201
"243","calama","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",334,"2013",2201
"244","calama","no tiene","atacameño (likán antai)","hombre",42,"2013",2201
"245","calama","no tiene","aymara","hombre",59,"2013",2201
"246","calama","sí, firmó","no pertenece a ningún pueblo indígena","mujer",10020,"2013",2201
"247","calama","sí, pero no ha firmado","mapuche","hombre",78,"2013",2201
"248","calama","sí, firmó","diaguita","mujer",39,"2013",2201
"249","calama","sí, pero no ha firmado","aymara","hombre",58,"2013",2201
"250","calama","no tiene","quechua","hombre",55,"2013",2201
"251","calama","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",110,"2013",2201
"252","calama","no se acuerda o no sabe si firmó contrato","atacameño (likán antai)","mujer",62,"2013",2201
"253","calama","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",151,"2013",2201
"254","calama","sí, firmó","no pertenece a ningún pueblo indígena","hombre",25792,"2013",2201
"255","calama","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",182,"2013",2201
"256","calama","sí, firmó","mapuche","mujer",142,"2013",2201
"257","calama","sí, firmó","coya","mujer",93,"2013",2201
"258","calama","sí, firmó","atacameño (likán antai)","mujer",1302,"2013",2201
"259","calama","ns/nr","no pertenece a ningún pueblo indígena","mujer",132,"2013",2201
"260","calama","sí, firmó","aymara","hombre",413,"2013",2201
"261","calama","no tiene","no pertenece a ningún pueblo indígena","hombre",468,"2013",2201
"262","calama","ns/nr","no pertenece a ningún pueblo indígena","hombre",83,"2013",2201
"263","calama","no tiene","no pertenece a ningún pueblo indígena","mujer",795,"2013",2201
"264","calama","sí, pero no ha firmado","atacameño (likán antai)","hombre",54,"2013",2201
"265","calama","no tiene","mapuche","mujer",39,"2013",2201
"266","calama","sí, firmó","atacameño (likán antai)","hombre",1623,"2013",2201
"267","calbuco","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1983,"2013",10102
"268","calbuco","sí, firmó","mapuche","hombre",1803,"2013",10102
"269","calbuco","sí, pero no ha firmado","mapuche","mujer",66,"2013",10102
"270","calbuco","no tiene","no pertenece a ningún pueblo indígena","hombre",503,"2013",10102
"271","calbuco","no tiene","no pertenece a ningún pueblo indígena","mujer",639,"2013",10102
"272","calbuco","ns/nr","mapuche","hombre",20,"2013",10102
"273","calbuco","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2993,"2013",10102
"274","calbuco","no tiene","mapuche","hombre",464,"2013",10102
"275","calbuco","sí, firmó","mapuche","mujer",1323,"2013",10102
"276","calbuco","sí, pero no ha firmado","mapuche","hombre",33,"2013",10102
"277","calbuco","no tiene","mapuche","mujer",181,"2013",10102
"278","calbuco","sí, firmó","rapa nui (pascuense)","hombre",78,"2013",10102
"279","caldera","sí, firmó","mapuche","mujer",66,"2013",3102
"280","caldera","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",18,"2013",3102
"281","caldera","sí, firmó","diaguita","mujer",18,"2013",3102
"282","caldera","sí, firmó","diaguita","hombre",31,"2013",3102
"283","caldera","no tiene","no pertenece a ningún pueblo indígena","mujer",343,"2013",3102
"284","caldera","sí, firmó","atacameño (likán antai)","mujer",58,"2013",3102
"285","caldera","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1339,"2013",3102
"286","caldera","no tiene","mapuche","mujer",31,"2013",3102
"287","caldera","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1723,"2013",3102
"288","caldera","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",26,"2013",3102
"289","caldera","sí, firmó","mapuche","hombre",64,"2013",3102
"290","caldera","no tiene","diaguita","hombre",20,"2013",3102
"291","caldera","no tiene","no pertenece a ningún pueblo indígena","hombre",277,"2013",3102
"292","caldera","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",26,"2013",3102
"293","caldera","no tiene","diaguita","mujer",73,"2013",3102
"294","calera","no tiene","no pertenece a ningún pueblo indígena","mujer",682,"2013",5502
"295","calera","sí, firmó","no pertenece a ningún pueblo indígena","hombre",8707,"2013",5502
"296","calera","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",166,"2013",5502
"297","calera","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",18,"2013",5502
"298","calera","sí, firmó","no pertenece a ningún pueblo indígena","mujer",5007,"2013",5502
"299","calera","no tiene","no pertenece a ningún pueblo indígena","hombre",1026,"2013",5502
"300","calera","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",68,"2013",5502
"301","calera","sí, firmó","mapuche","mujer",77,"2013",5502
"302","calera","ns/nr","no pertenece a ningún pueblo indígena","hombre",83,"2013",5502
"303","calera","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",185,"2013",5502
"304","calera de tango","no tiene","mapuche","mujer",27,"2013",13403
"305","calera de tango","sí, firmó","no pertenece a ningún pueblo indígena","mujer",2707,"2013",13403
"306","calera de tango","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",235,"2013",13403
"307","calera de tango","no tiene","mapuche","hombre",27,"2013",13403
"308","calera de tango","sí, firmó","mapuche","hombre",81,"2013",13403
"309","calera de tango","sí, firmó","mapuche","mujer",231,"2013",13403
"310","calera de tango","ns/nr","no pertenece a ningún pueblo indígena","mujer",208,"2013",13403
"311","calera de tango","no tiene","no pertenece a ningún pueblo indígena","mujer",103,"2013",13403
"312","calera de tango","no tiene","no pertenece a ningún pueblo indígena","hombre",1156,"2013",13403
"313","calera de tango","ns/nr","no pertenece a ningún pueblo indígena","hombre",208,"2013",13403
"314","calera de tango","sí, firmó","no pertenece a ningún pueblo indígena","hombre",5376,"2013",13403
"315","calle larga","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1246,"2013",5302
"316","calle larga","no tiene","no pertenece a ningún pueblo indígena","hombre",292,"2013",5302
"317","calle larga","sí, firmó","mapuche","mujer",48,"2013",5302
"318","calle larga","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2335,"2013",5302
"319","calle larga","no tiene","mapuche","mujer",47,"2013",5302
"320","calle larga","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",94,"2013",5302
"321","calle larga","no tiene","no pertenece a ningún pueblo indígena","mujer",130,"2013",5302
"322","camarones","sí, firmó","no pertenece a ningún pueblo indígena","mujer",14,"2013",15102
"323","camarones","no tiene","aymara","mujer",51,"2013",15102
"324","camarones","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",14,"2013",15102
"325","camarones","sí, firmó","aymara","mujer",28,"2013",15102
"326","camarones","sí, firmó","aymara","hombre",102,"2013",15102
"327","camarones","no tiene","no pertenece a ningún pueblo indígena","mujer",51,"2013",15102
"328","camarones","sí, firmó","quechua","hombre",14,"2013",15102
"329","camarones","sí, firmó","no pertenece a ningún pueblo indígena","hombre",84,"2013",15102
"330","camarones","sí, firmó","mapuche","mujer",14,"2013",15102
"331","camiña","sí, firmó","aymara","mujer",24,"2013",1402
"332","camiña","sí, firmó","aymara","hombre",21,"2013",1402
"333","camiña","no tiene","no pertenece a ningún pueblo indígena","hombre",24,"2013",1402
"334","camiña","no tiene","quechua","mujer",9,"2013",1402
"335","camiña","no tiene","aymara","mujer",24,"2013",1402
"336","camiña","no tiene","aymara","hombre",24,"2013",1402
"337","camiña","no tiene","quechua","hombre",3,"2013",1402
"338","canela","no tiene","no pertenece a ningún pueblo indígena","mujer",87,"2013",4202
"339","canela","sí, firmó","diaguita","hombre",13,"2013",4202
"340","canela","sí, firmó","no pertenece a ningún pueblo indígena","hombre",638,"2013",4202
"341","canela","sí, firmó","no pertenece a ningún pueblo indígena","mujer",352,"2013",4202
"342","canela","no tiene","no pertenece a ningún pueblo indígena","hombre",127,"2013",4202
"343","canela","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",10,"2013",4202
"344","canela","sí, firmó","mapuche","hombre",89,"2013",4202
"345","canela","sí, firmó","quechua","mujer",89,"2013",4202
"346","cañete","sí, firmó","mapuche","hombre",1076,"2013",8203
"347","cañete","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1185,"2013",8203
"348","cañete","no tiene","no pertenece a ningún pueblo indígena","hombre",392,"2013",8203
"349","cañete","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1362,"2013",8203
"350","cañete","no tiene","no pertenece a ningún pueblo indígena","mujer",809,"2013",8203
