"","a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"143","alto hospicio","no tiene con quien dejar a adultos mayores","aymara","mujer",10,"2011",1107
"144","alto hospicio","quehaceres del hogar","mapuche","mujer",253,"2011",1107
"145","alto hospicio","jubilado(a), pensionado(a) o montepiada","aymara","hombre",40,"2011",1107
"146","alto hospicio","se cansó de buscar o cree que no hay trabajo disponible","no pertenece a ningún pueblo indígena","mujer",30,"2011",1107
"147","alto hospicio","otra razón","mapuche","hombre",20,"2011",1107
"148","alto hospicio","no tiene con quien dejar a los niños","aymara","mujer",214,"2011",1107
"149","alto hospicio","otra razón","aymara","mujer",225,"2011",1107
"150","alto hospicio","está enfermo o tiene una discapacidad","aymara","mujer",12,"2011",1107
"151","alto hospicio","otra razón","mapuche","mujer",81,"2011",1107
"152","alto hospicio","está enfermo o tiene una discapacidad","mapuche","hombre",8,"2011",1107
"153","alto hospicio","no tiene con quien dejar a otro familiar","atacameño (likán antai)","mujer",19,"2011",1107
"154","alto hospicio","empezará pronto o iniciará  actividad por su cuenta","no pertenece a ningún pueblo indígena","mujer",23,"2011",1107
"155","alto hospicio","jubilado(a), pensionado(a) o montepiada","no pertenece a ningún pueblo indígena","mujer",2741,"2011",1107
"156","alto hospicio","no tiene con quien dejar a los niños","quechua","mujer",55,"2011",1107
"157","alto hospicio","está esperando resultado de gestiones ya emprendidas","quechua","hombre",10,"2011",1107
"158","alto hospicio","jubilado(a), pensionado(a) o montepiada","aymara","mujer",68,"2011",1107
"159","alto hospicio","no tiene interés de trabajar","aymara","hombre",32,"2011",1107
"160","alto hospicio","busca cuando lo necesita o tiene trabajo esporádico","aymara","hombre",9,"2011",1107
"161","alto hospicio","estudiante","no pertenece a ningún pueblo indígena","mujer",6215,"2011",1107
"162","alto hospicio","no tiene con quien dejar a los niños","diaguita","mujer",16,"2011",1107
"163","alto hospicio","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","mujer",34,"2011",1107
"164","alto hospicio","no tiene interés de trabajar","no pertenece a ningún pueblo indígena","hombre",216,"2011",1107
"165","alto hospicio","no tiene con quien dejar a adultos mayores","no pertenece a ningún pueblo indígena","mujer",105,"2011",1107
"166","alto hospicio","está esperando resultado de gestiones ya emprendidas","no pertenece a ningún pueblo indígena","hombre",86,"2011",1107
"167","alto hospicio","piensa que nadie le dará trabajo","no pertenece a ningún pueblo indígena","mujer",75,"2011",1107
"168","alto hospicio","quehaceres del hogar","no pertenece a ningún pueblo indígena","hombre",229,"2011",1107
"169","alto hospicio","piensa que nadie le dará trabajo","aymara","mujer",7,"2011",1107
"170","alto hospicio","piensa que nadie le dará trabajo","no pertenece a ningún pueblo indígena","hombre",127,"2011",1107
"171","alto hospicio","no tiene interés de trabajar","no pertenece a ningún pueblo indígena","mujer",310,"2011",1107
"172","alto hospicio","jubilado(a), pensionado(a) o montepiada","diaguita","hombre",19,"2011",1107
"173","alto hospicio","tiene otra fuente de ingreso (seguro cesantía, rentas,etc)","no pertenece a ningún pueblo indígena","mujer",57,"2011",1107
"174","alto hospicio","quehaceres del hogar","quechua","mujer",71,"2011",1107
"175","alto hospicio","quehaceres del hogar","no pertenece a ningún pueblo indígena","mujer",6462,"2011",1107
"176","ancud","otra razón","no pertenece a ningún pueblo indígena","hombre",23,"2011",10202
"177","ancud","no tiene con quien dejar a otro familiar","mapuche","hombre",22,"2011",10202
"178","ancud","tiene otra fuente de ingreso (seguro cesantía, rentas,etc)","no pertenece a ningún pueblo indígena","hombre",23,"2011",10202
"179","ancud","estudiante","mapuche","mujer",665,"2011",10202
"180","ancud","se cansó de buscar o cree que no hay trabajo disponible","no pertenece a ningún pueblo indígena","hombre",65,"2011",10202
"181","ancud","estudiante","no pertenece a ningún pueblo indígena","hombre",2341,"2011",10202
"182","ancud","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","hombre",554,"2011",10202
"183","ancud","estudiante","no pertenece a ningún pueblo indígena","mujer",2237,"2011",10202
"184","ancud","no tiene interés de trabajar","no pertenece a ningún pueblo indígena","hombre",41,"2011",10202
"185","ancud","piensa que nadie le dará trabajo","no pertenece a ningún pueblo indígena","hombre",35,"2011",10202
"186","ancud","las reglas, horarios, distancias de trabajos no le acomodan","mapuche","mujer",37,"2011",10202
"187","ancud","estudiante","mapuche","hombre",513,"2011",10202
"188","ancud","no tiene con quien dejar a adultos mayores","mapuche","mujer",46,"2011",10202
"189","ancud","no tiene interés de trabajar","mapuche","mujer",62,"2011",10202
"190","ancud","jubilado(a), pensionado(a) o montepiada","mapuche","hombre",89,"2011",10202
"191","ancud","no tiene con quien dejar a los niños","mapuche","mujer",75,"2011",10202
"192","ancud","se cansó de buscar o cree que no hay trabajo disponible","mapuche","mujer",20,"2011",10202
"193","ancud","jubilado(a), pensionado(a) o montepiada","no pertenece a ningún pueblo indígena","mujer",2390,"2011",10202
"194","ancud","no tiene con quien dejar a adultos mayores","no pertenece a ningún pueblo indígena","mujer",103,"2011",10202
"195","ancud","no tiene con quien dejar a otro familiar","no pertenece a ningún pueblo indígena","mujer",16,"2011",10202
"196","ancud","otra razón","mapuche","mujer",46,"2011",10202
"197","ancud","quehaceres del hogar","no pertenece a ningún pueblo indígena","mujer",1968,"2011",10202
"198","ancud","está enfermo o tiene una discapacidad","mapuche","mujer",205,"2011",10202
"199","ancud","las reglas, horarios, distancias de trabajos no le acomodan","no pertenece a ningún pueblo indígena","mujer",63,"2011",10202
"200","ancud","está enfermo o tiene una discapacidad","mapuche","hombre",205,"2011",10202
"201","ancud","otra razón","no pertenece a ningún pueblo indígena","mujer",118,"2011",10202
"202","ancud","no tiene con quien dejar a los niños","no pertenece a ningún pueblo indígena","mujer",491,"2011",10202
"203","ancud","quehaceres del hogar","mapuche","mujer",647,"2011",10202
"204","ancud","está esperando resultado de gestiones ya emprendidas","no pertenece a ningún pueblo indígena","hombre",55,"2011",10202
"205","ancud","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","mujer",442,"2011",10202
"206","ancud","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","mujer",47,"2011",10202
"207","ancud","no tiene interés de trabajar","no pertenece a ningún pueblo indígena","mujer",150,"2011",10202
"208","ancud","jubilado(a), pensionado(a) o montepiada","no pertenece a ningún pueblo indígena","hombre",1914,"2011",10202
"209","ancud","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","hombre",24,"2011",10202
"210","ancud","busca cuando lo necesita o tiene trabajo esporádico","mapuche","hombre",20,"2011",10202
"211","ancud","quehaceres del hogar","no pertenece a ningún pueblo indígena","hombre",46,"2011",10202
"212","ancud","busca cuando lo necesita o tiene trabajo esporádico","mapuche","mujer",33,"2011",10202
"213","ancud","jubilado(a), pensionado(a) o montepiada","mapuche","mujer",337,"2011",10202
"214","ancud","está esperando resultado de gestiones ya emprendidas","mapuche","mujer",33,"2011",10202
"215","ancud","está esperando resultado de gestiones ya emprendidas","no pertenece a ningún pueblo indígena","mujer",24,"2011",10202
"216","andacollo","estudiante","no pertenece a ningún pueblo indígena","mujer",399,"2011",4103
"217","andacollo","quehaceres del hogar","no pertenece a ningún pueblo indígena","mujer",907,"2011",4103
"218","andacollo","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","hombre",66,"2011",4103
"219","andacollo","no tiene interés de trabajar","no pertenece a ningún pueblo indígena","mujer",30,"2011",4103
"220","andacollo","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","mujer",132,"2011",4103
"221","andacollo","jubilado(a), pensionado(a) o montepiada","no pertenece a ningún pueblo indígena","mujer",441,"2011",4103
"222","andacollo","otra razón","no pertenece a ningún pueblo indígena","hombre",48,"2011",4103
"223","andacollo","no tiene con quien dejar a adultos mayores","no pertenece a ningún pueblo indígena","mujer",26,"2011",4103
"224","andacollo","jubilado(a), pensionado(a) o montepiada","aymara","mujer",19,"2011",4103
"225","andacollo","estudiante","diaguita","hombre",25,"2011",4103
"226","andacollo","otra razón","no pertenece a ningún pueblo indígena","mujer",14,"2011",4103
"227","andacollo","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","hombre",24,"2011",4103
"228","andacollo","piensa que nadie le dará trabajo","no pertenece a ningún pueblo indígena","hombre",19,"2011",4103
"229","andacollo","se cansó de buscar o cree que no hay trabajo disponible","no pertenece a ningún pueblo indígena","hombre",20,"2011",4103
"230","andacollo","no tiene con quien dejar a los niños","no pertenece a ningún pueblo indígena","mujer",195,"2011",4103
"231","andacollo","jubilado(a), pensionado(a) o montepiada","no pertenece a ningún pueblo indígena","hombre",252,"2011",4103
"232","andacollo","quehaceres del hogar","no pertenece a ningún pueblo indígena","hombre",24,"2011",4103
"233","andacollo","no tiene interés de trabajar","no pertenece a ningún pueblo indígena","hombre",55,"2011",4103
"234","andacollo","estudiante","no pertenece a ningún pueblo indígena","hombre",663,"2011",4103
"235","andacollo","quehaceres del hogar","diaguita","mujer",50,"2011",4103
"236","angol","jubilado(a), pensionado(a) o montepiada","mapuche","hombre",373,"2011",9201
"237","angol","está esperando resultado de gestiones ya emprendidas","no pertenece a ningún pueblo indígena","hombre",133,"2011",9201
"238","angol","no tiene con quien dejar a los niños","mapuche","mujer",90,"2011",9201
"239","angol","no tiene con quien dejar a adultos mayores","no pertenece a ningún pueblo indígena","mujer",184,"2011",9201
"240","angol","quehaceres del hogar","mapuche","mujer",444,"2011",9201
"241","angol","jubilado(a), pensionado(a) o montepiada","mapuche","mujer",151,"2011",9201
"242","angol","estudiante","no pertenece a ningún pueblo indígena","hombre",3494,"2011",9201
"243","angol","no tiene interés de trabajar","no pertenece a ningún pueblo indígena","mujer",375,"2011",9201
"244","angol","tiene otra fuente de ingreso (seguro cesantía, rentas,etc)","no pertenece a ningún pueblo indígena","hombre",28,"2011",9201
"245","angol","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","hombre",430,"2011",9201
"246","angol","las reglas, horarios, distancias de trabajos no le acomodan","no pertenece a ningún pueblo indígena","mujer",51,"2011",9201
"247","angol","otra razón","no pertenece a ningún pueblo indígena","hombre",139,"2011",9201
"248","angol","otra razón","mapuche","hombre",62,"2011",9201
"249","angol","está esperando resultado de gestiones ya emprendidas","no pertenece a ningún pueblo indígena","mujer",39,"2011",9201
"250","angol","quehaceres del hogar","no pertenece a ningún pueblo indígena","mujer",1840,"2011",9201
"251","angol","está enfermo o tiene una discapacidad","mapuche","mujer",159,"2011",9201
"252","angol","quehaceres del hogar","no pertenece a ningún pueblo indígena","hombre",34,"2011",9201
"253","angol","tiene otra fuente de ingreso (seguro cesantía, rentas,etc)","mapuche","mujer",51,"2011",9201
"254","angol","está enfermo o tiene una discapacidad","mapuche","hombre",49,"2011",9201
"255","angol","no tiene interés de trabajar","no pertenece a ningún pueblo indígena","hombre",124,"2011",9201
"256","angol","piensa que nadie le dará trabajo","no pertenece a ningún pueblo indígena","hombre",28,"2011",9201
"257","angol","tiene otra fuente de ingreso (seguro cesantía, rentas,etc)","no pertenece a ningún pueblo indígena","mujer",106,"2011",9201
"258","angol","otra razón","mapuche","mujer",110,"2011",9201
"259","angol","otra razón","atacameño (likán antai)","mujer",24,"2011",9201
"260","angol","se cansó de buscar o cree que no hay trabajo disponible","no pertenece a ningún pueblo indígena","mujer",18,"2011",9201
"261","angol","estudiante","no pertenece a ningún pueblo indígena","mujer",3086,"2011",9201
"262","angol","está esperando resultado de gestiones ya emprendidas","mapuche","hombre",21,"2011",9201
"263","angol","se cansó de buscar o cree que no hay trabajo disponible","no pertenece a ningún pueblo indígena","hombre",88,"2011",9201
"264","angol","piensa que nadie le dará trabajo","no pertenece a ningún pueblo indígena","mujer",230,"2011",9201
"265","angol","estudiante","mapuche","mujer",566,"2011",9201
"266","angol","otra razón","no pertenece a ningún pueblo indígena","mujer",1209,"2011",9201
"267","angol","no tiene con quien dejar a los niños","no pertenece a ningún pueblo indígena","mujer",712,"2011",9201
"268","angol","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","hombre",36,"2011",9201
"269","angol","jubilado(a), pensionado(a) o montepiada","no pertenece a ningún pueblo indígena","hombre",2000,"2011",9201
"270","angol","jubilado(a), pensionado(a) o montepiada","no pertenece a ningún pueblo indígena","mujer",4040,"2011",9201
"271","angol","estudiante","mapuche","hombre",360,"2011",9201
"272","angol","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","mujer",859,"2011",9201
"273","antofagasta","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","hombre",277,"2011",2101
"274","antofagasta","se cansó de buscar o cree que no hay trabajo disponible","quechua","mujer",24,"2011",2101
"275","antofagasta","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","mujer",282,"2011",2101
"276","antofagasta","quehaceres del hogar","no pertenece a ningún pueblo indígena","mujer",24927,"2011",2101
"277","antofagasta","no tiene con quien dejar a los niños","atacameño (likán antai)","mujer",50,"2011",2101
"278","antofagasta","jubilado(a), pensionado(a) o montepiada","aymara","hombre",45,"2011",2101
"279","antofagasta","estudiante","mapuche","mujer",487,"2011",2101
"280","antofagasta","quehaceres del hogar","mapuche","mujer",397,"2011",2101
"281","antofagasta","empezará pronto o iniciará  actividad por su cuenta","no pertenece a ningún pueblo indígena","hombre",98,"2011",2101
"282","antofagasta","no tiene con quien dejar a los niños","no pertenece a ningún pueblo indígena","hombre",148,"2011",2101
"283","antofagasta","está enfermo o tiene una discapacidad","mapuche","mujer",100,"2011",2101
"284","antofagasta","jubilado(a), pensionado(a) o montepiada","atacameño (likán antai)","hombre",62,"2011",2101
"285","antofagasta","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","hombre",2407,"2011",2101
"286","antofagasta","se cansó de buscar o cree que no hay trabajo disponible","no pertenece a ningún pueblo indígena","mujer",335,"2011",2101
"287","antofagasta","está enfermo o tiene una discapacidad","mapuche","hombre",13,"2011",2101
