"unlist.a.","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"algarrobo ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",210,"2006",5602
"algarrobo ","no lo aceptan","no pertenece a ningún pueblo indígena","mujer",13,"2006",5602
"algarrobo ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",3,"2006",5602
"algarrobo ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",45,"2006",5602
"algarrobo ","se enfermaría mucho","atacameño","hombre",15,"2006",5602
"algarrobo ","dificultad de acceso o movilización","no pertenece a ningún pueblo indígena","hombre",34,"2006",5602
"algarrobo ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",34,"2006",5602
"alhué ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",14,"2006",13502
"alhué ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",5,"2006",13502
"alhué ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",15,"2006",13502
"alhué ","sin dato","no pertenece a ningún pueblo indígena","mujer",12,"2006",13502
"alhué ","se enfermaría mucho","no pertenece a ningún pueblo indígena","mujer",6,"2006",13502
"alhué ","sin dato","no pertenece a ningún pueblo indígena","hombre",5,"2006",13502
"alhué ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",105,"2006",13502
"alhué ","tiene una discapacidad","mapuche ","hombre",6,"2006",13502
"alhué ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",56,"2006",13502
"alhué ","no es necesario porque lo(a) cuidan en la casa.","mapuche ","hombre",4,"2006",13502
"alto bío bío ","no veo utilidad en que asista a esta edad","mapuche ","mujer",42,"2006",8314
"alto bío bío ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",25,"2006",8314
"alto bío bío ","sin dato","mapuche ","hombre",18,"2006",8314
"alto bío bío ","no veo utilidad en que asista a esta edad","mapuche ","hombre",53,"2006",8314
"alto bío bío ","se enfermaría mucho","mapuche ","hombre",15,"2006",8314
"alto bío bío ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",146,"2006",8314
"alto bío bío ","dificultad de acceso o movilización","mapuche ","hombre",8,"2006",8314
"alto bío bío ","sin dato","no pertenece a ningún pueblo indígena","hombre",10,"2006",8314
"alto bío bío ","no existe establecimiento cercano","mapuche ","hombre",43,"2006",8314
"alto bío bío ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",27,"2006",8314
"alto bío bío ","no es necesario porque lo(a) cuidan en la casa.","mapuche ","hombre",451,"2006",8314
"alto bío bío ","no es necesario porque lo(a) cuidan en la casa.","mapuche ","mujer",288,"2006",8314
"alto bío bío ","sin dato","mapuche ","mujer",9,"2006",8314
"alto bío bío ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",39,"2006",8314
"alto bío bío ","dificultad económica","mapuche ","hombre",15,"2006",8314
"alto bío bío ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",9,"2006",8314
"alto bío bío ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",28,"2006",8314
"alto bío bío ","no existe establecimiento cercano","mapuche ","mujer",87,"2006",8314
"alto del carmen ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",27,"2006",3302
"alto del carmen ","no es necesario porque lo(a) cuidan en la casa.","diaguita","hombre",35,"2006",3302
"alto del carmen ","no veo utilidad en que asista a esta edad","diaguita","mujer",7,"2006",3302
"alto del carmen ","se enfermaría mucho","diaguita","mujer",7,"2006",3302
"alto del carmen ","el horario no me acomoda","diaguita","mujer",2,"2006",3302
"alto del carmen ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",18,"2006",3302
"alto del carmen ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",2,"2006",3302
"alto del carmen ","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",7,"2006",3302
"alto del carmen ","no es necesario porque lo(a) cuidan en la casa.","diaguita","mujer",23,"2006",3302
"alto del carmen ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",11,"2006",3302
"alto del carmen ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",43,"2006",3302
"alto del carmen ","dificultad de acceso o movilización","no pertenece a ningún pueblo indígena","hombre",2,"2006",3302
"alto del carmen ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",32,"2006",3302
"alto del carmen ","se enfermaría mucho","no pertenece a ningún pueblo indígena","mujer",2,"2006",3302
"alto del carmen ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",66,"2006",3302
"alto hospicio ","no veo utilidad en que asista a esta edad","aymara","mujer",73,"2006",1107
"alto hospicio ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",2136,"2006",1107
"alto hospicio ","dificultad de acceso o movilización","aymara","mujer",71,"2006",1107
"alto hospicio ","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",308,"2006",1107
"alto hospicio ","no es necesario porque lo(a) cuidan en la casa.","sin dato","hombre",308,"2006",1107
"alto hospicio ","no es necesario porque lo(a) cuidan en la casa.","aymara","mujer",681,"2006",1107
"alto hospicio ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",219,"2006",1107
"alto hospicio ","no es necesario porque lo(a) cuidan en la casa.","mapuche ","hombre",190,"2006",1107
"alto hospicio ","el horario no me acomoda","aymara","mujer",42,"2006",1107
"alto hospicio ","tiene una discapacidad","no pertenece a ningún pueblo indígena","hombre",103,"2006",1107
"alto hospicio ","no es necesario porque lo(a) cuidan en la casa.","sin dato","mujer",308,"2006",1107
"alto hospicio ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",134,"2006",1107
"alto hospicio ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",563,"2006",1107
"alto hospicio ","no lo aceptan","no pertenece a ningún pueblo indígena","mujer",61,"2006",1107
"alto hospicio ","sin dato","no pertenece a ningún pueblo indígena","mujer",36,"2006",1107
"alto hospicio ","no hay matrícula (vacantes)","mapuche ","hombre",42,"2006",1107
"alto hospicio ","no es necesario porque lo(a) cuidan en la casa.","aymara","hombre",330,"2006",1107
"alto hospicio ","dificultad económica","no pertenece a ningún pueblo indígena","mujer",103,"2006",1107
"alto hospicio ","dificultad económica","aymara","hombre",148,"2006",1107
"alto hospicio ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",148,"2006",1107
"alto hospicio ","otra razón","no pertenece a ningún pueblo indígena","mujer",230,"2006",1107
"alto hospicio ","no veo utilidad en que asista a esta edad","aymara","hombre",73,"2006",1107
"alto hospicio ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",356,"2006",1107
"ancud ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",409,"2006",10202
"ancud ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",450,"2006",10202
"ancud ","otra razón","mapuche ","mujer",66,"2006",10202
"ancud ","desconfío del cuidado que recibiría ","mapuche ","mujer",53,"2006",10202
"ancud ","no es necesario porque lo(a) cuidan en la casa.","mapuche ","mujer",46,"2006",10202
"ancud ","dificultad económica","no pertenece a ningún pueblo indígena","mujer",63,"2006",10202
"ancud ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",269,"2006",10202
"ancud ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",66,"2006",10202
"ancud ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",29,"2006",10202
"ancud ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",131,"2006",10202
"ancud ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",123,"2006",10202
"ancud ","se enfermaría mucho","no pertenece a ningún pueblo indígena","mujer",29,"2006",10202
"ancud ","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",29,"2006",10202
"ancud ","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","mujer",123,"2006",10202
"ancud ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",96,"2006",10202
"ancud ","no existe establecimiento cercano","mapuche ","mujer",46,"2006",10202
"ancud ","desconfío del cuidado que recibiría ","mapuche ","hombre",66,"2006",10202
"ancud ","no existe establecimiento cercano","mapuche ","hombre",39,"2006",10202
"ancud ","se enfermaría mucho","mapuche ","hombre",39,"2006",10202
"andacollo ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",176,"2006",4103
"andacollo ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",30,"2006",4103
"andacollo ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",5,"2006",4103
"andacollo ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",29,"2006",4103
"andacollo ","otra razón","no pertenece a ningún pueblo indígena","mujer",18,"2006",4103
"andacollo ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",5,"2006",4103
"andacollo ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",12,"2006",4103
"andacollo ","dificultad económica","no pertenece a ningún pueblo indígena","hombre",24,"2006",4103
"andacollo ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",188,"2006",4103
"angol ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",908,"2006",9201
"angol ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",31,"2006",9201
"angol ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",1166,"2006",9201
"angol ","dificultad de acceso o movilización","no pertenece a ningún pueblo indígena","mujer",31,"2006",9201
"angol ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",121,"2006",9201
"angol ","no es necesario porque lo(a) cuidan en la casa.","mapuche ","hombre",56,"2006",9201
"angol ","no existe establecimiento cercano","mapuche ","hombre",40,"2006",9201
"angol ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",58,"2006",9201
"angol ","se enfermaría mucho","no pertenece a ningún pueblo indígena","mujer",58,"2006",9201
"angol ","no es necesario porque lo(a) cuidan en la casa.","mapuche ","mujer",117,"2006",9201
"angol ","dificultad de acceso o movilización","no pertenece a ningún pueblo indígena","hombre",57,"2006",9201
"antofagasta ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",306,"2006",2101
"antofagasta ","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","mujer",283,"2006",2101
"antofagasta ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",5924,"2006",2101
"antofagasta ","requiere establecimiento especial","no pertenece a ningún pueblo indígena","hombre",332,"2006",2101
"antofagasta ","sin dato","no pertenece a ningún pueblo indígena","mujer",582,"2006",2101
"antofagasta ","se enfermaría mucho","no pertenece a ningún pueblo indígena","hombre",273,"2006",2101
"antofagasta ","no es necesario porque lo(a) cuidan en la casa.","mapuche ","mujer",265,"2006",2101
"antofagasta ","otra razón","no pertenece a ningún pueblo indígena","hombre",273,"2006",2101
"antofagasta ","se enfermaría mucho","no pertenece a ningún pueblo indígena","mujer",291,"2006",2101
"antofagasta ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",3242,"2006",2101
"antofagasta ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",6548,"2006",2101
"antofagasta ","no lo aceptan","no pertenece a ningún pueblo indígena","mujer",283,"2006",2101
"antofagasta ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",1486,"2006",2101
"antuco ","no existe establecimiento cercano","mapuche ","mujer",5,"2006",8302
"antuco ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",78,"2006",8302
"antuco ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",29,"2006",8302
"antuco ","no lo aceptan","mapuche ","mujer",10,"2006",8302
"antuco ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",66,"2006",8302
"antuco ","otra razón","no pertenece a ningún pueblo indígena","mujer",7,"2006",8302
"antuco ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",30,"2006",8302
"antuco ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",10,"2006",8302
"antuco ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",6,"2006",8302
"arauco ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",569,"2006",8202
"arauco ","no lo aceptan","no pertenece a ningún pueblo indígena","mujer",60,"2006",8202
"arauco ","otra razón","no pertenece a ningún pueblo indígena","mujer",51,"2006",8202
"arauco ","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","mujer",30,"2006",8202
"arauco ","dificultad de acceso o movilización","no pertenece a ningún pueblo indígena","mujer",46,"2006",8202
"arauco ","no es necesario porque lo(a) cuidan en la casa.","mapuche ","hombre",30,"2006",8202
"arauco ","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",60,"2006",8202
"arauco ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",60,"2006",8202
"arauco ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",30,"2006",8202
"arauco ","se enfermaría mucho","no pertenece a ningún pueblo indígena","mujer",60,"2006",8202
"arauco ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",60,"2006",8202
"arauco ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",557,"2006",8202
"arauco ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",120,"2006",8202
"arauco ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",196,"2006",8202
"arica ","no es necesario porque lo(a) cuidan en la casa.","aymara","mujer",528,"2006",15101
"arica ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",2435,"2006",15101
"arica ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",270,"2006",15101
"arica ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",42,"2006",15101
"arica ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",2581,"2006",15101
"arica ","no existe establecimiento cercano","aymara","hombre",46,"2006",15101
"arica ","se enfermaría mucho","no pertenece a ningún pueblo indígena","mujer",242,"2006",15101
"arica ","no veo utilidad en que asista a esta edad","aymara","mujer",17,"2006",15101
"arica ","no lo aceptan","aymara","mujer",25,"2006",15101
"arica ","requiere establecimiento especial","aymara","hombre",17,"2006",15101
"arica ","desconfío del cuidado que recibiría ","aymara","mujer",222,"2006",15101
"arica ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",292,"2006",15101
"arica ","no lo aceptan","aymara","hombre",25,"2006",15101
"arica ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",487,"2006",15101
"arica ","no existe establecimiento cercano","aymara","mujer",63,"2006",15101
"arica ","no es necesario porque lo(a) cuidan en la casa.","aymara","hombre",267,"2006",15101
"arica ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",21,"2006",15101
"arica ","otra razón","no pertenece a ningún pueblo indígena","hombre",217,"2006",15101
"buin ","dificultad económica","no pertenece a ningún pueblo indígena","hombre",67,"2006",13402
"buin ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",1683,"2006",13402
"buin ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",106,"2006",13402
"buin ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",84,"2006",13402
"buin ","otra razón","mapuche ","hombre",79,"2006",13402
"buin ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",1014,"2006",13402
"buin ","se enfermaría mucho","no pertenece a ningún pueblo indígena","hombre",69,"2006",13402
"buin ","otra razón","no pertenece a ningún pueblo indígena","mujer",90,"2006",13402
"buin ","no lo aceptan","no pertenece a ningún pueblo indígena","mujer",177,"2006",13402
"buin ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",309,"2006",13402
"buin ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",317,"2006",13402
"buin ","no es necesario porque lo(a) cuidan en la casa.","mapuche ","hombre",79,"2006",13402
"buin ","sin dato","no pertenece a ningún pueblo indígena","mujer",66,"2006",13402
"buin ","sin dato","no pertenece a ningún pueblo indígena","hombre",189,"2006",13402
"buin ","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",146,"2006",13402
"bulnes ","otra razón","no pertenece a ningún pueblo indígena","hombre",40,"2006",16102
"bulnes ","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","mujer",18,"2006",16102
"bulnes ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",38,"2006",16102
"bulnes ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",201,"2006",16102
"bulnes ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",52,"2006",16102
"bulnes ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",41,"2006",16102
"bulnes ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",287,"2006",16102
"bulnes ","no veo utilidad en que asista a esta edad","mapuche ","hombre",40,"2006",16102
"bulnes ","se enfermaría mucho","no pertenece a ningún pueblo indígena","hombre",54,"2006",16102
"bulnes ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",97,"2006",16102
"cabildo ","otra razón","no pertenece a ningún pueblo indígena","hombre",24,"2006",5402
"cabildo ","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",27,"2006",5402
"cabildo ","otra razón","no pertenece a ningún pueblo indígena","mujer",24,"2006",5402
"cabildo ","se enfermaría mucho","no pertenece a ningún pueblo indígena","mujer",33,"2006",5402
"cabildo ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",375,"2006",5402
"cabildo ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",36,"2006",5402
"cabildo ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",411,"2006",5402
"cabildo ","no es necesario porque lo(a) cuidan en la casa.","mapuche ","mujer",25,"2006",5402
"cabildo ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",80,"2006",5402
"cabildo ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",73,"2006",5402
"cabildo ","sin dato","no pertenece a ningún pueblo indígena","mujer",37,"2006",5402
"cabildo ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",22,"2006",5402
"cabo de hornos ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",24,"2006",12201
"cabo de hornos ","no veo utilidad en que asista a esta edad","mapuche ","mujer",3,"2006",12201
"cabo de hornos ","otra razón","no pertenece a ningún pueblo indígena","hombre",6,"2006",12201
"cabo de hornos ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",42,"2006",12201
"cabo de hornos ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",19,"2006",12201
"cabo de hornos ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",8,"2006",12201
"cabo de hornos ","no es necesario porque lo(a) cuidan en la casa.","yagan","hombre",6,"2006",12201
"cabo de hornos ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",6,"2006",12201
"cabo de hornos ","otra razón","no pertenece a ningún pueblo indígena","mujer",6,"2006",12201
"cabo de hornos ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",48,"2006",12201
"cabo de hornos ","no veo utilidad en que asista a esta edad","mapuche ","hombre",3,"2006",12201
"cabo de hornos ","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","hombre",3,"2006",12201
"cabrero ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",40,"2006",8303
"cabrero ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",184,"2006",8303
"cabrero ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",245,"2006",8303
"cabrero ","otra razón","no pertenece a ningún pueblo indígena","mujer",43,"2006",8303
"cabrero ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",218,"2006",8303
"cabrero ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",503,"2006",8303
"cabrero ","dificultad económica","no pertenece a ningún pueblo indígena","hombre",37,"2006",8303
"cabrero ","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",40,"2006",8303
"cabrero ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",55,"2006",8303
"cabrero ","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","hombre",55,"2006",8303
"cabrero ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",138,"2006",8303
"cabrero ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",197,"2006",8303
"cabrero ","no lo aceptan","no pertenece a ningún pueblo indígena","mujer",55,"2006",8303
"calama ","no veo utilidad en que asista a esta edad","atacameño","mujer",303,"2006",2201
"calama ","no existe establecimiento cercano","aymara","mujer",2,"2006",2201
"calama ","no veo utilidad en que asista a esta edad","atacameño","hombre",4,"2006",2201
"calama ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",3059,"2006",2201
"calama ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",582,"2006",2201
"calama ","no es necesario porque lo(a) cuidan en la casa.","aymara","mujer",149,"2006",2201
"calama ","no es necesario porque lo(a) cuidan en la casa.","atacameño","mujer",258,"2006",2201
"calama ","no veo utilidad en que asista a esta edad","quechua ","mujer",3,"2006",2201
"calama ","otra razón","no pertenece a ningún pueblo indígena","mujer",394,"2006",2201
"calama ","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",179,"2006",2201
"calama ","sin dato","no pertenece a ningún pueblo indígena","mujer",149,"2006",2201
"calama ","desconfío del cuidado que recibiría ","atacameño","hombre",2,"2006",2201
"calama ","no es necesario porque lo(a) cuidan en la casa.","aymara","hombre",392,"2006",2201
"calama ","sin dato","atacameño","hombre",2,"2006",2201
"calama ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",3040,"2006",2201
"calama ","no es necesario porque lo(a) cuidan en la casa.","atacameño","hombre",414,"2006",2201
"calama ","sin dato","no pertenece a ningún pueblo indígena","hombre",148,"2006",2201
"calama ","no existe establecimiento cercano","atacameño","hombre",2,"2006",2201
"calama ","otra razón","no pertenece a ningún pueblo indígena","hombre",243,"2006",2201
"calama ","no hay matrícula (vacantes)","aymara","hombre",2,"2006",2201
"calama ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",3,"2006",2201
"calama ","no es necesario porque lo(a) cuidan en la casa.","mapuche ","mujer",4,"2006",2201
"calama ","no existe establecimiento cercano","quechua ","hombre",4,"2006",2201
"calama ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",366,"2006",2201
"calama ","el horario no me acomoda","atacameño","hombre",3,"2006",2201
"calama ","dificultad de acceso o movilización","no pertenece a ningún pueblo indígena","hombre",3,"2006",2201
"calbuco ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",95,"2006",10102
"calbuco ","dificultad económica","no pertenece a ningún pueblo indígena","hombre",62,"2006",10102
"calbuco ","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",472,"2006",10102
"calbuco ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",369,"2006",10102
"calbuco ","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","hombre",66,"2006",10102
"calbuco ","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",246,"2006",10102
"calbuco ","no es necesario porque lo(a) cuidan en la casa.","mapuche ","hombre",66,"2006",10102
"calbuco ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",108,"2006",10102
"calbuco ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",62,"2006",10102
"calbuco ","no existe establecimiento cercano","mapuche ","mujer",66,"2006",10102
"calbuco ","no es necesario porque lo(a) cuidan en la casa.","mapuche ","mujer",134,"2006",10102
"calbuco ","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",68,"2006",10102
"calbuco ","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",81,"2006",10102
"calbuco ","no existe establecimiento cercano","mapuche ","hombre",112,"2006",10102
