"unlist.a.","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"alto hospicio","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","hombre",282,"2009",1107
"alto hospicio","no es necesario porque lo(a) cuidan en la casa.","quechua","mujer",40,"2009",1107
"alto hospicio","otra razón. especifique","no pertenece a ningún pueblo indígena","mujer",106,"2009",1107
"alto hospicio","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",1771,"2009",1107
"alto hospicio","no hay matrícula (vacantes)","aymara","mujer",61,"2009",1107
"alto hospicio","no es necesario porque lo(a) cuidan en la casa.","mapuche","mujer",56,"2009",1107
"ancud","no veo utilidad en que asista a esta edad","mapuche","mujer",47,"2009",10202
"ancud","no es necesario porque lo(a) cuidan en la casa.","mapuche","mujer",90,"2009",10202
"ancud","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",86,"2009",10202
"ancud","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",43,"2009",10202
"ancud","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",900,"2009",10202
"ancud","no es necesario porque lo(a) cuidan en la casa.","mapuche","hombre",38,"2009",10202
"ancud","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",318,"2009",10202
"ancud","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",409,"2009",10202
"ancud","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",185,"2009",10202
"andacollo","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",27,"2009",4103
"andacollo","no lo aceptan","no pertenece a ningún pueblo indígena","mujer",13,"2009",4103
"andacollo","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",169,"2009",4103
"andacollo","otra razón. especifique","no pertenece a ningún pueblo indígena","mujer",10,"2009",4103
"andacollo","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",78,"2009",4103
"andacollo","no es necesario porque lo(a) cuidan en la casa.","diaguita","hombre",10,"2009",4103
"andacollo","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",18,"2009",4103
"andacollo","el horario no me acomoda","no pertenece a ningún pueblo indígena","mujer",14,"2009",4103
"angol","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",29,"2009",9201
"angol","se enfermaría mucho","no pertenece a ningún pueblo indígena","hombre",223,"2009",9201
"angol","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",415,"2009",9201
"angol","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",226,"2009",9201
"angol","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",416,"2009",9201
"angol","no es necesario porque lo(a) cuidan en la casa.","mapuche","hombre",71,"2009",9201
"angol","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","mujer",50,"2009",9201
"angol","se enfermaría mucho","no pertenece a ningún pueblo indígena","mujer",145,"2009",9201
"angol","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",219,"2009",9201
"angol","otra razón. especifique","mapuche","hombre",168,"2009",9201
"angol","no lo aceptan","no pertenece a ningún pueblo indígena","mujer",102,"2009",9201
"antofagasta","no es necesario porque lo(a) cuidan en la casa.","aymara","hombre",721,"2009",2101
"antofagasta","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",1846,"2009",2101
"antofagasta","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",303,"2009",2101
"antofagasta","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",253,"2009",2101
"antofagasta","dificultad económica","no pertenece a ningún pueblo indígena","hombre",394,"2009",2101
"antofagasta","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",361,"2009",2101
"antofagasta","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","hombre",140,"2009",2101
"antofagasta","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",2721,"2009",2101
"antofagasta","no es necesario porque lo(a) cuidan en la casa.","atacameño","mujer",163,"2009",2101
"antofagasta","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",215,"2009",2101
"antofagasta","no es necesario porque lo(a) cuidan en la casa.","aymara","mujer",232,"2009",2101
"antofagasta","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",9217,"2009",2101
"antofagasta","tiene una discapacidad","no pertenece a ningún pueblo indígena","hombre",193,"2009",2101
"antofagasta","se enfermaría mucho","no pertenece a ningún pueblo indígena","mujer",219,"2009",2101
"antofagasta","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",253,"2009",2101
"antofagasta","dificultad económica","no pertenece a ningún pueblo indígena","mujer",692,"2009",2101
"antofagasta","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",9154,"2009",2101
"antuco","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",9,"2009",8302
"antuco","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",5,"2009",8302
"antuco","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",84,"2009",8302
"antuco","se enfermaría mucho","no pertenece a ningún pueblo indígena","hombre",9,"2009",8302
"antuco","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",73,"2009",8302
"antuco","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",9,"2009",8302
"arauco","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",115,"2009",8202
"arauco","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","hombre",67,"2009",8202
"arauco","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","mujer",37,"2009",8202
"arauco","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",26,"2009",8202
"arauco","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",762,"2009",8202
"arauco","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",427,"2009",8202
"arauco","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",37,"2009",8202
"arauco","desconfío del cuidado que recibiría ","mapuche","mujer",68,"2009",8202
"arauco","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",19,"2009",8202
"arica","no hay matrícula (vacantes)","aymara","mujer",38,"2009",15101
"arica","desconfío del cuidado que recibiría ","aymara","mujer",19,"2009",15101
"arica","tiene una discapacidad","no pertenece a ningún pueblo indígena","mujer",96,"2009",15101
"arica","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",759,"2009",15101
"arica","no veo utilidad en que asista a esta edad","aymara","hombre",395,"2009",15101
"arica","no es necesario porque lo(a) cuidan en la casa.","diaguita","hombre",80,"2009",15101
"arica","no es necesario porque lo(a) cuidan en la casa.","quechua","hombre",122,"2009",15101
"arica","otra razón. especifique","no pertenece a ningún pueblo indígena","mujer",80,"2009",15101
"arica","no veo utilidad en que asista a esta edad","aymara","mujer",80,"2009",15101
"arica","no es necesario porque lo(a) cuidan en la casa.","quechua","mujer",122,"2009",15101
"arica","el horario no me acomoda","no pertenece a ningún pueblo indígena","hombre",153,"2009",15101
"arica","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",153,"2009",15101
"arica","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",26,"2009",15101
"arica","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",122,"2009",15101
"arica","no es necesario porque lo(a) cuidan en la casa.","mapuche","mujer",28,"2009",15101
"arica","no lo aceptan","no pertenece a ningún pueblo indígena","mujer",489,"2009",15101
"arica","tiene una discapacidad","aymara","mujer",57,"2009",15101
"arica","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",628,"2009",15101
"arica","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",2554,"2009",15101
"arica","otra razón. especifique","aymara","mujer",318,"2009",15101
"arica","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",1640,"2009",15101
"arica","no veo utilidad en que asista a esta edad","mapuche","mujer",28,"2009",15101
"arica","otra razón. especifique","no pertenece a ningún pueblo indígena","hombre",118,"2009",15101
"arica","no es necesario porque lo(a) cuidan en la casa.","aymara","mujer",394,"2009",15101
"arica","no es necesario porque lo(a) cuidan en la casa.","mapuche","hombre",471,"2009",15101
"arica","no es necesario porque lo(a) cuidan en la casa.","aymara","hombre",691,"2009",15101
"arica","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","hombre",179,"2009",15101
"aysén","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",14,"2009",11201
"aysén","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",192,"2009",11201
"aysén","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",54,"2009",11201
"aysén","dificultad de acceso o movilización","no pertenece a ningún pueblo indígena","hombre",11,"2009",11201
"aysén","el horario no me acomoda","mapuche","mujer",22,"2009",11201
"aysén","el horario no me acomoda","mapuche","hombre",22,"2009",11201
"aysén","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",6,"2009",11201
"aysén","no es necesario porque lo(a) cuidan en la casa.","mapuche","hombre",73,"2009",11201
"aysén","no veo utilidad en que asista a esta edad","mapuche","mujer",26,"2009",11201
"aysén","no veo utilidad en que asista a esta edad","mapuche","hombre",65,"2009",11201
"aysén","se enfermaría mucho","no pertenece a ningún pueblo indígena","mujer",33,"2009",11201
"aysén","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",123,"2009",11201
"aysén","otra razón. especifique","no pertenece a ningún pueblo indígena","mujer",57,"2009",11201
"aysén","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",356,"2009",11201
"aysén","dificultad económica","no pertenece a ningún pueblo indígena","hombre",22,"2009",11201
"aysén","dificultad económica","no pertenece a ningún pueblo indígena","mujer",25,"2009",11201
"aysén","se enfermaría mucho","no pertenece a ningún pueblo indígena","hombre",52,"2009",11201
"aysén","no es necesario porque lo(a) cuidan en la casa.","mapuche","mujer",48,"2009",11201
"aysén","otra razón. especifique","mapuche","mujer",114,"2009",11201
"buin","otra razón. especifique","no pertenece a ningún pueblo indígena","hombre",180,"2009",13402
"buin","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",380,"2009",13402
"buin","otra razón. especifique","no pertenece a ningún pueblo indígena","mujer",137,"2009",13402
"buin","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",64,"2009",13402
"buin","se enfermaría mucho","no pertenece a ningún pueblo indígena","hombre",51,"2009",13402
"buin","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",1112,"2009",13402
"buin","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",79,"2009",13402
"buin","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",70,"2009",13402
"buin","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",70,"2009",13402
"buin","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",1448,"2009",13402
"buin","el horario no me acomoda","no pertenece a ningún pueblo indígena","hombre",73,"2009",13402
"bulnes","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","hombre",16,"2009",16102
"bulnes","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",290,"2009",16102
"bulnes","se enfermaría mucho","mapuche","mujer",56,"2009",16102
"bulnes","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",21,"2009",16102
"bulnes","otra razón. especifique","no pertenece a ningún pueblo indígena","mujer",21,"2009",16102
"bulnes","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",37,"2009",16102
"bulnes","dificultad de acceso o movilización","no pertenece a ningún pueblo indígena","mujer",86,"2009",16102
"bulnes","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",267,"2009",16102
"bulnes","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","mujer",51,"2009",16102
"bulnes","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",16,"2009",16102
"bulnes","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",35,"2009",16102
"bulnes","dificultad de acceso o movilización","no pertenece a ningún pueblo indígena","hombre",104,"2009",16102
"cabildo","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",68,"2009",5402
"cabildo","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",15,"2009",5402
"cabildo","no es necesario porque lo(a) cuidan en la casa.","mapuche","mujer",49,"2009",5402
"cabildo","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",523,"2009",5402
"cabildo","otra razón. especifique","no pertenece a ningún pueblo indígena","mujer",15,"2009",5402
"cabildo","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",159,"2009",5402
"cabildo","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",413,"2009",5402
"cabildo","no lo aceptan","no pertenece a ningún pueblo indígena","mujer",25,"2009",5402
"cabo de hornos","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",40,"2009",12201
"cabo de hornos","otra razón. especifique","no pertenece a ningún pueblo indígena","mujer",8,"2009",12201
"cabo de hornos","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",8,"2009",12201
"cabo de hornos","no es necesario porque lo(a) cuidan en la casa.","yagán","mujer",8,"2009",12201
"cabo de hornos","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",78,"2009",12201
"cabrero","otra razón. especifique","mapuche","mujer",55,"2009",8303
"cabrero","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",640,"2009",8303
"cabrero","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",84,"2009",8303
"cabrero","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",673,"2009",8303
"cabrero","otra razón. especifique","no pertenece a ningún pueblo indígena","hombre",17,"2009",8303
"cabrero","dificultad económica","no pertenece a ningún pueblo indígena","hombre",49,"2009",8303
"cabrero","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",66,"2009",8303
"cabrero","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",18,"2009",8303
"cabrero","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",55,"2009",8303
"cabrero","se enfermaría mucho","no pertenece a ningún pueblo indígena","mujer",14,"2009",8303
"calama","otra razón. especifique","atacameño","hombre",4,"2009",2201
"calama","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",247,"2009",2201
"calama","desconfío del cuidado que recibiría ","atacameño","mujer",212,"2009",2201
"calama","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",4,"2009",2201
"calama","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",311,"2009",2201
"calama","tiene una discapacidad","no pertenece a ningún pueblo indígena","mujer",2,"2009",2201
"calama","no es necesario porque lo(a) cuidan en la casa.","coya","mujer",154,"2009",2201
"calama","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",190,"2009",2201
"calama","no veo utilidad en que asista a esta edad","atacameño","hombre",138,"2009",2201
"calama","no lo aceptan","atacameño","hombre",8,"2009",2201
"calama","no veo utilidad en que asista a esta edad","aymara","mujer",78,"2009",2201
"calama","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",471,"2009",2201
"calama","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",2423,"2009",2201
"calama","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",2285,"2009",2201
"calama","no es necesario porque lo(a) cuidan en la casa.","atacameño","mujer",261,"2009",2201
"calama","no es necesario porque lo(a) cuidan en la casa.","atacameño","hombre",470,"2009",2201
"calama","se enfermaría mucho","no pertenece a ningún pueblo indígena","hombre",190,"2009",2201
"calbuco","no es necesario porque lo(a) cuidan en la casa.","mapuche","hombre",453,"2009",10102
"calbuco","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",159,"2009",10102
"calbuco","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",645,"2009",10102
"calbuco","no lo aceptan","no pertenece a ningún pueblo indígena","mujer",50,"2009",10102
"calbuco","no veo utilidad en que asista a esta edad","mapuche","hombre",54,"2009",10102
"calbuco","otra razón. especifique","no pertenece a ningún pueblo indígena","hombre",59,"2009",10102
"calbuco","no es necesario porque lo(a) cuidan en la casa.","mapuche","mujer",176,"2009",10102
"calbuco","se enfermaría mucho","mapuche","mujer",29,"2009",10102
"calbuco","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",63,"2009",10102
"calbuco","no existe establecimiento cercano","mapuche","hombre",65,"2009",10102
"calbuco","no veo utilidad en que asista a esta edad","mapuche","mujer",54,"2009",10102
"calbuco","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",81,"2009",10102
"calbuco","otra razón. especifique","no pertenece a ningún pueblo indígena","mujer",29,"2009",10102
"calbuco","desconfío del cuidado que recibiría ","mapuche","mujer",31,"2009",10102
"calbuco","dificultad económica","mapuche","hombre",36,"2009",10102
"calbuco","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",151,"2009",10102
"calbuco","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",83,"2009",10102
"calbuco","tiene una discapacidad","no pertenece a ningún pueblo indígena","hombre",59,"2009",10102
"calbuco","no existe establecimiento cercano","mapuche","mujer",178,"2009",10102
"calbuco","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",27,"2009",10102
"caldera","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",241,"2009",3102
"caldera","se enfermaría mucho","no pertenece a ningún pueblo indígena","mujer",24,"2009",3102
"caldera","no lo aceptan","no pertenece a ningún pueblo indígena","mujer",13,"2009",3102
"caldera","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",384,"2009",3102
"caldera","no es necesario porque lo(a) cuidan en la casa.","mapuche","mujer",22,"2009",3102
"calera de tango","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",547,"2009",13403
"calera de tango","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",52,"2009",13403
"calera de tango","otra razón. especifique","no pertenece a ningún pueblo indígena","hombre",13,"2009",13403
"calera de tango","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",549,"2009",13403
"calera de tango","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","hombre",17,"2009",13403
"calera de tango","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","mujer",22,"2009",13403
"calera de tango","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",70,"2009",13403
"calle larga","dificultad de acceso o movilización","no pertenece a ningún pueblo indígena","mujer",28,"2009",5302
"calle larga","se enfermaría mucho","no pertenece a ningún pueblo indígena","mujer",106,"2009",5302
"calle larga","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","hombre",14,"2009",5302
"calle larga","se enfermaría mucho","no pertenece a ningún pueblo indígena","hombre",53,"2009",5302
"calle larga","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",180,"2009",5302
"calle larga","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",14,"2009",5302
"calle larga","tiene una discapacidad","no pertenece a ningún pueblo indígena","hombre",14,"2009",5302
"calle larga","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",30,"2009",5302
"calle larga","desconfío del cuidado que recibiría ","no pertenece a ningún pueblo indígena","mujer",14,"2009",5302
"calle larga","otra razón. especifique","no pertenece a ningún pueblo indígena","mujer",20,"2009",5302
"calle larga","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","hombre",11,"2009",5302
"calle larga","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",170,"2009",5302
"camarones","desconfío del cuidado que recibiría ","aymara","hombre",3,"2009",15102
"camarones","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",15,"2009",15102
"camarones","no es necesario porque lo(a) cuidan en la casa.","aymara","hombre",10,"2009",15102
"camarones","no es necesario porque lo(a) cuidan en la casa.","aymara","mujer",5,"2009",15102
"camarones","no existe establecimiento cercano","aymara","hombre",6,"2009",15102
"camiña","otra razón. especifique","no pertenece a ningún pueblo indígena","mujer",2,"2009",1402
"camiña","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",5,"2009",1402
"camiña","no es necesario porque lo(a) cuidan en la casa.","aymara","hombre",11,"2009",1402
"camiña","otra razón. especifique","aymara","hombre",4,"2009",1402
"camiña","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",2,"2009",1402
"camiña","otra razón. especifique","aymara","mujer",3,"2009",1402
"camiña","no es necesario porque lo(a) cuidan en la casa.","aymara","mujer",25,"2009",1402
"camiña","no veo utilidad en que asista a esta edad","aymara","hombre",2,"2009",1402
"camiña","otra razón. especifique","no pertenece a ningún pueblo indígena","hombre",2,"2009",1402
"camiña","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","mujer",5,"2009",1402
"canela","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",26,"2009",4202
"canela","no existe establecimiento cercano","mapuche","hombre",10,"2009",4202
"canela","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",113,"2009",4202
"canela","otra razón. especifique","no pertenece a ningún pueblo indígena","mujer",17,"2009",4202
"canela","no veo utilidad en que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",10,"2009",4202
"canela","no es necesario porque lo(a) cuidan en la casa.","no pertenece a ningún pueblo indígena","hombre",173,"2009",4202
