"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"Ancud","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",502,"2017",10202
"Ancud","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",104,"2017",10202
"Andacollo","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",102,"2017",4103
"Andacollo","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Mujer",32,"2017",4103
"Andacollo","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",13,"2017",4103
"Andacollo","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",79,"2017",4103
"Andacollo","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",13,"2017",4103
"Angol","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",339,"2017",9201
"Angol","No es necesario porque lo(a) cuidan en la casa","Mapuche","Hombre",49,"2017",9201
"Angol","No lo aceptan","Aimara","Mujer",49,"2017",9201
"Angol","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",49,"2017",9201
"Angol","No hay matrícula (vacantes)","No pertenece a ningún pueblo indígena","Hombre",28,"2017",9201
"Angol","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Hombre",120,"2017",9201
"Angol","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",668,"2017",9201
"Angol","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Mujer",66,"2017",9201
"Angol","No existe establecimiento cercano","No pertenece a ningún pueblo indígena","Hombre",65,"2017",9201
"Antofagasta","No es necesario porque lo(a) cuidan en la casa","Aimara","Hombre",65,"2017",2101
"Antofagasta","No es necesario porque lo(a) cuidan en la casa","Atacameño (Likan-Antai)","Mujer",59,"2017",2101
"Antofagasta","Dificultad de acceso o movilización","No pertenece a ningún pueblo indígena","Hombre",95,"2017",2101
"Antofagasta","No es necesario porque lo(a) cuidan en la casa","Mapuche","Hombre",161,"2017",2101
"Antofagasta","Desconfío del cuidado que recibiría","No pertenece a ningún pueblo indígena","Mujer",151,"2017",2101
"Antofagasta","Otra razón. Especifique","No pertenece a ningún pueblo indígena","Mujer",67,"2017",2101
"Antofagasta","Dada su discapacidad, prefiero que no asista","No pertenece a ningún pueblo indígena","Hombre",69,"2017",2101
"Antofagasta","Se enfermaría mucho","No pertenece a ningún pueblo indígena","Mujer",102,"2017",2101
"Antofagasta","Otra razón. Especifique","No pertenece a ningún pueblo indígena","Hombre",166,"2017",2101
"Antofagasta","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",4625,"2017",2101
"Antofagasta","No es necesario porque lo(a) cuidan en la casa","Aimara","Mujer",307,"2017",2101
"Antofagasta","No me parece necesario que asista a esta edad","Quechua","Hombre",178,"2017",2101
"Antofagasta","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",6053,"2017",2101
"Antofagasta","Dada su discapacidad, prefiero que no asista","No pertenece a ningún pueblo indígena","Mujer",138,"2017",2101
"Antofagasta","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",184,"2017",2101
"Antofagasta","No fue priorizado por el establecimiento","No pertenece a ningún pueblo indígena","Hombre",102,"2017",2101
"Antofagasta","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Mujer",1092,"2017",2101
"Antofagasta","No existe establecimiento cercano","No pertenece a ningún pueblo indígena","Mujer",87,"2017",2101
"Antofagasta","No me parece necesario que asista a esta edad","Aimara","Hombre",59,"2017",2101
"Antofagasta","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Hombre",1651,"2017",2101
"Antofagasta","Se enfermaría mucho","No pertenece a ningún pueblo indígena","Hombre",171,"2017",2101
"Antofagasta","No hay matrícula (vacantes)","No pertenece a ningún pueblo indígena","Mujer",135,"2017",2101
"Antofagasta","No lo aceptan","No pertenece a ningún pueblo indígena","Mujer",277,"2017",2101
"Antofagasta","No hay matrícula (vacantes)","No pertenece a ningún pueblo indígena","Hombre",200,"2017",2101
"Antofagasta","No es necesario porque lo(a) cuidan en la casa","Diaguita","Hombre",87,"2017",2101
"Antofagasta","No es necesario porque lo(a) cuidan en la casa","Diaguita","Mujer",59,"2017",2101
"Antofagasta","No fue priorizado por el establecimiento","No pertenece a ningún pueblo indígena","Mujer",105,"2017",2101
"Antuco","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",81,"2017",8302
"Antuco","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",108,"2017",8302
"Arauco","No es necesario porque lo(a) cuidan en la casa","Mapuche","Hombre",102,"2017",8202
"Arauco","Se enfermaría mucho","Mapuche","Mujer",57,"2017",8202
"Arauco","Desconfío del cuidado que recibiría","No pertenece a ningún pueblo indígena","Mujer",54,"2017",8202
"Arauco","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",213,"2017",8202
"Arauco","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",603,"2017",8202
"Arauco","No es necesario porque lo(a) cuidan en la casa","Quechua","Mujer",33,"2017",8202
"Arica","No hay matrícula (vacantes)","Aimara","Mujer",28,"2017",15101
"Arica","Desconfío del cuidado que recibiría","Aimara","Mujer",52,"2017",15101
"Arica","No existe establecimiento cercano","No pertenece a ningún pueblo indígena","Hombre",32,"2017",15101
"Arica","No es necesario porque lo(a) cuidan en la casa","Diaguita","Mujer",43,"2017",15101
"Arica","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",40,"2017",15101
"Arica","No lo aceptan","No pertenece a ningún pueblo indígena","Mujer",9,"2017",15101
"Arica","Otra razón. Especifique","No pertenece a ningún pueblo indígena","Mujer",58,"2017",15101
"Arica","Se enfermaría mucho","No pertenece a ningún pueblo indígena","Hombre",38,"2017",15101
"Arica","Otra razón. Especifique","No pertenece a ningún pueblo indígena","Hombre",55,"2017",15101
"Arica","No me parece necesario que asista a esta edad","Aimara","Mujer",117,"2017",15101
"Arica","No me parece necesario que asista a esta edad","Aimara","Hombre",249,"2017",15101
"Arica","No es necesario porque lo(a) cuidan en la casa","Aimara","Mujer",595,"2017",15101
"Arica","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",2029,"2017",15101
"Arica","No es necesario porque lo(a) cuidan en la casa","Mapuche","Hombre",27,"2017",15101
"Arica","No me parece necesario que asista a esta edad","Mapuche","Mujer",28,"2017",15101
"Arica","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Mujer",341,"2017",15101
"Arica","Se enfermaría mucho","No pertenece a ningún pueblo indígena","Mujer",14,"2017",15101
"Arica","Desconfío del cuidado que recibiría","No pertenece a ningún pueblo indígena","Hombre",60,"2017",15101
"Arica","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",1630,"2017",15101
"Arica","No es necesario porque lo(a) cuidan en la casa","Mapuche","Mujer",32,"2017",15101
"Arica","Dada su discapacidad, prefiero que no asista","No pertenece a ningún pueblo indígena","Mujer",18,"2017",15101
"Arica","No hay matrícula (vacantes)","Aimara","Hombre",56,"2017",15101
"Arica","Desconfío del cuidado que recibiría","Aimara","Hombre",55,"2017",15101
"Arica","No existe establecimiento cercano","Aimara","Hombre",50,"2017",15101
"Arica","No hay matrícula (vacantes)","No pertenece a ningún pueblo indígena","Mujer",169,"2017",15101
"Arica","Se enfermaría mucho","Aimara","Hombre",11,"2017",15101
"Arica","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",69,"2017",15101
"Arica","Desconfío del cuidado que recibiría","No pertenece a ningún pueblo indígena","Mujer",52,"2017",15101
"Arica","Dificultad económica","No pertenece a ningún pueblo indígena","Hombre",16,"2017",15101
"Arica","No es necesario porque lo(a) cuidan en la casa","Aimara","Hombre",471,"2017",15101
"Arica","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Hombre",258,"2017",15101
"Aysén","No es necesario porque lo(a) cuidan en la casa","Mapuche","Hombre",149,"2017",11201
"Aysén","No es necesario porque lo(a) cuidan en la casa","Mapuche","Mujer",68,"2017",11201
"Aysén","Desconfío del cuidado que recibiría","No pertenece a ningún pueblo indígena","Hombre",8,"2017",11201
"Aysén","Se enfermaría mucho","No pertenece a ningún pueblo indígena","Hombre",17,"2017",11201
"Aysén","No lo aceptan","Mapuche","Mujer",38,"2017",11201
"Aysén","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Mujer",11,"2017",11201
"Aysén","Se enfermaría mucho","Mapuche","Mujer",43,"2017",11201
"Aysén","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",146,"2017",11201
"Aysén","No me parece necesario que asista a esta edad","Mapuche","Mujer",22,"2017",11201
"Aysén","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",97,"2017",11201
"Buin","Otra razón. Especifique","No pertenece a ningún pueblo indígena","Hombre",220,"2017",13402
"Buin","No hay matrícula (vacantes)","No pertenece a ningún pueblo indígena","Hombre",193,"2017",13402
"Buin","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",788,"2017",13402
"Buin","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",1066,"2017",13402
"Bulnes","No es necesario porque lo(a) cuidan en la casa","Mapuche","Mujer",75,"2017",16102
"Bulnes","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",350,"2017",16102
"Bulnes","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",197,"2017",16102
"Bulnes","No es necesario porque lo(a) cuidan en la casa","Mapuche","Hombre",58,"2017",16102
"Bulnes","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",88,"2017",16102
"Cabildo","No existe establecimiento cercano","No pertenece a ningún pueblo indígena","Mujer",101,"2017",5402
"Cabildo","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",151,"2017",5402
"Cabildo","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",417,"2017",5402
"Cabrero","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",185,"2017",8303
"Cabrero","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",494,"2017",8303
"Cabrero","No es necesario porque lo(a) cuidan en la casa","Mapuche","Mujer",79,"2017",8303
"Calama","No es necesario porque lo(a) cuidan en la casa","Atacameño (Likan-Antai)","Mujer",106,"2017",2201
"Calama","Dada su discapacidad, prefiero que no asista","No pertenece a ningún pueblo indígena","Mujer",48,"2017",2201
"Calama","No es necesario porque lo(a) cuidan en la casa","Aimara","Hombre",102,"2017",2201
"Calama","No me parece necesario que asista a esta edad","Quechua","Mujer",272,"2017",2201
"Calama","No sabe/no responde","No sabe/no responde","Mujer",83,"2017",2201
"Calama","Otra razón. Especifique","No pertenece a ningún pueblo indígena","Hombre",140,"2017",2201
"Calama","No es necesario porque lo(a) cuidan en la casa","Atacameño (Likan-Antai)","Hombre",387,"2017",2201
"Calama","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",880,"2017",2201
"Calama","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Mujer",165,"2017",2201
"Calama","No sabe/no responde","Atacameño (Likan-Antai)","Hombre",69,"2017",2201
"Calama","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",2010,"2017",2201
"Calama","No es necesario porque lo(a) cuidan en la casa","Aimara","Mujer",11,"2017",2201
"Calama","No hay matrícula (vacantes)","No pertenece a ningún pueblo indígena","Hombre",125,"2017",2201
"Calama","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",2806,"2017",2201
"Calama","No hay matrícula (vacantes)","No pertenece a ningún pueblo indígena","Mujer",125,"2017",2201
"Calama","No hay matrícula (vacantes)","Diaguita","Mujer",108,"2017",2201
"Calama","No me parece necesario que asista a esta edad","Atacameño (Likan-Antai)","Mujer",125,"2017",2201
"Calama","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",558,"2017",2201
"Calama","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Hombre",400,"2017",2201
"Calbuco","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",619,"2017",10102
"Calbuco","Se enfermaría mucho","No pertenece a ningún pueblo indígena","Hombre",64,"2017",10102
"Calbuco","No es necesario porque lo(a) cuidan en la casa","Mapuche","Mujer",66,"2017",10102
"Calbuco","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",401,"2017",10102
"Calbuco","Dada su discapacidad, el establecimiento educacional no lo a","Mapuche","Hombre",63,"2017",10102
"Calbuco","No es necesario porque lo(a) cuidan en la casa","Mapuche","Hombre",391,"2017",10102
"Calbuco","No existe establecimiento cercano","No pertenece a ningún pueblo indígena","Mujer",64,"2017",10102
"Caldera","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",129,"2017",3102
"Caldera","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",147,"2017",3102
"Caldera","No es necesario porque lo(a) cuidan en la casa","Diaguita","Mujer",32,"2017",3102
"Calera","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",1073,"2017",5502
"Calera","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",33,"2017",5502
"Calera","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Mujer",83,"2017",5502
"Calera","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",977,"2017",5502
"Calera","Otra razón. Especifique","No pertenece a ningún pueblo indígena","Hombre",141,"2017",5502
"Calera","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",224,"2017",5502
"Calera","No es necesario porque lo(a) cuidan en la casa","Mapuche","Mujer",33,"2017",5502
"Calera","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Hombre",21,"2017",5502
"Calera de Tango","Se enfermaría mucho","No pertenece a ningún pueblo indígena","Hombre",114,"2017",13403
"Calera de Tango","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Mujer",210,"2017",13403
"Calera de Tango","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",602,"2017",13403
"Calera de Tango","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",648,"2017",13403
"Calle Larga","Otra razón. Especifique","No pertenece a ningún pueblo indígena","Hombre",36,"2017",5302
"Calle Larga","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",121,"2017",5302
"Calle Larga","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",199,"2017",5302
"Camiña","No es necesario porque lo(a) cuidan en la casa","Aimara","Hombre",18,"2017",1402
"Camiña","No es necesario porque lo(a) cuidan en la casa","Aimara","Mujer",20,"2017",1402
"Canela","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",13,"2017",4202
"Canela","No existe establecimiento cercano","No pertenece a ningún pueblo indígena","Hombre",88,"2017",4202
"Canela","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Hombre",77,"2017",4202
"Canela","Desconfío del cuidado que recibiría","No pertenece a ningún pueblo indígena","Hombre",13,"2017",4202
"Cañete","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Mujer",67,"2017",8203
"Cañete","No es necesario porque lo(a) cuidan en la casa","Mapuche","Hombre",86,"2017",8203
"Cañete","Se enfermaría mucho","Mapuche","Mujer",86,"2017",8203
"Cañete","No es necesario porque lo(a) cuidan en la casa","Mapuche","Mujer",172,"2017",8203
"Cañete","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",228,"2017",8203
"Cañete","Desconfío del cuidado que recibiría","No pertenece a ningún pueblo indígena","Mujer",132,"2017",8203
"Cañete","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",287,"2017",8203
"Cañete","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Hombre",71,"2017",8203
"Carahue","No existe establecimiento cercano","Mapuche","Mujer",64,"2017",9102
"Carahue","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",119,"2017",9102
"Carahue","No me parece necesario que asista a esta edad","Mapuche","Mujer",180,"2017",9102
"Carahue","No lo aceptan","Mapuche","Hombre",85,"2017",9102
"Carahue","Dada su discapacidad, prefiero que no asista","Mapuche","Mujer",158,"2017",9102
"Carahue","No es necesario porque lo(a) cuidan en la casa","Mapuche","Mujer",73,"2017",9102
"Cartagena","No me parece necesario que asista a esta edad","Mapuche","Mujer",39,"2017",5603
"Cartagena","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",273,"2017",5603
"Cartagena","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",343,"2017",5603
"Casablanca","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Mujer",100,"2017",5102
"Casablanca","No hay matrícula (vacantes)","Mapuche","Mujer",97,"2017",5102
"Casablanca","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",338,"2017",5102
"Casablanca","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",72,"2017",5102
"Casablanca","Dificultad económica","No pertenece a ningún pueblo indígena","Hombre",144,"2017",5102
"Casablanca","No hay matrícula (vacantes)","No pertenece a ningún pueblo indígena","Mujer",72,"2017",5102
"Castro","No es necesario porque lo(a) cuidan en la casa","Mapuche","Mujer",212,"2017",10201
"Castro","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Hombre",99,"2017",10201
"Castro","No es necesario porque lo(a) cuidan en la casa","Mapuche","Hombre",273,"2017",10201
"Castro","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",140,"2017",10201
"Castro","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Mujer",158,"2017",10201
"Castro","No existe establecimiento cercano","Mapuche","Hombre",43,"2017",10201
"Castro","No hay matrícula (vacantes)","No pertenece a ningún pueblo indígena","Hombre",106,"2017",10201
"Castro","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",733,"2017",10201
"Castro","No existe establecimiento cercano","Mapuche","Mujer",43,"2017",10201
"Castro","Dificultad económica","Mapuche","Hombre",43,"2017",10201
"Castro","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",312,"2017",10201
"Catemu","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",294,"2017",5702
"Catemu","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Mujer",36,"2017",5702
"Catemu","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",180,"2017",5702
"Catemu","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Hombre",43,"2017",5702
"Cauquenes","No existe establecimiento cercano","No pertenece a ningún pueblo indígena","Hombre",111,"2017",7201
"Cauquenes","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",978,"2017",7201
"Cauquenes","No existe establecimiento cercano","No pertenece a ningún pueblo indígena","Mujer",34,"2017",7201
"Cauquenes","No fue priorizado por el establecimiento","No pertenece a ningún pueblo indígena","Mujer",82,"2017",7201
"Cauquenes","Dificultad económica","No pertenece a ningún pueblo indígena","Mujer",47,"2017",7201
"Cauquenes","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",607,"2017",7201
"Cerrillos","Otra razón. Especifique","No pertenece a ningún pueblo indígena","Mujer",153,"2017",13102
"Cerrillos","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",1017,"2017",13102
"Cerrillos","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",637,"2017",13102
"Cerrillos","Otra razón. Especifique","No pertenece a ningún pueblo indígena","Hombre",142,"2017",13102
"Cerro Navia","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Hombre",1252,"2017",13103
"Cerro Navia","Dada su discapacidad, prefiero que no asista","No pertenece a ningún pueblo indígena","Mujer",290,"2017",13103
"Cerro Navia","No es necesario porque lo(a) cuidan en la casa","Mapuche","Mujer",172,"2017",13103
"Cerro Navia","No hay matrícula (vacantes)","No pertenece a ningún pueblo indígena","Hombre",175,"2017",13103
"Cerro Navia","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Mujer",182,"2017",13103
"Cerro Navia","Dada su discapacidad, prefiero que no asista","No pertenece a ningún pueblo indígena","Hombre",244,"2017",13103
"Cerro Navia","Dificultad de acceso o movilización","No pertenece a ningún pueblo indígena","Mujer",165,"2017",13103
"Cerro Navia","No es necesario porque lo(a) cuidan en la casa","No pertenece a ningún pueblo indígena","Mujer",2004,"2017",13103
"Cerro Navia","Otra razón. Especifique","No pertenece a ningún pueblo indígena","Mujer",209,"2017",13103
"Chanco","Dada su discapacidad, el establecimiento educacional no lo a","No pertenece a ningún pueblo indígena","Hombre",28,"2017",7202
"Chanco","No me parece necesario que asista a esta edad","No pertenece a ningún pueblo indígena","Hombre",44,"2017",7202
"Chanco","No existe establecimiento cercano","No pertenece a ningún pueblo indígena","Mujer",77,"2017",7202
