"unlist.a.","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"calle larga","jornada completa","no pertenece a ningún pueblo indígena","mujer",954,"2009",5302
"calle larga","jornada completa","no pertenece a ningún pueblo indígena","hombre",2165,"2009",5302
"calle larga","jornada parcial","no pertenece a ningún pueblo indígena","mujer",85,"2009",5302
"calle larga","jornada completa","aymara","mujer",22,"2009",5302
"calle larga","jornada completa","mapuche","hombre",31,"2009",5302
"calle larga","jornada parcial","no pertenece a ningún pueblo indígena","hombre",20,"2009",5302
"calle larga","jornada prolongada","no pertenece a ningún pueblo indígena","hombre",258,"2009",5302
"camarones","jornada completa","no pertenece a ningún pueblo indígena","hombre",15,"2009",15102
"camarones","jornada completa","aymara","mujer",50,"2009",15102
"camarones","jornada completa","aymara","hombre",63,"2009",15102
"camarones","jornada parcial","aymara","hombre",13,"2009",15102
"camarones","jornada parcial","no pertenece a ningún pueblo indígena","mujer",5,"2009",15102
"camarones","jornada parcial","aymara","mujer",3,"2009",15102
"camarones","jornada completa","no pertenece a ningún pueblo indígena","mujer",6,"2009",15102
"camarones","jornada prolongada","aymara","hombre",3,"2009",15102
"camiña","jornada completa","aymara","hombre",32,"2009",1402
"camiña","jornada completa","no pertenece a ningún pueblo indígena","mujer",8,"2009",1402
"camiña","jornada prolongada","no pertenece a ningún pueblo indígena","hombre",2,"2009",1402
"camiña","jornada parcial","aymara","hombre",2,"2009",1402
"camiña","jornada completa","quechua","hombre",3,"2009",1402
"camiña","jornada prolongada","aymara","hombre",4,"2009",1402
"camiña","jornada completa","aymara","mujer",37,"2009",1402
"camiña","jornada completa","no pertenece a ningún pueblo indígena","hombre",25,"2009",1402
"camiña","jornada parcial","aymara","mujer",8,"2009",1402
"camiña","jornada prolongada","no pertenece a ningún pueblo indígena","mujer",2,"2009",1402
"canela","jornada parcial","no pertenece a ningún pueblo indígena","mujer",120,"2009",4202
"canela","jornada completa","no pertenece a ningún pueblo indígena","hombre",1031,"2009",4202
"canela","jornada completa","no pertenece a ningún pueblo indígena","mujer",377,"2009",4202
"canela","jornada parcial","no pertenece a ningún pueblo indígena","hombre",52,"2009",4202
"canela","jornada prolongada","no pertenece a ningún pueblo indígena","hombre",49,"2009",4202
"canela","jornada parcial","mapuche","mujer",10,"2009",4202
"cañete","jornada prolongada","no pertenece a ningún pueblo indígena","hombre",187,"2009",8203
"cañete","jornada completa","mapuche","mujer",216,"2009",8203
"cañete","jornada parcial","no pertenece a ningún pueblo indígena","hombre",544,"2009",8203
"cañete","jornada parcial","mapuche","hombre",42,"2009",8203
"cañete","jornada parcial","mapuche","mujer",46,"2009",8203
"cañete","jornada completa","no pertenece a ningún pueblo indígena","hombre",2827,"2009",8203
"cañete","jornada completa","mapuche","hombre",641,"2009",8203
"cañete","jornada parcial","no pertenece a ningún pueblo indígena","mujer",336,"2009",8203
"cañete","jornada prolongada","no pertenece a ningún pueblo indígena","mujer",98,"2009",8203
"cañete","jornada prolongada","mapuche","mujer",130,"2009",8203
"cañete","jornada completa","no pertenece a ningún pueblo indígena","mujer",1382,"2009",8203
"carahue","jornada parcial","mapuche","hombre",202,"2009",9102
"carahue","jornada parcial","no pertenece a ningún pueblo indígena","hombre",110,"2009",9102
"carahue","jornada parcial","mapuche","mujer",48,"2009",9102
"carahue","jornada completa","no pertenece a ningún pueblo indígena","hombre",825,"2009",9102
"carahue","jornada prolongada","mapuche","mujer",48,"2009",9102
"carahue","jornada parcial","no pertenece a ningún pueblo indígena","mujer",120,"2009",9102
"carahue","jornada completa","no pertenece a ningún pueblo indígena","mujer",852,"2009",9102
"carahue","jornada prolongada","mapuche","hombre",48,"2009",9102
"carahue","jornada prolongada","no pertenece a ningún pueblo indígena","mujer",48,"2009",9102
"carahue","jornada completa","mapuche","mujer",216,"2009",9102
"carahue","jornada completa","mapuche","hombre",479,"2009",9102
"cartagena","jornada prolongada","no pertenece a ningún pueblo indígena","hombre",175,"2009",5603
"cartagena","jornada prolongada","no pertenece a ningún pueblo indígena","mujer",53,"2009",5603
"cartagena","jornada parcial","no pertenece a ningún pueblo indígena","mujer",705,"2009",5603
"cartagena","jornada parcial","no pertenece a ningún pueblo indígena","hombre",216,"2009",5603
"cartagena","jornada completa","no pertenece a ningún pueblo indígena","mujer",1451,"2009",5603
"cartagena","jornada completa","no pertenece a ningún pueblo indígena","hombre",2724,"2009",5603
"cartagena","jornada completa","mapuche","hombre",53,"2009",5603
"casablanca","jornada completa","no pertenece a ningún pueblo indígena","mujer",1611,"2009",5102
"casablanca","jornada completa","mapuche","hombre",180,"2009",5102
"casablanca","jornada parcial","no pertenece a ningún pueblo indígena","mujer",1149,"2009",5102
"casablanca","jornada completa","no pertenece a ningún pueblo indígena","hombre",5700,"2009",5102
"casablanca","jornada completa","mapuche","mujer",25,"2009",5102
"casablanca","jornada prolongada","no pertenece a ningún pueblo indígena","hombre",510,"2009",5102
"casablanca","jornada prolongada","no pertenece a ningún pueblo indígena","mujer",345,"2009",5102
"casablanca","jornada parcial","no pertenece a ningún pueblo indígena","hombre",257,"2009",5102
"castro","jornada completa","mapuche","mujer",738,"2009",10201
"castro","jornada completa","mapuche","hombre",653,"2009",10201
"castro","jornada completa","no pertenece a ningún pueblo indígena","hombre",5734,"2009",10201
"castro","jornada prolongada","no pertenece a ningún pueblo indígena","hombre",83,"2009",10201
"castro","jornada parcial","no pertenece a ningún pueblo indígena","hombre",88,"2009",10201
"castro","jornada parcial","mapuche","mujer",61,"2009",10201
"castro","jornada prolongada","no pertenece a ningún pueblo indígena","mujer",158,"2009",10201
"castro","jornada parcial","rapa nui ","mujer",110,"2009",10201
"castro","jornada completa","no pertenece a ningún pueblo indígena","mujer",4010,"2009",10201
"castro","jornada prolongada","mapuche","mujer",51,"2009",10201
"castro","jornada parcial","mapuche","hombre",211,"2009",10201
"castro","jornada parcial","no pertenece a ningún pueblo indígena","mujer",738,"2009",10201
"catemu","jornada parcial","no pertenece a ningún pueblo indígena","mujer",237,"2009",5702
"catemu","jornada completa","no pertenece a ningún pueblo indígena","hombre",2512,"2009",5702
"catemu","jornada completa","mapuche","mujer",37,"2009",5702
"catemu","jornada prolongada","no pertenece a ningún pueblo indígena","mujer",18,"2009",5702
"catemu","jornada completa","no pertenece a ningún pueblo indígena","mujer",806,"2009",5702
"catemu","jornada prolongada","no pertenece a ningún pueblo indígena","hombre",171,"2009",5702
"catemu","jornada parcial","no pertenece a ningún pueblo indígena","hombre",112,"2009",5702
"catemu","jornada completa","mapuche","hombre",47,"2009",5702
"catemu","jornada parcial","mapuche","hombre",20,"2009",5702
"cauquenes","jornada completa","no pertenece a ningún pueblo indígena","mujer",3523,"2009",7201
"cauquenes","jornada completa","no pertenece a ningún pueblo indígena","hombre",5585,"2009",7201
"cauquenes","jornada parcial","no pertenece a ningún pueblo indígena","mujer",384,"2009",7201
"cauquenes","jornada completa","mapuche","hombre",97,"2009",7201
"cauquenes","jornada parcial","no pertenece a ningún pueblo indígena","hombre",429,"2009",7201
"cauquenes","jornada prolongada","no pertenece a ningún pueblo indígena","hombre",188,"2009",7201
"cerrillos","jornada parcial","no pertenece a ningún pueblo indígena","mujer",1665,"2009",13102
"cerrillos","jornada parcial","mapuche","hombre",63,"2009",13102
"cerrillos","jornada completa","atacameño","hombre",73,"2009",13102
"cerrillos","jornada completa","mapuche","mujer",634,"2009",13102
"cerrillos","jornada parcial","no pertenece a ningún pueblo indígena","hombre",697,"2009",13102
"cerrillos","jornada prolongada","no pertenece a ningún pueblo indígena","hombre",446,"2009",13102
"cerrillos","jornada prolongada","no pertenece a ningún pueblo indígena","mujer",282,"2009",13102
"cerrillos","jornada completa","no pertenece a ningún pueblo indígena","hombre",11382,"2009",13102
"cerrillos","jornada prolongada","mapuche","hombre",44,"2009",13102
"cerrillos","jornada completa","mapuche","hombre",405,"2009",13102
"cerrillos","jornada completa","no pertenece a ningún pueblo indígena","mujer",6740,"2009",13102
"cerro navia","jornada prolongada","mapuche","hombre",94,"2009",13103
"cerro navia","jornada completa","mapuche","mujer",1168,"2009",13103
"cerro navia","jornada completa","no pertenece a ningún pueblo indígena","mujer",10177,"2009",13103
"cerro navia","jornada parcial","no pertenece a ningún pueblo indígena","hombre",687,"2009",13103
"cerro navia","jornada prolongada","no pertenece a ningún pueblo indígena","mujer",218,"2009",13103
"cerro navia","jornada completa","no pertenece a ningún pueblo indígena","hombre",20817,"2009",13103
"cerro navia","jornada parcial","no pertenece a ningún pueblo indígena","mujer",2023,"2009",13103
"cerro navia","jornada prolongada","no pertenece a ningún pueblo indígena","hombre",782,"2009",13103
"cerro navia","jornada parcial","mapuche","mujer",178,"2009",13103
"cerro navia","jornada completa","mapuche","hombre",1507,"2009",13103
"chanco","jornada parcial","no pertenece a ningún pueblo indígena","hombre",182,"2009",7202
"chanco","jornada completa","no pertenece a ningún pueblo indígena","mujer",707,"2009",7202
"chanco","jornada parcial","no pertenece a ningún pueblo indígena","mujer",140,"2009",7202
"chanco","jornada completa","mapuche","mujer",19,"2009",7202
"chanco","jornada completa","no pertenece a ningún pueblo indígena","hombre",1536,"2009",7202
"chanco","jornada prolongada","no pertenece a ningún pueblo indígena","hombre",34,"2009",7202
"chañaral","jornada parcial","no pertenece a ningún pueblo indígena","mujer",159,"2009",3201
"chañaral","jornada completa","no pertenece a ningún pueblo indígena","mujer",739,"2009",3201
"chañaral","jornada prolongada","no pertenece a ningún pueblo indígena","mujer",20,"2009",3201
"chañaral","jornada parcial","diaguita","mujer",35,"2009",3201
"chañaral","jornada completa","no pertenece a ningún pueblo indígena","hombre",1292,"2009",3201
"chañaral","jornada prolongada","no pertenece a ningún pueblo indígena","hombre",197,"2009",3201
"chañaral","jornada prolongada","coya","hombre",20,"2009",3201
"chañaral","jornada parcial","no pertenece a ningún pueblo indígena","hombre",102,"2009",3201
"chépica","jornada completa","no pertenece a ningún pueblo indígena","hombre",2629,"2009",6302
"chépica","jornada prolongada","no pertenece a ningún pueblo indígena","mujer",33,"2009",6302
"chépica","jornada completa","no pertenece a ningún pueblo indígena","mujer",1222,"2009",6302
"chépica","jornada parcial","no pertenece a ningún pueblo indígena","hombre",150,"2009",6302
"chépica","jornada prolongada","no pertenece a ningún pueblo indígena","hombre",42,"2009",6302
"chépica","jornada completa","mapuche","mujer",19,"2009",6302
"chépica","jornada parcial","no pertenece a ningún pueblo indígena","mujer",202,"2009",6302
"chiguayante","jornada parcial","no pertenece a ningún pueblo indígena","hombre",1702,"2009",8103
"chiguayante","jornada parcial","no pertenece a ningún pueblo indígena","mujer",2898,"2009",8103
"chiguayante","jornada prolongada","mapuche","hombre",134,"2009",8103
"chiguayante","jornada completa","no pertenece a ningún pueblo indígena","hombre",21247,"2009",8103
