"unlist.a.","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"alto hospicio","sí","rapa nui ","mujer",378,"2009",1107
"alto hospicio","sí","no pertenece a ningún pueblo indígena","hombre",26150,"2009",1107
"alto hospicio","sí","mapuche","mujer",1227,"2009",1107
"alto hospicio","no","aymara","hombre",150,"2009",1107
"alto hospicio","no","no pertenece a ningún pueblo indígena","mujer",547,"2009",1107
"alto hospicio","sí","quechua","mujer",217,"2009",1107
"alto hospicio","no","no pertenece a ningún pueblo indígena","hombre",440,"2009",1107
"alto hospicio","no","mapuche","hombre",45,"2009",1107
"ancud","sí","no pertenece a ningún pueblo indígena","mujer",13427,"2009",10202
"ancud","sí","diaguita","hombre",47,"2009",10202
"ancud","sí","mapuche","hombre",2168,"2009",10202
"ancud","no","no pertenece a ningún pueblo indígena","hombre",369,"2009",10202
"ancud","sí","mapuche","mujer",2236,"2009",10202
"ancud","no","mapuche","mujer",116,"2009",10202
"ancud","no","no pertenece a ningún pueblo indígena","mujer",510,"2009",10202
"ancud","sí","no pertenece a ningún pueblo indígena","hombre",13554,"2009",10202
"andacollo","sí","no pertenece a ningún pueblo indígena","mujer",3338,"2009",4103
"andacollo","sí","mapuche","hombre",10,"2009",4103
"andacollo","no","no pertenece a ningún pueblo indígena","mujer",257,"2009",4103
"andacollo","sí","diaguita","hombre",20,"2009",4103
"andacollo","sí","no pertenece a ningún pueblo indígena","hombre",3245,"2009",4103
"andacollo","no","no pertenece a ningún pueblo indígena","hombre",208,"2009",4103
"angol","no","mapuche","mujer",99,"2009",9201
"angol","no","no pertenece a ningún pueblo indígena","mujer",1069,"2009",9201
"angol","no","no pertenece a ningún pueblo indígena","hombre",1805,"2009",9201
"angol","sí","mapuche","hombre",636,"2009",9201
"angol","sí","mapuche","mujer",1438,"2009",9201
"angol","sí","no pertenece a ningún pueblo indígena","hombre",16255,"2009",9201
"angol","sí","no pertenece a ningún pueblo indígena","mujer",17198,"2009",9201
"antofagasta","sí","mapuche","hombre",640,"2009",2101
"antofagasta","sí","quechua","mujer",612,"2009",2101
"antofagasta","sí","coya","mujer",326,"2009",2101
"antofagasta","sí","quechua","hombre",408,"2009",2101
"antofagasta","sí","aymara","mujer",464,"2009",2101
"antofagasta","no","no pertenece a ningún pueblo indígena","hombre",1530,"2009",2101
"antofagasta","sí","no pertenece a ningún pueblo indígena","mujer",127950,"2009",2101
"antofagasta","no","quechua","mujer",204,"2009",2101
"antofagasta","no","no pertenece a ningún pueblo indígena","mujer",2392,"2009",2101
"antofagasta","sí","mapuche","mujer",837,"2009",2101
"antofagasta","sí","coya","hombre",326,"2009",2101
"antofagasta","sí","no pertenece a ningún pueblo indígena","hombre",114842,"2009",2101
"antofagasta","sí","atacameño","hombre",403,"2009",2101
"antofagasta","sí","atacameño","mujer",184,"2009",2101
"antofagasta","sí","aymara","hombre",523,"2009",2101
"antuco","sí","mapuche","mujer",10,"2009",8302
"antuco","no","no pertenece a ningún pueblo indígena","hombre",83,"2009",8302
"antuco","sí","kawésqar","hombre",4,"2009",8302
"antuco","sí","no pertenece a ningún pueblo indígena","hombre",1272,"2009",8302
"antuco","sí","no pertenece a ningún pueblo indígena","mujer",1330,"2009",8302
"antuco","sí","mapuche","hombre",5,"2009",8302
"antuco","no","no pertenece a ningún pueblo indígena","mujer",97,"2009",8302
"arauco","no","no pertenece a ningún pueblo indígena","hombre",557,"2009",8202
"arauco","sí","mapuche","hombre",478,"2009",8202
"arauco","sí","atacameño","mujer",26,"2009",8202
"arauco","sí","mapuche","mujer",541,"2009",8202
"arauco","no","no pertenece a ningún pueblo indígena","mujer",772,"2009",8202
"arauco","no","mapuche","hombre",56,"2009",8202
"arauco","sí","no pertenece a ningún pueblo indígena","mujer",13185,"2009",8202
"arauco","sí","no pertenece a ningún pueblo indígena","hombre",14441,"2009",8202
"arica","no","no pertenece a ningún pueblo indígena","hombre",357,"2009",15101
"arica","sí","diaguita","hombre",99,"2009",15101
"arica","sí","diaguita","mujer",179,"2009",15101
"arica","sí","aymara","mujer",13753,"2009",15101
"arica","no","aymara","hombre",57,"2009",15101
"arica","sí","mapuche","mujer",1440,"2009",15101
"arica","sí","mapuche","hombre",2943,"2009",15101
"arica","sí","quechua","mujer",300,"2009",15101
"arica","no","aymara","mujer",389,"2009",15101
"arica","sí","no pertenece a ningún pueblo indígena","hombre",44777,"2009",15101
"arica","sí","aymara","hombre",12257,"2009",15101
"arica","sí","quechua","hombre",230,"2009",15101
"arica","sí","no pertenece a ningún pueblo indígena","mujer",54571,"2009",15101
"arica","no","no pertenece a ningún pueblo indígena","mujer",694,"2009",15101
"aysén","no","mapuche","mujer",238,"2009",11201
"aysén","sí","quechua","hombre",19,"2009",11201
"aysén","sí","no pertenece a ningún pueblo indígena","mujer",7427,"2009",11201
"aysén","sí","aymara","mujer",6,"2009",11201
"aysén","no","no pertenece a ningún pueblo indígena","mujer",366,"2009",11201
"aysén","no","mapuche","hombre",71,"2009",11201
"aysén","sí","no pertenece a ningún pueblo indígena","hombre",6802,"2009",11201
"aysén","sí","yagán","mujer",19,"2009",11201
"aysén","sí","mapuche","hombre",1416,"2009",11201
"aysén","no","no pertenece a ningún pueblo indígena","hombre",388,"2009",11201
"aysén","sí","mapuche","mujer",1532,"2009",11201
"buin","sí","mapuche","hombre",275,"2009",13402
"buin","sí","mapuche","mujer",152,"2009",13402
"buin","no","mapuche","hombre",62,"2009",13402
"buin","no","no pertenece a ningún pueblo indígena","hombre",681,"2009",13402
"buin","sí","no pertenece a ningún pueblo indígena","hombre",28109,"2009",13402
"buin","no","no pertenece a ningún pueblo indígena","mujer",1027,"2009",13402
"buin","sí","no pertenece a ningún pueblo indígena","mujer",29364,"2009",13402
"bulnes","no","no pertenece a ningún pueblo indígena","mujer",481,"2009",16102
"bulnes","sí","no pertenece a ningún pueblo indígena","mujer",8183,"2009",16102
"bulnes","sí","mapuche","mujer",197,"2009",16102
"bulnes","no","mapuche","hombre",70,"2009",16102
"bulnes","sí","no pertenece a ningún pueblo indígena","hombre",6916,"2009",16102
"bulnes","sí","mapuche","hombre",77,"2009",16102
"bulnes","no","no pertenece a ningún pueblo indígena","hombre",604,"2009",16102
"bulnes","sí","aymara","hombre",28,"2009",16102
"cabildo","no","diaguita","hombre",38,"2009",5402
"cabildo","sí","diaguita","hombre",38,"2009",5402
"cabildo","sí","diaguita","mujer",48,"2009",5402
"cabildo","sí","no pertenece a ningún pueblo indígena","mujer",7033,"2009",5402
"cabildo","no","no pertenece a ningún pueblo indígena","hombre",936,"2009",5402
"cabildo","sí","mapuche","mujer",321,"2009",5402
"cabildo","no","no pertenece a ningún pueblo indígena","mujer",655,"2009",5402
"cabildo","sí","no pertenece a ningún pueblo indígena","hombre",7084,"2009",5402
"cabildo","sí","mapuche","hombre",139,"2009",5402
"cabo de hornos","sí","yagán","mujer",46,"2009",12201
"cabo de hornos","sí","yagán","hombre",24,"2009",12201
"cabo de hornos","no","mapuche","hombre",8,"2009",12201
"cabo de hornos","sí","no pertenece a ningún pueblo indígena","hombre",572,"2009",12201
"cabo de hornos","sí","mapuche","hombre",30,"2009",12201
"cabo de hornos","no","no pertenece a ningún pueblo indígena","mujer",6,"2009",12201
"cabo de hornos","sí","no pertenece a ningún pueblo indígena","mujer",532,"2009",12201
"cabo de hornos","sí","mapuche","mujer",38,"2009",12201
"cabrero","sí","no pertenece a ningún pueblo indígena","hombre",10127,"2009",8303
"cabrero","no","no pertenece a ningún pueblo indígena","mujer",830,"2009",8303
"cabrero","sí","no pertenece a ningún pueblo indígena","mujer",9839,"2009",8303
"cabrero","sí","mapuche","hombre",385,"2009",8303
"cabrero","no","no pertenece a ningún pueblo indígena","hombre",704,"2009",8303
"cabrero","sí","mapuche","mujer",295,"2009",8303
"calama","no","no pertenece a ningún pueblo indígena","mujer",637,"2009",2201
"calama","sí","quechua","hombre",687,"2009",2201
"calama","no","atacameño","hombre",11,"2009",2201
"calama","sí","mapuche","hombre",371,"2009",2201
"calama","sí","diaguita","hombre",237,"2009",2201
"calama","sí","no pertenece a ningún pueblo indígena","mujer",47154,"2009",2201
"calama","sí","aymara","hombre",330,"2009",2201
"calama","sí","mapuche","mujer",180,"2009",2201
"calama","no","diaguita","hombre",4,"2009",2201
"calama","no","no pertenece a ningún pueblo indígena","hombre",473,"2009",2201
"calama","sí","aymara","mujer",346,"2009",2201
"calama","sí","coya","mujer",154,"2009",2201
"calama","sí","atacameño","hombre",4912,"2009",2201
"calama","sí","no pertenece a ningún pueblo indígena","hombre",42989,"2009",2201
"calama","no","atacameño","mujer",49,"2009",2201
"calama","sí","quechua","mujer",1334,"2009",2201
"calama","sí","atacameño","mujer",5360,"2009",2201
"calbuco","sí","mapuche","hombre",3132,"2009",10102
"calbuco","no","mapuche","hombre",633,"2009",10102
"calbuco","no","no pertenece a ningún pueblo indígena","hombre",751,"2009",10102
"calbuco","sí","no pertenece a ningún pueblo indígena","mujer",7846,"2009",10102
"calbuco","no","no pertenece a ningún pueblo indígena","mujer",1215,"2009",10102
"calbuco","no","mapuche","mujer",426,"2009",10102
"calbuco","sí","mapuche","mujer",4056,"2009",10102
"calbuco","sí","no pertenece a ningún pueblo indígena","hombre",8448,"2009",10102
"caldera","sí","atacameño","mujer",26,"2009",3102
"caldera","sí","no pertenece a ningún pueblo indígena","hombre",5096,"2009",3102
"caldera","no","no pertenece a ningún pueblo indígena","mujer",144,"2009",3102
"caldera","sí","yagán","hombre",170,"2009",3102
"caldera","sí","diaguita","mujer",12,"2009",3102
"caldera","sí","no pertenece a ningún pueblo indígena","mujer",5850,"2009",3102
"caldera","sí","mapuche","hombre",50,"2009",3102
"caldera","no","no pertenece a ningún pueblo indígena","hombre",76,"2009",3102
"caldera","sí","yagán","mujer",85,"2009",3102
"caldera","sí","mapuche","mujer",106,"2009",3102
"calera de tango","sí","mapuche","hombre",66,"2009",13403
"calera de tango","no","no pertenece a ningún pueblo indígena","mujer",232,"2009",13403
"calera de tango","sí","mapuche","mujer",123,"2009",13403
"calera de tango","sí","no pertenece a ningún pueblo indígena","hombre",9382,"2009",13403
"calera de tango","sí","no pertenece a ningún pueblo indígena","mujer",9703,"2009",13403
"calera de tango","no","no pertenece a ningún pueblo indígena","hombre",494,"2009",13403
"calle larga","no","mapuche","hombre",10,"2009",5302
"calle larga","sí","mapuche","mujer",10,"2009",5302
"calle larga","no","no pertenece a ningún pueblo indígena","mujer",105,"2009",5302
"calle larga","sí","aymara","mujer",44,"2009",5302
"calle larga","no","no pertenece a ningún pueblo indígena","hombre",212,"2009",5302
"calle larga","sí","mapuche","hombre",31,"2009",5302
"calle larga","sí","no pertenece a ningún pueblo indígena","hombre",3752,"2009",5302
"calle larga","sí","no pertenece a ningún pueblo indígena","mujer",3778,"2009",5302
"camarones","no","aymara","hombre",43,"2009",15102
"camarones","no","no pertenece a ningún pueblo indígena","mujer",13,"2009",15102
"camarones","sí","no pertenece a ningún pueblo indígena","hombre",128,"2009",15102
"camarones","sí","diaguita","hombre",6,"2009",15102
"camarones","sí","aymara","mujer",387,"2009",15102
"camarones","sí","coya","mujer",3,"2009",15102
"camarones","sí","aymara","hombre",355,"2009",15102
"camarones","sí","no pertenece a ningún pueblo indígena","mujer",96,"2009",15102
"camarones","no","aymara","mujer",50,"2009",15102
"camarones","sí","mapuche","mujer",3,"2009",15102
"camiña","sí","quechua","mujer",3,"2009",1402
"camiña","sí","mapuche","hombre",3,"2009",1402
"camiña","sí","mapuche","mujer",5,"2009",1402
"camiña","sí","aymara","mujer",231,"2009",1402
"camiña","no","no pertenece a ningún pueblo indígena","mujer",20,"2009",1402
"camiña","sí","quechua","hombre",3,"2009",1402
"camiña","sí","no pertenece a ningún pueblo indígena","hombre",81,"2009",1402
"camiña","sí","aymara","hombre",245,"2009",1402
"camiña","no","aymara","mujer",51,"2009",1402
"camiña","no","no pertenece a ningún pueblo indígena","hombre",5,"2009",1402
"camiña","no","aymara","hombre",24,"2009",1402
"camiña","sí","no pertenece a ningún pueblo indígena","mujer",66,"2009",1402
"canela","sí","no pertenece a ningún pueblo indígena","hombre",2803,"2009",4202
"canela","no","no pertenece a ningún pueblo indígena","mujer",381,"2009",4202
"canela","no","diaguita","hombre",7,"2009",4202
"canela","no","no pertenece a ningún pueblo indígena","hombre",333,"2009",4202
"canela","sí","no pertenece a ningún pueblo indígena","mujer",2786,"2009",4202
"canela","sí","mapuche","mujer",10,"2009",4202
"cañete","sí","mapuche","hombre",2081,"2009",8203
"cañete","no","no pertenece a ningún pueblo indígena","mujer",1597,"2009",8203
"cañete","no","mapuche","hombre",278,"2009",8203
"cañete","no","mapuche","mujer",502,"2009",8203
"cañete","sí","no pertenece a ningún pueblo indígena","mujer",8695,"2009",8203
"cañete","no","no pertenece a ningún pueblo indígena","hombre",818,"2009",8203
"cañete","sí","mapuche","mujer",2074,"2009",8203
"cañete","sí","no pertenece a ningún pueblo indígena","hombre",9170,"2009",8203
"carahue","sí","no pertenece a ningún pueblo indígena","hombre",5224,"2009",9102
"carahue","sí","mapuche","hombre",2697,"2009",9102
"carahue","no","mapuche","hombre",530,"2009",9102
"carahue","sí","no pertenece a ningún pueblo indígena","mujer",6614,"2009",9102
"carahue","no","no pertenece a ningún pueblo indígena","mujer",549,"2009",9102
"carahue","no","mapuche","mujer",780,"2009",9102
"carahue","no","no pertenece a ningún pueblo indígena","hombre",314,"2009",9102
"carahue","sí","mapuche","mujer",2488,"2009",9102
"cartagena","sí","no pertenece a ningún pueblo indígena","hombre",8037,"2009",5603
"cartagena","no","no pertenece a ningún pueblo indígena","hombre",755,"2009",5603
"cartagena","sí","mapuche","hombre",118,"2009",5603
"cartagena","no","no pertenece a ningún pueblo indígena","mujer",421,"2009",5603
"cartagena","sí","no pertenece a ningún pueblo indígena","mujer",9656,"2009",5603
"cartagena","sí","mapuche","mujer",248,"2009",5603
"casablanca","sí","no pertenece a ningún pueblo indígena","hombre",10070,"2009",5102
"casablanca","sí","mapuche","hombre",299,"2009",5102
"casablanca","sí","mapuche","mujer",154,"2009",5102
"casablanca","sí","no pertenece a ningún pueblo indígena","mujer",9237,"2009",5102
"casablanca","no","no pertenece a ningún pueblo indígena","mujer",221,"2009",5102
"casablanca","no","no pertenece a ningún pueblo indígena","hombre",245,"2009",5102
"castro","no","mapuche","hombre",87,"2009",10201
"castro","no","mapuche","mujer",140,"2009",10201
"castro","sí","no pertenece a ningún pueblo indígena","hombre",15862,"2009",10201
"castro","sí","no pertenece a ningún pueblo indígena","mujer",16529,"2009",10201
"castro","sí","rapa nui ","mujer",110,"2009",10201
"castro","no","no pertenece a ningún pueblo indígena","mujer",660,"2009",10201
"castro","sí","mapuche","hombre",2164,"2009",10201
"castro","no","no pertenece a ningún pueblo indígena","hombre",260,"2009",10201
"castro","sí","mapuche","mujer",2665,"2009",10201
"catemu","no","no pertenece a ningún pueblo indígena","hombre",283,"2009",5702
"catemu","no","no pertenece a ningún pueblo indígena","mujer",177,"2009",5702
"catemu","sí","mapuche","mujer",134,"2009",5702
"catemu","sí","no pertenece a ningún pueblo indígena","hombre",4754,"2009",5702
"catemu","sí","mapuche","hombre",125,"2009",5702
"catemu","sí","no pertenece a ningún pueblo indígena","mujer",5279,"2009",5702
"cauquenes","sí","mapuche","mujer",144,"2009",7201
"cauquenes","sí","no pertenece a ningún pueblo indígena","hombre",13621,"2009",7201
"cauquenes","sí","mapuche","hombre",93,"2009",7201
"cauquenes","no","no pertenece a ningún pueblo indígena","hombre",1587,"2009",7201
"cauquenes","sí","no pertenece a ningún pueblo indígena","mujer",16612,"2009",7201
"cauquenes","no","mapuche","hombre",57,"2009",7201
"cauquenes","no","no pertenece a ningún pueblo indígena","mujer",1488,"2009",7201
"cauquenes","no","mapuche","mujer",53,"2009",7201
"cerrillos","sí","no pertenece a ningún pueblo indígena","mujer",24900,"2009",13102
"cerrillos","sí","atacameño","hombre",73,"2009",13102
"cerrillos","sí","no pertenece a ningún pueblo indígena","hombre",24098,"2009",13102
"cerrillos","sí","mapuche","hombre",1219,"2009",13102
"cerrillos","no","mapuche","hombre",75,"2009",13102
"cerrillos","no","no pertenece a ningún pueblo indígena","hombre",526,"2009",13102
"cerrillos","sí","aymara","mujer",54,"2009",13102
"cerrillos","no","no pertenece a ningún pueblo indígena","mujer",571,"2009",13102
"cerrillos","sí","mapuche","mujer",2691,"2009",13102
"cerro navia","no","mapuche","mujer",399,"2009",13103
"cerro navia","no","no pertenece a ningún pueblo indígena","hombre",1138,"2009",13103
"cerro navia","no","no pertenece a ningún pueblo indígena","mujer",767,"2009",13103
"cerro navia","sí","no pertenece a ningún pueblo indígena","hombre",47726,"2009",13103
"cerro navia","sí","mapuche","hombre",3248,"2009",13103
"cerro navia","sí","mapuche","mujer",3869,"2009",13103
"cerro navia","sí","no pertenece a ningún pueblo indígena","mujer",49382,"2009",13103
"chanco","sí","mapuche","mujer",62,"2009",7202
"chanco","sí","no pertenece a ningún pueblo indígena","hombre",3084,"2009",7202
"chanco","sí","no pertenece a ningún pueblo indígena","mujer",3260,"2009",7202
"chanco","no","no pertenece a ningún pueblo indígena","mujer",353,"2009",7202
"chanco","no","no pertenece a ningún pueblo indígena","hombre",442,"2009",7202
"chanco","sí","mapuche","hombre",40,"2009",7202
"chañaral","sí","mapuche","mujer",24,"2009",3201
"chañaral","no","no pertenece a ningún pueblo indígena","hombre",155,"2009",3201
"chañaral","no","no pertenece a ningún pueblo indígena","mujer",181,"2009",3201
"chañaral","sí","diaguita","mujer",70,"2009",3201
"chañaral","sí","coya","mujer",4,"2009",3201
"chañaral","sí","no pertenece a ningún pueblo indígena","hombre",4348,"2009",3201
"chañaral","sí","aymara","mujer",18,"2009",3201
"chañaral","sí","coya","hombre",79,"2009",3201
"chañaral","sí","diaguita","hombre",35,"2009",3201
"chañaral","sí","no pertenece a ningún pueblo indígena","mujer",4452,"2009",3201
"chépica","sí","mapuche","hombre",55,"2009",6302
"chépica","sí","no pertenece a ningún pueblo indígena","mujer",5149,"2009",6302
"chépica","sí","mapuche","mujer",109,"2009",6302
"chépica","no","no pertenece a ningún pueblo indígena","hombre",455,"2009",6302
"chépica","no","no pertenece a ningún pueblo indígena","mujer",430,"2009",6302
"chépica","sí","no pertenece a ningún pueblo indígena","hombre",4613,"2009",6302
"chiguayante","no","no pertenece a ningún pueblo indígena","hombre",544,"2009",8103
"chiguayante","sí","no pertenece a ningún pueblo indígena","hombre",39990,"2009",8103
"chiguayante","sí","mapuche","mujer",1775,"2009",8103
"chiguayante","sí","mapuche","hombre",899,"2009",8103
"chiguayante","no","no pertenece a ningún pueblo indígena","mujer",1043,"2009",8103
"chiguayante","no","mapuche","hombre",107,"2009",8103
"chiguayante","no","mapuche","mujer",107,"2009",8103
"chiguayante","sí","no pertenece a ningún pueblo indígena","mujer",44092,"2009",8103
"chile chico","no","no pertenece a ningún pueblo indígena","mujer",79,"2009",11401
"chile chico","sí","mapuche","hombre",373,"2009",11401
"chile chico","sí","no pertenece a ningún pueblo indígena","mujer",1521,"2009",11401
"chile chico","no","no pertenece a ningún pueblo indígena","hombre",71,"2009",11401
"chile chico","no","mapuche","hombre",32,"2009",11401
"chile chico","sí","no pertenece a ningún pueblo indígena","hombre",1579,"2009",11401
"chile chico","sí","mapuche","mujer",325,"2009",11401
"chile chico","sí","atacameño","mujer",11,"2009",11401
"chile chico","sí","atacameño","hombre",22,"2009",11401
"chillán","no","no pertenece a ningún pueblo indígena","hombre",3276,"2009",16101
"chillán","sí","mapuche","hombre",2967,"2009",16101
"chillán","sí","no pertenece a ningún pueblo indígena","hombre",55959,"2009",16101
"chillán","no","no pertenece a ningún pueblo indígena","mujer",2711,"2009",16101
"chillán","sí","mapuche","mujer",1815,"2009",16101
"chillán","sí","no pertenece a ningún pueblo indígena","mujer",69274,"2009",16101
"chillán","no","mapuche","mujer",71,"2009",16101
"chillán viejo","sí","no pertenece a ningún pueblo indígena","hombre",9926,"2009",16103
"chillán viejo","sí","no pertenece a ningún pueblo indígena","mujer",11153,"2009",16103
"chillán viejo","sí","mapuche","mujer",191,"2009",16103
"chillán viejo","no","no pertenece a ningún pueblo indígena","hombre",469,"2009",16103
"chillán viejo","sí","mapuche","hombre",183,"2009",16103
"chillán viejo","no","no pertenece a ningún pueblo indígena","mujer",607,"2009",16103
"chimbarongo","sí","no pertenece a ningún pueblo indígena","hombre",12233,"2009",6303
"chimbarongo","sí","mapuche","hombre",102,"2009",6303
"chimbarongo","no","no pertenece a ningún pueblo indígena","hombre",1397,"2009",6303
"chimbarongo","sí","no pertenece a ningún pueblo indígena","mujer",12578,"2009",6303
"chimbarongo","sí","mapuche","mujer",102,"2009",6303
"chimbarongo","no","no pertenece a ningún pueblo indígena","mujer",848,"2009",6303
"cholchol","no","no pertenece a ningún pueblo indígena","mujer",134,"2009",9121
"cholchol","no","mapuche","mujer",338,"2009",9121
"cholchol","no","no pertenece a ningún pueblo indígena","hombre",108,"2009",9121
"cholchol","sí","rapa nui ","hombre",19,"2009",9121
"cholchol","no","mapuche","hombre",309,"2009",9121
"cholchol","sí","no pertenece a ningún pueblo indígena","hombre",1054,"2009",9121
"cholchol","sí","mapuche","mujer",2545,"2009",9121
"cholchol","sí","mapuche","hombre",2960,"2009",9121
"cholchol","sí","no pertenece a ningún pueblo indígena","mujer",1156,"2009",9121
"chonchi","sí","mapuche","mujer",1693,"2009",10203
"chonchi","no","no pertenece a ningún pueblo indígena","mujer",378,"2009",10203
"chonchi","sí","mapuche","hombre",1213,"2009",10203
"chonchi","sí","rapa nui ","hombre",20,"2009",10203
"chonchi","no","mapuche","mujer",77,"2009",10203
"chonchi","no","no pertenece a ningún pueblo indígena","hombre",86,"2009",10203
"chonchi","sí","no pertenece a ningún pueblo indígena","mujer",3924,"2009",10203
"chonchi","sí","atacameño","hombre",19,"2009",10203
"chonchi","no","mapuche","hombre",12,"2009",10203
"chonchi","sí","no pertenece a ningún pueblo indígena","hombre",4068,"2009",10203
"cisnes","sí","no pertenece a ningún pueblo indígena","mujer",1343,"2009",11202
"cisnes","sí","aymara","mujer",18,"2009",11202
"cisnes","sí","aymara","hombre",9,"2009",11202
"cisnes","no","no pertenece a ningún pueblo indígena","mujer",119,"2009",11202
"cisnes","sí","no pertenece a ningún pueblo indígena","hombre",1488,"2009",11202
"cisnes","sí","mapuche","hombre",399,"2009",11202
"cisnes","no","mapuche","hombre",37,"2009",11202
"cisnes","no","mapuche","mujer",45,"2009",11202
"cisnes","sí","mapuche","mujer",327,"2009",11202
"cisnes","sí","quechua","mujer",8,"2009",11202
"cisnes","no","no pertenece a ningún pueblo indígena","hombre",110,"2009",11202
"cobquecura","sí","mapuche","hombre",130,"2009",16202
"cobquecura","no","no pertenece a ningún pueblo indígena","mujer",185,"2009",16202
"cobquecura","sí","no pertenece a ningún pueblo indígena","mujer",1788,"2009",16202
"cobquecura","no","mapuche","hombre",7,"2009",16202
"cobquecura","sí","no pertenece a ningún pueblo indígena","hombre",1560,"2009",16202
"cobquecura","no","no pertenece a ningún pueblo indígena","hombre",242,"2009",16202
"cobquecura","sí","mapuche","mujer",101,"2009",16202
"cochamó","no","no pertenece a ningún pueblo indígena","hombre",105,"2009",10103
"cochamó","sí","mapuche","hombre",120,"2009",10103
"cochamó","sí","no pertenece a ningún pueblo indígena","mujer",1350,"2009",10103
"cochamó","no","no pertenece a ningún pueblo indígena","mujer",60,"2009",10103
"cochamó","sí","mapuche","mujer",60,"2009",10103
"cochamó","sí","no pertenece a ningún pueblo indígena","hombre",1335,"2009",10103
"cochrane","no","no pertenece a ningún pueblo indígena","mujer",63,"2009",11301
"cochrane","no","mapuche","hombre",15,"2009",11301
"cochrane","sí","yagán","hombre",24,"2009",11301
"cochrane","no","no pertenece a ningún pueblo indígena","hombre",41,"2009",11301
"cochrane","sí","no pertenece a ningún pueblo indígena","hombre",722,"2009",11301
"cochrane","sí","mapuche","hombre",155,"2009",11301
"cochrane","sí","no pertenece a ningún pueblo indígena","mujer",785,"2009",11301
"cochrane","sí","mapuche","mujer",85,"2009",11301
"cochrane","sí","yagán","mujer",8,"2009",11301
"codegua","sí","no pertenece a ningún pueblo indígena","hombre",4557,"2009",6102
"codegua","sí","no pertenece a ningún pueblo indígena","mujer",4866,"2009",6102
"codegua","no","mapuche","mujer",16,"2009",6102
"codegua","no","no pertenece a ningún pueblo indígena","mujer",184,"2009",6102
"codegua","sí","mapuche","hombre",144,"2009",6102
"codegua","no","no pertenece a ningún pueblo indígena","hombre",295,"2009",6102
"coelemu","no","no pertenece a ningún pueblo indígena","hombre",400,"2009",16203
"coelemu","sí","no pertenece a ningún pueblo indígena","hombre",4780,"2009",16203
"coelemu","sí","aymara","hombre",29,"2009",16203
"coelemu","sí","no pertenece a ningún pueblo indígena","mujer",5523,"2009",16203
