;Comuna;Educacion;Etnia;Sexo;Freq;anio;codigo
41;alhué;enfermedad que lo inhabilita ;no pertenece a ningún pueblo indígena;hombre;10;2009;13502
42;alhué;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;hombre;23;2009;13502
43;alhué;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;11;2009;13502
44;alhué;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;6;2009;13502
45;alhué;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;421;2009;13502
46;alhué;enfermedad que lo inhabilita ;no pertenece a ningún pueblo indígena;mujer;4;2009;13502
47;alto bío bío;maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;56;2009;8314
48;alto bío bío;requiere establecimiento de educación especial;mapuche;mujer;12;2009;8314
49;alto bío bío;trabaja o busca trabajo;mapuche;mujer;96;2009;8314
50;alto bío bío;requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;12;2009;8314
51;alto bío bío;a mi edad ya no sirve estudiar;no pertenece a ningún pueblo indígena;mujer;14;2009;8314
52;alto bío bío;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;5;2009;8314
53;alto bío bío;embarazo;no pertenece a ningún pueblo indígena;mujer;5;2009;8314
54;alto bío bío;ayuda en la casa o quehacer del hogar;mapuche;hombre;56;2009;8314
55;alto bío bío;dificultad económica;mapuche;mujer;297;2009;8314
56;alto bío bío;maternidad o paternidad;mapuche;hombre;34;2009;8314
57;alto bío bío;a mi edad ya no sirve estudiar;mapuche;mujer;55;2009;8314
58;alto bío bío;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;18;2009;8314
59;alto bío bío;dificultad de acceso o movilización;mapuche;hombre;45;2009;8314
60;alto bío bío;terminó de estudiar;no pertenece a ningún pueblo indígena;mujer;41;2009;8314
61;alto bío bío;tiene una discapacidad;mapuche;hombre;19;2009;8314
62;alto bío bío;terminó de estudiar;mapuche;mujer;112;2009;8314
63;alto bío bío;no le interesa;no pertenece a ningún pueblo indígena;mujer;76;2009;8314
64;alto bío bío;maternidad o paternidad;mapuche;mujer;87;2009;8314
65;alto bío bío;no le interesa;mapuche;mujer;43;2009;8314
66;alto bío bío;no le interesa;no pertenece a ningún pueblo indígena;hombre;68;2009;8314
67;alto bío bío;ayuda en la casa o quehacer del hogar;no pertenece a ningún pueblo indígena;mujer;70;2009;8314
68;alto bío bío;dificultad económica;no pertenece a ningún pueblo indígena;hombre;63;2009;8314
69;alto bío bío;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;245;2009;8314
70;alto bío bío;dificultad económica;mapuche;hombre;440;2009;8314
71;alto bío bío;requiere establecimiento de educación especial;mapuche;hombre;31;2009;8314
72;alto bío bío;maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;5;2009;8314
73;alto bío bío;a mi edad ya no sirve estudiar;mapuche;hombre;106;2009;8314
74;alto bío bío;dificultad de acceso o movilización;mapuche;mujer;65;2009;8314
75;alto bío bío;no existe establecimiento cercano;mapuche;mujer;72;2009;8314
76;alto bío bío;no existe establecimiento cercano;mapuche;hombre;70;2009;8314
77;alto bío bío;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;49;2009;8314
78;alto bío bío;enfermedad que lo inhabilita ;mapuche;hombre;7;2009;8314
79;alto bío bío;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;5;2009;8314
80;alto bío bío;otra razón. especifique ;mapuche;hombre;14;2009;8314
81;alto bío bío;no le interesa;mapuche;hombre;104;2009;8314
82;alto bío bío;embarazo;mapuche;mujer;17;2009;8314
83;alto bío bío;problemas de rendimiento;mapuche;hombre;17;2009;8314
84;alto bío bío;ayuda en la casa o quehacer del hogar;no pertenece a ningún pueblo indígena;hombre;12;2009;8314
85;alto bío bío;ayuda en la casa o quehacer del hogar;mapuche;mujer;328;2009;8314
86;alto bío bío;dificultad económica;no pertenece a ningún pueblo indígena;mujer;70;2009;8314
87;alto bío bío;trabaja o busca trabajo;mapuche;hombre;368;2009;8314
88;alto bío bío;trabaja o busca trabajo;quechua;hombre;7;2009;8314
89;alto bío bío;terminó de estudiar;no pertenece a ningún pueblo indígena;hombre;42;2009;8314
90;alto bío bío;terminó de estudiar;mapuche;hombre;138;2009;8314
91;alto bío bío;tiene una discapacidad;no pertenece a ningún pueblo indígena;hombre;13;2009;8314
92;alto bío bío;enfermedad que lo inhabilita ;mapuche;mujer;24;2009;8314
93;alto bío bío;tiene una discapacidad;mapuche;mujer;19;2009;8314
94;alto bío bío;otra razón. especifique ;mapuche;mujer;17;2009;8314
95;alto del carmen;terminó de estudiar;aymara;mujer;8;2009;3302
96;alto del carmen;no existe establecimiento cercano;diaguita;mujer;10;2009;3302
97;alto del carmen;terminó de estudiar;no pertenece a ningún pueblo indígena;hombre;90;2009;3302
98;alto del carmen;dificultad económica;no pertenece a ningún pueblo indígena;mujer;14;2009;3302
99;alto del carmen;ayuda en la casa o quehacer del hogar;diaguita;hombre;8;2009;3302
100;alto del carmen;ayuda en la casa o quehacer del hogar;diaguita;mujer;26;2009;3302
101;alto del carmen;terminó de estudiar;diaguita;hombre;17;2009;3302
102;alto del carmen;no le interesa;diaguita;hombre;8;2009;3302
103;alto del carmen;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;14;2009;3302
104;alto del carmen;ayuda en la casa o quehacer del hogar;no pertenece a ningún pueblo indígena;hombre;10;2009;3302
105;alto del carmen;no le interesa;no pertenece a ningún pueblo indígena;hombre;50;2009;3302
106;alto del carmen;terminó de estudiar;diaguita;mujer;26;2009;3302
107;alto del carmen;maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;8;2009;3302
108;alto del carmen;dificultad económica;no pertenece a ningún pueblo indígena;hombre;30;2009;3302
109;alto del carmen;terminó de estudiar;no pertenece a ningún pueblo indígena;mujer;51;2009;3302
110;alto del carmen;ayuda en la casa o quehacer del hogar;no pertenece a ningún pueblo indígena;mujer;97;2009;3302
111;alto del carmen;no le interesa;aymara;hombre;8;2009;3302
112;alto del carmen;trabaja o busca trabajo;diaguita;mujer;16;2009;3302
113;alto del carmen;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;342;2009;3302
114;alto del carmen;maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;143;2009;3302
115;alto del carmen;a mi edad ya no sirve estudiar;no pertenece a ningún pueblo indígena;mujer;25;2009;3302
116;alto del carmen;dificultad económica;diaguita;hombre;8;2009;3302
117;alto del carmen;maternidad o paternidad;diaguita;mujer;24;2009;3302
118;alto del carmen;a mi edad ya no sirve estudiar;diaguita;hombre;8;2009;3302
119;alto del carmen;trabaja o busca trabajo;diaguita;hombre;91;2009;3302
120;alto del carmen;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;84;2009;3302
121;alto del carmen;no le interesa;no pertenece a ningún pueblo indígena;mujer;67;2009;3302
122;alto hospicio;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;46;2009;1107
123;alto hospicio;terminó de estudiar;aymara;hombre;170;2009;1107
124;alto hospicio;a mi edad ya no sirve estudiar;no pertenece a ningún pueblo indígena;mujer;146;2009;1107
125;alto hospicio;a mi edad ya no sirve estudiar;aymara;mujer;56;2009;1107
126;alto hospicio;dificultad económica;mapuche;mujer;56;2009;1107
127;alto hospicio;prepara prueba selección universitaria psu;no pertenece a ningún pueblo indígena;mujer;236;2009;1107
128;alto hospicio;ayuda en la casa o quehacer del hogar;aymara;mujer;753;2009;1107
129;alto hospicio;embarazo;no pertenece a ningún pueblo indígena;mujer;515;2009;1107
130;alto hospicio;terminó de estudiar;no pertenece a ningún pueblo indígena;mujer;2006;2009;1107
131;alto hospicio;ayuda en la casa o quehacer del hogar;rapa nui ;mujer;378;2009;1107
132;alto hospicio;otra razón. especifique ;aymara;mujer;56;2009;1107
133;alto hospicio;enfermedad que lo inhabilita ;no pertenece a ningún pueblo indígena;mujer;116;2009;1107
134;alto hospicio;no le interesa;aymara;hombre;51;2009;1107
135;alto hospicio;no le interesa;no pertenece a ningún pueblo indígena;mujer;402;2009;1107
136;alto hospicio;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;40;2009;1107
137;alto hospicio;terminó de estudiar;mapuche;mujer;433;2009;1107
138;alto hospicio;trabaja o busca trabajo;aymara;hombre;1112;2009;1107
139;alto hospicio;tiene una discapacidad;no pertenece a ningún pueblo indígena;mujer;64;2009;1107
140;alto hospicio;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;236;2009;1107
141;alto hospicio;otra razón. especifique ;no pertenece a ningún pueblo indígena;mujer;382;2009;1107
142;alto hospicio;maternidad o paternidad;aymara;hombre;56;2009;1107
143;alto hospicio;a mi edad ya no sirve estudiar;aymara;hombre;56;2009;1107
144;alto hospicio;problemas familiares;no pertenece a ningún pueblo indígena;hombre;141;2009;1107
145;alto hospicio;maternidad o paternidad;mapuche;mujer;104;2009;1107
146;alto hospicio;dificultad económica;no pertenece a ningún pueblo indígena;hombre;559;2009;1107
147;alto hospicio;maternidad o paternidad;quechua;mujer;40;2009;1107
148;alto hospicio;no le interesa;aymara;mujer;55;2009;1107
149;alto hospicio;terminó de estudiar;quechua;hombre;64;2009;1107
150;alto hospicio;embarazo;aymara;mujer;48;2009;1107
151;alto hospicio;tiene una discapacidad;no pertenece a ningún pueblo indígena;hombre;104;2009;1107
152;alto hospicio;enfermedad que lo inhabilita ;mapuche;hombre;64;2009;1107
153;alto hospicio;maternidad o paternidad;aymara;mujer;114;2009;1107
154;alto hospicio;terminó de estudiar;no pertenece a ningún pueblo indígena;hombre;2780;2009;1107
155;alto hospicio;trabaja o busca trabajo;mapuche;mujer;50;2009;1107
156;alto hospicio;terminó de estudiar;mapuche;hombre;296;2009;1107
157;alto hospicio;maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;48;2009;1107
158;alto hospicio;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;2554;2009;1107
159;alto hospicio;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;7918;2009;1107
160;alto hospicio;otra razón. especifique ;no pertenece a ningún pueblo indígena;hombre;113;2009;1107
161;alto hospicio;ayuda en la casa o quehacer del hogar;no pertenece a ningún pueblo indígena;mujer;2492;2009;1107
162;alto hospicio;requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;45;2009;1107
163;alto hospicio;no le interesa;no pertenece a ningún pueblo indígena;hombre;480;2009;1107
164;alto hospicio;trabaja o busca trabajo;quechua;mujer;119;2009;1107
165;alto hospicio;dificultad económica;no pertenece a ningún pueblo indígena;mujer;296;2009;1107
166;alto hospicio;no conozco la manera para completar mis estudios;no pertenece a ningún pueblo indígena;hombre;64;2009;1107
167;alto hospicio;maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;925;2009;1107
168;alto hospicio;ayuda en la casa o quehacer del hogar;mapuche;mujer;55;2009;1107
169;alto hospicio;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;hombre;61;2009;1107
170;alto hospicio;trabaja o busca trabajo;aymara;mujer;556;2009;1107
171;alto hospicio;terminó de estudiar;aymara;mujer;1424;2009;1107
172;alto hospicio;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;hombre;45;2009;1107
173;alto hospicio;trabaja o busca trabajo;mapuche;hombre;100;2009;1107
174;ancud;maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;86;2009;10202
175;ancud;trabaja o busca trabajo;mapuche;mujer;137;2009;10202
176;ancud;dificultad económica;mapuche;mujer;141;2009;10202
177;ancud;dificultad económica;no pertenece a ningún pueblo indígena;mujer;474;2009;10202
178;ancud;dificultad económica;mapuche;hombre;210;2009;10202
179;ancud;no le interesa;no pertenece a ningún pueblo indígena;hombre;259;2009;10202
180;ancud;ayuda en la casa o quehacer del hogar;no pertenece a ningún pueblo indígena;hombre;119;2009;10202
181;ancud;otra razón. especifique ;no pertenece a ningún pueblo indígena;hombre;87;2009;10202
182;ancud;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;162;2009;10202
183;ancud;enfermedad que lo inhabilita ;no pertenece a ningún pueblo indígena;mujer;43;2009;10202
184;ancud;terminó de estudiar;no pertenece a ningún pueblo indígena;mujer;1669;2009;10202
185;ancud;no le interesa;mapuche;mujer;136;2009;10202
186;ancud;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;2533;2009;10202
187;ancud;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;990;2009;10202
188;ancud;tiene una discapacidad;no pertenece a ningún pueblo indígena;hombre;174;2009;10202
189;ancud;trabaja o busca trabajo;mapuche;hombre;444;2009;10202
190;ancud;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;43;2009;10202
191;ancud;terminó de estudiar;no pertenece a ningún pueblo indígena;hombre;1157;2009;10202
192;ancud;a mi edad ya no sirve estudiar;no pertenece a ningún pueblo indígena;hombre;40;2009;10202
193;ancud;embarazo;no pertenece a ningún pueblo indígena;mujer;47;2009;10202
194;ancud;dificultad de acceso o movilización;mapuche;hombre;78;2009;10202
195;ancud;terminó de estudiar;mapuche;mujer;174;2009;10202
196;ancud;dificultad económica;no pertenece a ningún pueblo indígena;hombre;255;2009;10202
197;ancud;ayuda en la casa o quehacer del hogar;no pertenece a ningún pueblo indígena;mujer;1109;2009;10202
198;ancud;no le interesa;no pertenece a ningún pueblo indígena;mujer;306;2009;10202
199;ancud;ayuda en la casa o quehacer del hogar;mapuche;mujer;214;2009;10202
200;ancud;terminó de estudiar;mapuche;hombre;196;2009;10202
201;ancud;enfermedad que lo inhabilita ;no pertenece a ningún pueblo indígena;hombre;136;2009;10202
202;ancud;a mi edad ya no sirve estudiar;mapuche;mujer;40;2009;10202
203;andacollo;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;8;2009;4103
204;andacollo;no le interesa;no pertenece a ningún pueblo indígena;mujer;121;2009;4103
205;andacollo;ayuda en la casa o quehacer del hogar;no pertenece a ningún pueblo indígena;mujer;273;2009;4103
206;andacollo;otra razón. especifique ;no pertenece a ningún pueblo indígena;mujer;61;2009;4103
207;andacollo;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;24;2009;4103
208;andacollo;tiene una discapacidad;no pertenece a ningún pueblo indígena;hombre;22;2009;4103
209;andacollo;a mi edad ya no sirve estudiar;no pertenece a ningún pueblo indígena;mujer;13;2009;4103
210;andacollo;maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;153;2009;4103
211;andacollo;embarazo;no pertenece a ningún pueblo indígena;mujer;24;2009;4103
212;andacollo;requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;18;2009;4103
213;andacollo;trabaja o busca trabajo;diaguita;hombre;10;2009;4103
214;andacollo;terminó de estudiar;no pertenece a ningún pueblo indígena;mujer;361;2009;4103
215;andacollo;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;mujer;4;2009;4103
216;andacollo;problemas familiares;no pertenece a ningún pueblo indígena;mujer;52;2009;4103
217;andacollo;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;616;2009;4103
218;andacollo;dificultad económica;no pertenece a ningún pueblo indígena;hombre;24;2009;4103
219;andacollo;dificultad económica;no pertenece a ningún pueblo indígena;mujer;14;2009;4103
220;andacollo;otra razón. especifique ;no pertenece a ningún pueblo indígena;hombre;66;2009;4103
221;andacollo;terminó de estudiar;no pertenece a ningún pueblo indígena;hombre;282;2009;4103
222;andacollo;enfermedad que lo inhabilita ;no pertenece a ningún pueblo indígena;mujer;23;2009;4103
223;andacollo;ayuda en la casa o quehacer del hogar;no pertenece a ningún pueblo indígena;hombre;12;2009;4103
224;andacollo;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;50;2009;4103
225;andacollo;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;134;2009;4103
226;andacollo;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;4;2009;4103
227;andacollo;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;34;2009;4103
228;andacollo;no le interesa;no pertenece a ningún pueblo indígena;hombre;163;2009;4103
229;angol;terminó de estudiar;mapuche;hombre;168;2009;9201
230;angol;a mi edad ya no sirve estudiar;no pertenece a ningún pueblo indígena;hombre;174;2009;9201
231;angol;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;96;2009;9201
232;angol;ayuda en la casa o quehacer del hogar;no pertenece a ningún pueblo indígena;mujer;954;2009;9201
233;angol;ayuda en la casa o quehacer del hogar;mapuche;mujer;168;2009;9201
234;angol;trabaja o busca trabajo;mapuche;hombre;74;2009;9201
235;angol;maternidad o paternidad;mapuche;mujer;40;2009;9201
236;angol;otra razón. especifique ;no pertenece a ningún pueblo indígena;mujer;430;2009;9201
237;angol;problemas familiares;no pertenece a ningún pueblo indígena;mujer;172;2009;9201
238;angol;otra razón. especifique ;no pertenece a ningún pueblo indígena;hombre;370;2009;9201
239;angol;maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;206;2009;9201
240;angol;está realizando el servicio militar;no pertenece a ningún pueblo indígena;hombre;269;2009;9201
241;angol;dificultad económica;no pertenece a ningún pueblo indígena;hombre;257;2009;9201
242;angol;no conozco la manera para completar mis estudios;no pertenece a ningún pueblo indígena;mujer;74;2009;9201
243;angol;problemas familiares;mapuche;mujer;51;2009;9201
244;angol;no le interesa;no pertenece a ningún pueblo indígena;mujer;465;2009;9201
245;angol;a mi edad ya no sirve estudiar;no pertenece a ningún pueblo indígena;mujer;207;2009;9201
246;angol;trabaja o busca trabajo;mapuche;mujer;168;2009;9201
247;angol;a mi edad ya no sirve estudiar;mapuche;hombre;48;2009;9201
248;angol;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;2677;2009;9201
249;angol;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;51;2009;9201
250;angol;ayuda en la casa o quehacer del hogar;mapuche;hombre;48;2009;9201
251;angol;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;1093;2009;9201
252;angol;enfermedad que lo inhabilita ;no pertenece a ningún pueblo indígena;mujer;61;2009;9201
253;angol;terminó de estudiar;no pertenece a ningún pueblo indígena;mujer;1322;2009;9201
254;angol;no le interesa;no pertenece a ningún pueblo indígena;hombre;548;2009;9201
255;angol;terminó de estudiar;no pertenece a ningún pueblo indígena;hombre;1774;2009;9201
256;angol;requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;168;2009;9201
257;angol;tiene una discapacidad;no pertenece a ningún pueblo indígena;mujer;51;2009;9201
258;angol;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;48;2009;9201
259;angol;dificultad económica;no pertenece a ningún pueblo indígena;mujer;485;2009;9201
260;angol;terminó de estudiar;mapuche;mujer;458;2009;9201
261;angol;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;145;2009;9201
262;angol;embarazo;no pertenece a ningún pueblo indígena;mujer;51;2009;9201
263;angol;enfermedad que lo inhabilita ;no pertenece a ningún pueblo indígena;hombre;125;2009;9201
264;angol;maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;420;2009;9201
265;angol;no existe establecimiento cercano;mapuche;hombre;51;2009;9201
266;antofagasta;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;23316;2009;2101
267;antofagasta;maternidad o paternidad;aymara;mujer;232;2009;2101
268;antofagasta;problemas de rendimiento;quechua;mujer;204;2009;2101
269;antofagasta;no le interesa;quechua;hombre;204;2009;2101
270;antofagasta;prepara prueba selección universitaria psu;no pertenece a ningún pueblo indígena;mujer;277;2009;2101
271;antofagasta;enfermedad que lo inhabilita ;no pertenece a ningún pueblo indígena;mujer;1053;2009;2101
272;antofagasta;a mi edad ya no sirve estudiar;no pertenece a ningún pueblo indígena;hombre;219;2009;2101
273;antofagasta;maternidad o paternidad;mapuche;mujer;232;2009;2101
274;antofagasta;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;253;2009;2101
275;antofagasta;trabaja o busca trabajo;mapuche;hombre;204;2009;2101
276;antofagasta;terminó de estudiar;no pertenece a ningún pueblo indígena;mujer;12776;2009;2101
277;antofagasta;problemas familiares;no pertenece a ningún pueblo indígena;hombre;163;2009;2101
278;antofagasta;no le interesa;no pertenece a ningún pueblo indígena;mujer;5278;2009;2101
279;antofagasta;maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;7751;2009;2101
280;antofagasta;dificultad económica;mapuche;mujer;204;2009;2101
281;antofagasta;tiene una discapacidad;no pertenece a ningún pueblo indígena;hombre;423;2009;2101
282;antofagasta;problemas familiares;no pertenece a ningún pueblo indígena;mujer;442;2009;2101
283;antofagasta;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;9868;2009;2101
284;antofagasta;ayuda en la casa o quehacer del hogar;no pertenece a ningún pueblo indígena;mujer;6625;2009;2101
285;antofagasta;a mi edad ya no sirve estudiar;no pertenece a ningún pueblo indígena;mujer;671;2009;2101
286;antofagasta;dificultad económica;no pertenece a ningún pueblo indígena;hombre;6397;2009;2101
287;antofagasta;tiene una discapacidad;no pertenece a ningún pueblo indígena;mujer;440;2009;2101
288;antofagasta;dificultad económica;no pertenece a ningún pueblo indígena;mujer;5337;2009;2101
289;antofagasta;maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;1617;2009;2101
290;antofagasta;enfermedad que lo inhabilita ;no pertenece a ningún pueblo indígena;hombre;201;2009;2101
291;antofagasta;está realizando el servicio militar;atacameño;hombre;219;2009;2101
292;antofagasta;requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;349;2009;2101
293;antofagasta;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;hombre;201;2009;2101
294;antofagasta;terminó de estudiar;aymara;hombre;163;2009;2101
295;antofagasta;no le interesa;no pertenece a ningún pueblo indígena;hombre;4140;2009;2101
296;antofagasta;trabaja o busca trabajo;aymara;hombre;197;2009;2101
297;antofagasta;otra razón. especifique ;no pertenece a ningún pueblo indígena;mujer;215;2009;2101
298;antofagasta;ayuda en la casa o quehacer del hogar;atacameño;mujer;184;2009;2101
299;antofagasta;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;253;2009;2101
300;antofagasta;embarazo;no pertenece a ningún pueblo indígena;mujer;2336;2009;2101
301;antofagasta;ayuda en la casa o quehacer del hogar;no pertenece a ningún pueblo indígena;hombre;452;2009;2101
302;antofagasta;terminó de estudiar;no pertenece a ningún pueblo indígena;hombre;13717;2009;2101
303;antofagasta;ayuda en la casa o quehacer del hogar;atacameño;hombre;184;2009;2101
304;antofagasta;otra razón. especifique ;no pertenece a ningún pueblo indígena;hombre;466;2009;2101
305;antuco;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;19;2009;8302
306;antuco;prepara prueba selección universitaria psu;no pertenece a ningún pueblo indígena;mujer;5;2009;8302
307;antuco;maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;47;2009;8302
308;antuco;a mi edad ya no sirve estudiar;no pertenece a ningún pueblo indígena;mujer;18;2009;8302
309;antuco;tiene una discapacidad;no pertenece a ningún pueblo indígena;hombre;10;2009;8302
310;antuco;no conozco la manera para completar mis estudios;no pertenece a ningún pueblo indígena;mujer;5;2009;8302
311;antuco;dificultad económica;no pertenece a ningún pueblo indígena;hombre;67;2009;8302
312;antuco;problemas familiares;no pertenece a ningún pueblo indígena;hombre;4;2009;8302
313;antuco;ayuda en la casa o quehacer del hogar;no pertenece a ningún pueblo indígena;hombre;9;2009;8302
314;antuco;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;8;2009;8302
315;antuco;a mi edad ya no sirve estudiar;no pertenece a ningún pueblo indígena;hombre;5;2009;8302
316;antuco;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;9;2009;8302
317;antuco;requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;4;2009;8302
318;antuco;problemas familiares;no pertenece a ningún pueblo indígena;mujer;4;2009;8302
