"unlist.a.","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"cunco ","mapudungún","mapuche ","mujer",1514,"2006",9103
"cunco ","mapudungún","mapuche ","hombre",1502,"2006",9103
"curacautín ","mapudungún","mapuche ","mujer",71,"2006",9203
"curacautín ","mapudungún","mapuche ","hombre",106,"2006",9203
"curacaví ","mapudungún","mapuche ","hombre",125,"2006",13503
"curacaví ","mapudungún","mapuche ","mujer",137,"2006",13503
"curaco de vélez ","mapudungún","mapuche ","mujer",5,"2006",10204
"curaco de vélez ","mapudungún","mapuche ","hombre",6,"2006",10204
"curanilahue ","mapudungún","mapuche ","mujer",116,"2006",8205
"curarrehue ","mapudungún","mapuche ","mujer",650,"2006",9104
"curarrehue ","quechua","mapuche ","mujer",12,"2006",9104
"curarrehue ","mapudungún","mapuche ","hombre",680,"2006",9104
"curarrehue ","quechua","mapuche ","hombre",12,"2006",9104
"curicó ","mapudungún","mapuche ","mujer",459,"2006",7301
"dalcahue ","mapudungún","mapuche ","hombre",13,"2006",10205
"diego de almagro ","mapudungún","mapuche ","hombre",42,"2006",3202
"doñihue ","mapudungún","mapuche ","mujer",28,"2006",6105
"doñihue ","mapudungún","mapuche ","hombre",28,"2006",6105
"el bosque ","mapudungún","mapuche ","mujer",1165,"2006",13105
"el bosque ","mapudungún","mapuche ","hombre",892,"2006",13105
"el monte ","mapudungún","mapuche ","mujer",93,"2006",13602
"el monte ","mapudungún","mapuche ","hombre",16,"2006",13602
"el quisco ","mapudungún","mapuche ","hombre",39,"2006",5604
"el quisco ","mapudungún","mapuche ","mujer",32,"2006",5604
"el tabo ","mapudungún","mapuche ","hombre",20,"2006",5605
"ercilla ","mapudungún","mapuche ","hombre",552,"2006",9204
"ercilla ","quechua","mapuche ","hombre",15,"2006",9204
"ercilla ","mapudungún","mapuche ","mujer",471,"2006",9204
"estación central ","mapudungún","mapuche ","hombre",964,"2006",13106
"estación central ","mapudungún","mapuche ","mujer",524,"2006",13106
"estación central ","quechua","quechua ","hombre",198,"2006",13106
"estación central ","quechua","quechua ","mujer",99,"2006",13106
"freire ","mapudungún","mapuche ","mujer",3748,"2006",9105
"freire ","quechua","mapuche ","mujer",39,"2006",9105
"freire ","mapudungún","mapuche ","hombre",4000,"2006",9105
"freire ","mapudungún","aymara","hombre",39,"2006",9105
"freirina ","mapudungún","mapuche ","hombre",7,"2006",3303
"fresia ","mapudungún","mapuche ","mujer",114,"2006",10104
"fresia ","mapudungún","mapuche ","hombre",145,"2006",10104
"frutillar ","mapudungún","mapuche ","mujer",76,"2006",10105
"frutillar ","mapudungún","mapuche ","hombre",152,"2006",10105
"frutillar ","aymara","aymara","mujer",18,"2006",10105
"frutillar ","aymara","aymara","hombre",26,"2006",10105
"futaleufú ","quechua","quechua ","mujer",2,"2006",10402
"futrono ","rapa-nui","mapuche ","mujer",19,"2006",14202
"futrono ","mapudungún","mapuche ","hombre",260,"2006",14202
"futrono ","mapudungún","mapuche ","mujer",103,"2006",14202
"galvarino ","mapudungún","mapuche ","hombre",2321,"2006",9106
"galvarino ","mapudungún","mapuche ","mujer",2206,"2006",9106
"general lagos ","aymara","aymara","hombre",257,"2006",15202
"general lagos ","aymara","aymara","mujer",338,"2006",15202
"gorbea ","mapudungún","kawaskar","hombre",21,"2006",9107
"gorbea ","mapudungún","mapuche ","hombre",148,"2006",9107
"gorbea ","mapudungún","mapuche ","mujer",181,"2006",9107
"hualaihué ","mapudungún","mapuche ","hombre",8,"2006",10403
"hualpén ","mapudungún","mapuche ","hombre",122,"2006",8112
"hualpén ","mapudungún","mapuche ","mujer",114,"2006",8112
"hualqui ","mapudungún","mapuche ","mujer",14,"2006",8105
"huara ","aymara","quechua ","hombre",23,"2006",1404
"huara ","quechua","quechua ","hombre",13,"2006",1404
"huara ","aymara","aymara","mujer",292,"2006",1404
"huara ","aymara","mapuche ","hombre",2,"2006",1404
"huara ","aymara","aymara","hombre",295,"2006",1404
"huara ","quechua","quechua ","mujer",3,"2006",1404
"huechuraba ","mapudungún","mapuche ","hombre",386,"2006",13107
"huechuraba ","mapudungún","mapuche ","mujer",223,"2006",13107
"independencia ","mapudungún","mapuche ","mujer",114,"2006",13108
"independencia ","mapudungún","mapuche ","hombre",62,"2006",13108
"iquique ","aymara","aymara","hombre",1487,"2006",1101
"iquique ","aymara","atacameño","hombre",504,"2006",1101
"iquique ","quechua","quechua ","hombre",6,"2006",1101
"iquique ","aymara","aymara","mujer",856,"2006",1101
"isla de maipo ","mapudungún","mapuche ","mujer",179,"2006",13603
"isla de maipo ","mapudungún","mapuche ","hombre",117,"2006",13603
"la calera ","aymara","aymara","mujer",26,"2006",5502
"la calera ","aymara","aymara","hombre",13,"2006",5502
"la cisterna ","mapudungún","mapuche ","mujer",316,"2006",13109
"la cisterna ","mapudungún","mapuche ","hombre",87,"2006",13109
"la cruz ","mapudungún","mapuche ","mujer",21,"2006",5504
"la cruz ","mapudungún","mapuche ","hombre",34,"2006",5504
"la estrella ","mapudungún","mapuche ","mujer",7,"2006",6202
"la florida ","mapudungún","mapuche ","mujer",3251,"2006",13110
"la florida ","mapudungún","mapuche ","hombre",2438,"2006",13110
"la granja ","quechua","mapuche ","mujer",101,"2006",13111
"la granja ","mapudungún","mapuche ","hombre",383,"2006",13111
"la granja ","mapudungún","mapuche ","mujer",804,"2006",13111
"la pintana ","mapudungún","mapuche ","hombre",1171,"2006",13112
"la pintana ","mapudungún","mapuche ","mujer",963,"2006",13112
"la reina ","mapudungún","mapuche ","mujer",336,"2006",13113
"la serena ","mapudungún","mapuche ","hombre",345,"2006",4101
"la unión ","mapudungún","mapuche ","hombre",325,"2006",14201
"la unión ","mapudungún","mapuche ","mujer",214,"2006",14201
"lago ranco ","mapudungún","mapuche ","hombre",65,"2006",14203
"lago ranco ","mapudungún","mapuche ","mujer",182,"2006",14203
"laja ","mapudungún","mapuche ","mujer",28,"2006",8304
"lampa ","mapudungún","mapuche ","mujer",685,"2006",13302
"lampa ","mapudungún","mapuche ","hombre",665,"2006",13302
"lanco ","mapudungún","mapuche ","mujer",636,"2006",14103
"lanco ","mapudungún","mapuche ","hombre",562,"2006",14103
"las cabras ","mapudungún","mapuche ","mujer",51,"2006",6107
"las condes ","mapudungún","mapuche ","mujer",345,"2006",13114
"lautaro ","mapudungún","mapuche ","hombre",2898,"2006",9108
"lautaro ","mapudungún","mapuche ","mujer",2750,"2006",9108
"lautaro ","mapudungún","atacameño","mujer",84,"2006",9108
"lebu ","mapudungún","mapuche ","hombre",518,"2006",8201
"lebu ","kawaskar","mapuche ","mujer",35,"2006",8201
"lebu ","mapudungún","mapuche ","mujer",117,"2006",8201
"limache ","mapudungún","mapuche ","mujer",199,"2006",5802
"linares ","mapudungún","mapuche ","hombre",95,"2006",7401
"linares ","quechua","quechua ","mujer",78,"2006",7401
"lo barnechea ","mapudungún","mapuche ","mujer",283,"2006",13115
"lo espejo ","mapudungún","mapuche ","mujer",198,"2006",13116
"lo espejo ","mapudungún","mapuche ","hombre",97,"2006",13116
"lo prado ","mapudungún","mapuche ","hombre",808,"2006",13117
"lo prado ","mapudungún","mapuche ","mujer",307,"2006",13117
"loncoche ","mapudungún","mapuche ","mujer",952,"2006",9109
"loncoche ","mapudungún","mapuche ","hombre",1291,"2006",9109
"longaví ","mapudungún","mapuche ","mujer",36,"2006",7403
"lonquimay ","mapudungún","mapuche ","mujer",1492,"2006",9205
"lonquimay ","mapudungún","mapuche ","hombre",1734,"2006",9205
"los alamos ","mapudungún","mapuche ","mujer",342,"2006",8206
"los alamos ","mapudungún","mapuche ","hombre",417,"2006",8206
"los andes ","mapudungún","mapuche ","mujer",98,"2006",5301
"los andes ","mapudungún","mapuche ","hombre",179,"2006",5301
"los angeles ","mapudungún","mapuche ","mujer",711,"2006",8301
"los angeles ","mapudungún","mapuche ","hombre",173,"2006",8301
"los lagos ","mapudungún","mapuche ","hombre",26,"2006",14104
"los muermos ","mapudungún","mapuche ","mujer",24,"2006",10106
"los sauces ","mapudungún","mapuche ","hombre",484,"2006",9206
"los sauces ","mapudungún","mapuche ","mujer",304,"2006",9206
"los vilos ","mapudungún","mapuche ","mujer",29,"2006",4203
"los vilos ","aymara","aymara","mujer",21,"2006",4203
"lota ","mapudungún","mapuche ","mujer",93,"2006",8106
"lumaco ","mapudungún","mapuche ","mujer",1095,"2006",9207
"lumaco ","mapudungún","mapuche ","hombre",1200,"2006",9207
"machalí ","mapudungún","mapuche ","hombre",350,"2006",6108
"machalí ","mapudungún","mapuche ","mujer",12,"2006",6108
"macul ","mapudungún","mapuche ","hombre",244,"2006",13118
"macul ","mapudungún","mapuche ","mujer",466,"2006",13118
"máfil ","mapudungún","mapuche ","hombre",36,"2006",14105
"máfil ","mapudungún","mapuche ","mujer",14,"2006",14105
"maipú ","rapa-nui","rapa nui ","hombre",609,"2006",13119
"maipú ","aymara","aymara","mujer",609,"2006",13119
"maipú ","mapudungún","mapuche ","mujer",4723,"2006",13119
"maipú ","mapudungún","mapuche ","hombre",1188,"2006",13119
"malloa ","mapudungún","mapuche ","mujer",18,"2006",6109
"maría pinto ","mapudungún","mapuche ","mujer",26,"2006",13504
"mariquina ","kawaskar","mapuche ","mujer",20,"2006",14106
"mariquina ","mapudungún","mapuche ","mujer",247,"2006",14106
"mariquina ","mapudungún","mapuche ","hombre",376,"2006",14106
"maule ","aymara","mapuche ","mujer",14,"2006",7105
"mejillones ","mapudungún","rapa nui ","hombre",11,"2006",2102
"mejillones ","mapudungún","mapuche ","hombre",20,"2006",2102
"mejillones ","mapudungún","mapuche ","mujer",59,"2006",2102
"mejillones ","rapa-nui","aymara","hombre",11,"2006",2102
"melipeuco ","mapudungún","mapuche ","mujer",631,"2006",9110
"melipeuco ","mapudungún","aymara","hombre",6,"2006",9110
"melipeuco ","mapudungún","atacameño","mujer",8,"2006",9110
"melipeuco ","mapudungún","mapuche ","hombre",792,"2006",9110
"monte patria ","mapudungún","mapuche ","hombre",162,"2006",4303
"monte patria ","mapudungún","mapuche ","mujer",81,"2006",4303
"mostazal ","mapudungún","mapuche ","hombre",30,"2006",6110
"mulchén ","mapudungún","mapuche ","hombre",26,"2006",8305
"nancagua ","mapudungún","mapuche ","mujer",38,"2006",6305
"natales ","mapudungún","mapuche ","hombre",9,"2006",12401
"natales ","mapudungún","mapuche ","mujer",9,"2006",12401
"ninhue ","mapudungún","mapuche ","mujer",18,"2006",16204
"ninhue ","mapudungún","mapuche ","hombre",9,"2006",16204
"nogales ","quechua","atacameño","mujer",34,"2006",5506
"nueva imperial ","mapudungún","mapuche ","mujer",4294,"2006",9111
"nueva imperial ","mapudungún","mapuche ","hombre",4804,"2006",9111
"Ñiquén ","mapudungún","mapuche ","mujer",28,"2006",16303
"Ñiquén ","mapudungún","mapuche ","hombre",14,"2006",16303
"Ñuñoa ","mapudungún","mapuche ","hombre",460,"2006",13120
"olivar ","mapudungún","mapuche ","hombre",101,"2006",6111
"ollague ","quechua","quechua ","hombre",35,"2006",2202
"ollague ","quechua","quechua ","mujer",46,"2006",2202
"osorno ","mapudungún","mapuche ","mujer",1874,"2006",10301
"osorno ","mapudungún","mapuche ","hombre",1927,"2006",10301
"ovalle ","mapudungún","mapuche ","hombre",145,"2006",4301
"ovalle ","aymara","aymara","mujer",71,"2006",4301
"ovalle ","mapudungún","mapuche ","mujer",71,"2006",4301
"padre hurtado ","mapudungún","mapuche ","mujer",250,"2006",13604
"padre hurtado ","mapudungún","mapuche ","hombre",52,"2006",13604
"padre las casas ","quechua","mapuche ","mujer",68,"2006",9112
"padre las casas ","quechua","mapuche ","hombre",68,"2006",9112
"padre las casas ","mapudungún","mapuche ","mujer",5686,"2006",9112
"padre las casas ","mapudungún","mapuche ","hombre",5977,"2006",9112
"paillaco ","mapudungún","mapuche ","mujer",52,"2006",14107
"paillaco ","mapudungún","mapuche ","hombre",19,"2006",14107
"paine ","mapudungún","mapuche ","hombre",44,"2006",13404
"palmilla ","mapudungún","mapuche ","hombre",34,"2006",6306
"palmilla ","mapudungún","mapuche ","mujer",17,"2006",6306
"panguipulli ","mapudungún","mapuche ","hombre",1868,"2006",14108
"panguipulli ","mapudungún","mapuche ","mujer",1576,"2006",14108
"parral ","mapudungún","mapuche ","hombre",89,"2006",7404
"pedro aguirre cerda ","mapudungún","aymara","hombre",94,"2006",13121
"pedro aguirre cerda ","mapudungún","mapuche ","hombre",289,"2006",13121
"pedro aguirre cerda ","mapudungún","mapuche ","mujer",412,"2006",13121
"pelarco ","mapudungún","mapuche ","hombre",19,"2006",7106
"penco ","mapudungún","mapuche ","mujer",125,"2006",8107
"penco ","mapudungún","mapuche ","hombre",54,"2006",8107
"peñaflor ","mapudungún","mapuche ","mujer",89,"2006",13605
"peñaflor ","mapudungún","mapuche ","hombre",63,"2006",13605
"peñalolén ","mapudungún","mapuche ","mujer",481,"2006",13122
"peñalolén ","mapudungún","mapuche ","hombre",712,"2006",13122
"perquenco ","mapudungún","mapuche ","hombre",531,"2006",9113
"perquenco ","mapudungún","mapuche ","mujer",552,"2006",9113
"perquenco ","aymara","mapuche ","hombre",9,"2006",9113
"pica ","aymara","aymara","mujer",489,"2006",1405
"pica ","aymara","aymara","hombre",384,"2006",1405
"pica ","mapudungún","mapuche ","mujer",7,"2006",1405
"pichidegua ","mapudungún","mapuche ","hombre",24,"2006",6113
"pichilemu ","mapudungún","mapuche ","hombre",22,"2006",6201
"pirque ","mapudungún","mapuche ","mujer",92,"2006",13202
"pirque ","mapudungún","mapuche ","hombre",32,"2006",13202
"pirque ","aymara","aymara","mujer",15,"2006",13202
"pitrufquén ","mapudungún","mapuche ","hombre",1242,"2006",9114
"pitrufquén ","mapudungún","mapuche ","mujer",1290,"2006",9114
"placilla ","mapudungún","mapuche ","hombre",8,"2006",6308
"placilla ","mapudungún","mapuche ","mujer",12,"2006",6308
"porvenir ","mapudungún","mapuche ","mujer",10,"2006",12301
"porvenir ","mapudungún","mapuche ","hombre",24,"2006",12301
"pozo almonte ","aymara","aymara","mujer",277,"2006",1401
"pozo almonte ","mapudungún","mapuche ","mujer",12,"2006",1401
"pozo almonte ","mapudungún","mapuche ","hombre",10,"2006",1401
"pozo almonte ","quechua","quechua ","hombre",10,"2006",1401
"pozo almonte ","quechua","quechua ","mujer",90,"2006",1401
"pozo almonte ","aymara","aymara","hombre",132,"2006",1401
"pozo almonte ","rapa-nui","aymara","mujer",15,"2006",1401
"primavera ","mapudungún","mapuche ","hombre",37.1999999731779,"2006",12302
"primavera ","mapudungún","mapuche ","mujer",1.19999997317791,"2006",12302
"primavera ","aymara","aymara","mujer",0.239999994635582,"2006",12302
"puchuncaví ","mapudungún","mapuche ","hombre",23,"2006",5105
"puchuncaví ","mapudungún","mapuche ","mujer",24,"2006",5105
"pucón ","mapudungún","mapuche ","hombre",474,"2006",9115
"pucón ","mapudungún","mapuche ","mujer",451,"2006",9115
"pudahuel ","mapudungún","mapuche ","hombre",1731,"2006",13124
"pudahuel ","mapudungún","mapuche ","mujer",2702,"2006",13124
"puente alto ","rapa-nui","mapuche ","mujer",494,"2006",13201
"puente alto ","mapudungún","mapuche ","hombre",2837,"2006",13201
"puente alto ","mapudungún","mapuche ","mujer",3753,"2006",13201
"puente alto ","rapa-nui","mapuche ","hombre",494,"2006",13201
"puerto montt ","mapudungún","mapuche ","mujer",1173,"2006",10101
"puerto montt ","mapudungún","mapuche ","hombre",925,"2006",10101
"puerto octay ","mapudungún","mapuche ","mujer",25,"2006",10302
"puerto octay ","mapudungún","mapuche ","hombre",40,"2006",10302
"puerto varas ","mapudungún","mapuche ","hombre",112,"2006",10109
"punitaqui ","mapudungún","mapuche ","hombre",34,"2006",4304
"punitaqui ","aymara","aymara","mujer",11,"2006",4304
"punta arenas ","mapudungún","mapuche ","mujer",178,"2006",12101
"punta arenas ","mapudungún","mapuche ","hombre",173,"2006",12101
"puqueldón ","mapudungún","mapuche ","hombre",13,"2006",10206
"puqueldón ","kawaskar","kawaskar","mujer",8,"2006",10206
"purén ","mapudungún","mapuche ","mujer",860,"2006",9208
"purén ","mapudungún","mapuche ","hombre",733,"2006",9208
"purranque ","mapudungún","mapuche ","mujer",107,"2006",10303
"purranque ","mapudungún","mapuche ","hombre",293,"2006",10303
"putaendo ","quechua","mapuche ","hombre",60,"2006",5705
"putaendo ","quechua","mapuche ","mujer",30,"2006",5705
"putre ","aymara","aymara","hombre",267,"2006",15201
"putre ","aymara","aymara","mujer",272,"2006",15201
"puyehue ","mapudungún","mapuche ","hombre",69,"2006",10304
"puyehue ","mapudungún","mapuche ","mujer",54,"2006",10304
"queilén ","mapudungún","mapuche ","hombre",79,"2006",10207
"queilén ","mapudungún","mapuche ","mujer",44,"2006",10207
"quellón ","mapudungún","mapuche ","hombre",324,"2006",16107
"quellón ","mapudungún","mapuche ","mujer",246,"2006",16107
"quemchi ","mapudungún","mapuche ","hombre",63,"2006",10209
"quilaco ","mapudungún","mapuche ","hombre",4,"2006",8308
"quilicura ","mapudungún","mapuche ","hombre",2208,"2006",13125
"quilicura ","mapudungún","mapuche ","mujer",557,"2006",13125
"quilleco","mapudungún","mapuche ","mujer",24,"2006",8309
"quilleco","mapudungún","mapuche ","hombre",36,"2006",8309
"quillota ","mapudungún","mapuche ","hombre",176,"2006",5501
"quinchao ","mapudungún","mapuche ","mujer",16,"2006",10210
"quinta de tilcoco ","mapudungún","mapuche ","hombre",22,"2006",6114
"quinta de tilcoco ","mapudungún","mapuche ","mujer",34,"2006",6114
"quinta normal ","mapudungún","mapuche ","hombre",208,"2006",13126
"quinta normal ","mapudungún","mapuche ","mujer",786,"2006",13126
"recoleta ","mapudungún","mapuche ","mujer",593,"2006",13127
"recoleta ","mapudungún","mapuche ","hombre",749,"2006",13127
"renaico ","mapudungún","mapuche ","hombre",9,"2006",9209
"renaico ","mapudungún","mapuche ","mujer",9,"2006",9209
"renca ","mapudungún","mapuche ","hombre",1108,"2006",13128
"renca ","mapudungún","mapuche ","mujer",2109,"2006",13128
"rengo ","mapudungún","mapuche ","hombre",46,"2006",6115
"requínoa ","mapudungún","mapuche ","hombre",87,"2006",6116
"requínoa ","mapudungún","mapuche ","mujer",43,"2006",6116
"retiro ","mapudungún","mapuche ","mujer",53,"2006",7405
"rinconada ","mapudungún","mapuche ","hombre",11,"2006",5303
"río bueno ","mapudungún","mapuche ","hombre",99,"2006",14204
"río bueno ","mapudungún","mapuche ","mujer",33,"2006",14204
"río claro ","mapudungún","mapuche ","mujer",17,"2006",7108
"río claro ","mapudungún","mapuche ","hombre",17,"2006",7108
"río ibáñez ","mapudungún","mapuche ","hombre",9,"2006",11402
"río negro ","mapudungún","mapuche ","mujer",133,"2006",10305
"río negro ","mapudungún","mapuche ","hombre",153,"2006",10305
"romeral ","mapudungún","mapuche ","hombre",16,"2006",7306
"romeral ","mapudungún","mapuche ","mujer",33,"2006",7306
"saavedra ","mapudungún","mapuche ","mujer",3242,"2006",9116
"saavedra ","mapudungún","mapuche ","hombre",3166,"2006",9116
"saavedra ","aymara","mapuche ","hombre",13,"2006",9116
"sagrada familia ","mapudungún","mapuche ","hombre",40,"2006",7307
"sagrada familia ","mapudungún","mapuche ","mujer",28,"2006",7307
"salamanca ","mapudungún","mapuche ","mujer",32,"2006",4204
"san antonio ","mapudungún","mapuche ","mujer",369,"2006",5601
"san antonio ","mapudungún","mapuche ","hombre",281,"2006",5601
"san bernardo ","mapudungún","mapuche ","hombre",1464,"2006",13401
"san bernardo ","mapudungún","mapuche ","mujer",661,"2006",13401
"san clemente ","mapudungún","mapuche ","hombre",44,"2006",7109
"san clemente ","mapudungún","mapuche ","mujer",158,"2006",7109
"san esteban ","rapa-nui","rapa nui ","mujer",15,"2006",5304
"san joaquín ","mapudungún","mapuche ","hombre",175,"2006",13129
"san joaquín ","mapudungún","rapa nui ","mujer",88,"2006",13129
"san joaquín ","mapudungún","mapuche ","mujer",179,"2006",13129
"san josé de maipo ","mapudungún","mapuche ","hombre",13,"2006",13203
"san juan de la costa ","mapudungún","mapuche ","hombre",1123,"2006",10306
"san juan de la costa ","mapudungún","mapuche ","mujer",1025,"2006",10306
"san miguel ","mapudungún","mapuche ","mujer",76,"2006",13130
"san nicolás ","mapudungún","mapuche ","hombre",12,"2006",16305
"san nicolás ","mapudungún","mapuche ","mujer",24,"2006",16305
"san pablo ","mapudungún","mapuche ","hombre",119,"2006",10307
"san pablo ","mapudungún","mapuche ","mujer",210,"2006",10307
