"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"Alto del Carmen","Familiar no Remunerado/ Inactivos y Desocupados","No pertenece a ningún pueblo indígena","Hombre",524,"2017",3302
"Alto del Carmen","Menores de 12 años","Diaguita","Mujer",404,"2017",3302
"Alto Hospicio","Asalariado","Atacameño (Likan-Antai)","Hombre",40,"2017",1107
"Alto Hospicio","Patrón o empleador/ Trabajador Cuenta Propia","No pertenece a ningún pueblo indígena","Hombre",7388,"2017",1107
"Alto Hospicio","Asalariado","Mapuche","Hombre",656,"2017",1107
"Alto Hospicio","Menores de 12 años","Quechua","Mujer",480,"2017",1107
"Alto Hospicio","Familiar no Remunerado/ Inactivos y Desocupados","No pertenece a ningún pueblo indígena","Mujer",21205,"2017",1107
"Alto Hospicio","Menores de 12 años","Aimara","Hombre",3391,"2017",1107
"Alto Hospicio","Familiar no Remunerado/ Inactivos y Desocupados","No sabe/no responde","Mujer",44,"2017",1107
"Alto Hospicio","Asalariado","No pertenece a ningún pueblo indígena","Mujer",11128,"2017",1107
"Alto Hospicio","Asalariado","Quechua","Mujer",215,"2017",1107
"Alto Hospicio","Familiar no Remunerado/ Inactivos y Desocupados","No pertenece a ningún pueblo indígena","Hombre",10789,"2017",1107
"Alto Hospicio","Asalariado","Aimara","Hombre",1221,"2017",1107
"Alto Hospicio","Familiar no Remunerado/ Inactivos y Desocupados","Aimara","Mujer",3432,"2017",1107
"Alto Hospicio","Menores de 12 años","Diaguita","Mujer",277,"2017",1107
"Alto Hospicio","Patrón o empleador/ Trabajador Cuenta Propia","Quechua","Hombre",153,"2017",1107
"Alto Hospicio","Menores de 12 años","Mapuche","Mujer",602,"2017",1107
"Alto Hospicio","Patrón o empleador/ Trabajador Cuenta Propia","Aimara","Hombre",1411,"2017",1107
"Alto Hospicio","Asalariado","No sabe/no responde","Mujer",84,"2017",1107
"Alto Hospicio","Asalariado","Aimara","Mujer",1370,"2017",1107
"Alto Hospicio","Menores de 12 años","No pertenece a ningún pueblo indígena","Mujer",12189,"2017",1107
"Alto Hospicio","Menores de 12 años","No sabe/no responde","Hombre",42,"2017",1107
"Alto Hospicio","Asalariado","Diaguita","Mujer",177,"2017",1107
"Alto Hospicio","Patrón o empleador/ Trabajador Cuenta Propia","Aimara","Mujer",1640,"2017",1107
"Alto Hospicio","Menores de 12 años","Mapuche","Hombre",738,"2017",1107
"Alto Hospicio","Menores de 12 años","No pertenece a ningún pueblo indígena","Hombre",14743,"2017",1107
"Alto Hospicio","Familiar no Remunerado/ Inactivos y Desocupados","Mapuche","Mujer",432,"2017",1107
"Alto Hospicio","Asalariado","Diaguita","Hombre",356,"2017",1107
"Alto Hospicio","Asalariado","Atacameño (Likan-Antai)","Mujer",74,"2017",1107
"Alto Hospicio","Familiar no Remunerado/ Inactivos y Desocupados","Quechua","Hombre",224,"2017",1107
"Alto Hospicio","Asalariado","Mapuche","Mujer",462,"2017",1107
"Alto Hospicio","Patrón o empleador/ Trabajador Cuenta Propia","Mapuche","Mujer",269,"2017",1107
"Alto Hospicio","Familiar no Remunerado/ Inactivos y Desocupados","Aimara","Hombre",2079,"2017",1107
"Alto Hospicio","Familiar no Remunerado/ Inactivos y Desocupados","Atacameño (Likan-Antai)","Mujer",40,"2017",1107
"Alto Hospicio","Menores de 12 años","Quechua","Hombre",371,"2017",1107
"Alto Hospicio","Familiar no Remunerado/ Inactivos y Desocupados","Kawashkar o Alacalufes","Hombre",37,"2017",1107
"Alto Hospicio","Asalariado","Quechua","Hombre",312,"2017",1107
"Alto Hospicio","Menores de 12 años","Diaguita","Hombre",599,"2017",1107
"Alto Hospicio","Asalariado","No pertenece a ningún pueblo indígena","Hombre",17227,"2017",1107
"Alto Hospicio","Patrón o empleador/ Trabajador Cuenta Propia","No pertenece a ningún pueblo indígena","Mujer",5589,"2017",1107
"Alto Hospicio","Patrón o empleador/ Trabajador Cuenta Propia","Diaguita","Hombre",203,"2017",1107
"Alto Hospicio","Menores de 12 años","Kawashkar o Alacalufes","Mujer",44,"2017",1107
"Alto Hospicio","Patrón o empleador/ Trabajador Cuenta Propia","Quechua","Mujer",219,"2017",1107
"Alto Hospicio","Familiar no Remunerado/ Inactivos y Desocupados","Diaguita","Mujer",533,"2017",1107
"Alto Hospicio","Patrón o empleador/ Trabajador Cuenta Propia","Mapuche","Hombre",110,"2017",1107
"Alto Hospicio","Menores de 12 años","Atacameño (Likan-Antai)","Mujer",74,"2017",1107
"Alto Hospicio","Familiar no Remunerado/ Inactivos y Desocupados","Atacameño (Likan-Antai)","Hombre",114,"2017",1107
"Alto Hospicio","Familiar no Remunerado/ Inactivos y Desocupados","Diaguita","Hombre",240,"2017",1107
"Alto Hospicio","Familiar no Remunerado/ Inactivos y Desocupados","Mapuche","Hombre",348,"2017",1107
"Alto Hospicio","Familiar no Remunerado/ Inactivos y Desocupados","Quechua","Mujer",400,"2017",1107
"Alto Hospicio","Menores de 12 años","Aimara","Mujer",3200,"2017",1107
"Ancud","Familiar no Remunerado/ Inactivos y Desocupados","No pertenece a ningún pueblo indígena","Mujer",9144,"2017",10202
"Ancud","Asalariado","Mapuche","Mujer",1277,"2017",10202
"Ancud","Familiar no Remunerado/ Inactivos y Desocupados","Mapuche","Hombre",989,"2017",10202
"Ancud","Asalariado","No pertenece a ningún pueblo indígena","Hombre",3554,"2017",10202
"Ancud","Patrón o empleador/ Trabajador Cuenta Propia","No pertenece a ningún pueblo indígena","Mujer",959,"2017",10202
"Ancud","Menores de 12 años","No pertenece a ningún pueblo indígena","Hombre",2591,"2017",10202
"Ancud","Asalariado","No pertenece a ningún pueblo indígena","Mujer",4099,"2017",10202
"Ancud","Familiar no Remunerado/ Inactivos y Desocupados","Mapuche","Mujer",2647,"2017",10202
"Ancud","Menores de 12 años","Mapuche","Mujer",1127,"2017",10202
"Ancud","Menores de 12 años","Mapuche","Hombre",1411,"2017",10202
"Ancud","Familiar no Remunerado/ Inactivos y Desocupados","No pertenece a ningún pueblo indígena","Hombre",5786,"2017",10202
"Ancud","Patrón o empleador/ Trabajador Cuenta Propia","No pertenece a ningún pueblo indígena","Hombre",3469,"2017",10202
"Ancud","Asalariado","Mapuche","Hombre",1146,"2017",10202
"Ancud","Patrón o empleador/ Trabajador Cuenta Propia","Mapuche","Hombre",486,"2017",10202
"Ancud","Patrón o empleador/ Trabajador Cuenta Propia","Mapuche","Mujer",298,"2017",10202
"Ancud","Menores de 12 años","No pertenece a ningún pueblo indígena","Mujer",2076,"2017",10202
"Ancud","Familiar no Remunerado/ Inactivos y Desocupados","Kawashkar o Alacalufes","Hombre",73,"2017",10202
"Andacollo","Familiar no Remunerado/ Inactivos y Desocupados","No pertenece a ningún pueblo indígena","Hombre",1219,"2017",4103
"Andacollo","Asalariado","No pertenece a ningún pueblo indígena","Hombre",1195,"2017",4103
"Andacollo","Asalariado","Mapuche","Hombre",7,"2017",4103
"Andacollo","Asalariado","Aimara","Hombre",26,"2017",4103
"Andacollo","Patrón o empleador/ Trabajador Cuenta Propia","No pertenece a ningún pueblo indígena","Hombre",550,"2017",4103
"Andacollo","Familiar no Remunerado/ Inactivos y Desocupados","Mapuche","Hombre",26,"2017",4103
"Andacollo","Menores de 12 años","Aimara","Hombre",26,"2017",4103
"Andacollo","Familiar no Remunerado/ Inactivos y Desocupados","Aimara","Mujer",26,"2017",4103
"Andacollo","Familiar no Remunerado/ Inactivos y Desocupados","Diaguita","Mujer",32,"2017",4103
"Andacollo","Asalariado","No pertenece a ningún pueblo indígena","Mujer",593,"2017",4103
"Andacollo","Menores de 12 años","No pertenece a ningún pueblo indígena","Mujer",644,"2017",4103
"Andacollo","Menores de 12 años","No pertenece a ningún pueblo indígena","Hombre",858,"2017",4103
"Andacollo","Familiar no Remunerado/ Inactivos y Desocupados","No pertenece a ningún pueblo indígena","Mujer",2117,"2017",4103
"Angol","Menores de 12 años","Mapuche","Mujer",713,"2017",9201
"Angol","Menores de 12 años","No pertenece a ningún pueblo indígena","Hombre",4643,"2017",9201
"Angol","Familiar no Remunerado/ Inactivos y Desocupados","No pertenece a ningún pueblo indígena","Mujer",12996,"2017",9201
"Angol","Menores de 12 años","Mapuche","Hombre",508,"2017",9201
"Angol","Menores de 12 años","No pertenece a ningún pueblo indígena","Mujer",4056,"2017",9201
"Angol","Patrón o empleador/ Trabajador Cuenta Propia","No pertenece a ningún pueblo indígena","Hombre",2354,"2017",9201
"Angol","Patrón o empleador/ Trabajador Cuenta Propia","No pertenece a ningún pueblo indígena","Mujer",2097,"2017",9201
"Angol","Asalariado","Quechua","Hombre",28,"2017",9201
"Angol","Asalariado","Mapuche","Mujer",406,"2017",9201
"Angol","Familiar no Remunerado/ Inactivos y Desocupados","No pertenece a ningún pueblo indígena","Hombre",5968,"2017",9201
"Angol","Asalariado","Mapuche","Hombre",476,"2017",9201
"Angol","Asalariado","No pertenece a ningún pueblo indígena","Mujer",5332,"2017",9201
"Angol","Asalariado","No pertenece a ningún pueblo indígena","Hombre",7863,"2017",9201
"Angol","Familiar no Remunerado/ Inactivos y Desocupados","Mapuche","Mujer",683,"2017",9201
"Angol","Patrón o empleador/ Trabajador Cuenta Propia","Mapuche","Mujer",165,"2017",9201
"Angol","Patrón o empleador/ Trabajador Cuenta Propia","Mapuche","Hombre",139,"2017",9201
"Angol","Menores de 12 años","Aimara","Mujer",49,"2017",9201
"Angol","Familiar no Remunerado/ Inactivos y Desocupados","Mapuche","Hombre",850,"2017",9201
"Antofagasta","Patrón o empleador/ Trabajador Cuenta Propia","Atacameño (Likan-Antai)","Mujer",318,"2017",2101
"Antofagasta","Familiar no Remunerado/ Inactivos y Desocupados","No sabe/no responde","Mujer",378,"2017",2101
"Antofagasta","Familiar no Remunerado/ Inactivos y Desocupados","Aimara","Mujer",1155,"2017",2101
"Antofagasta","Familiar no Remunerado/ Inactivos y Desocupados","Quechua","Hombre",66,"2017",2101
"Antofagasta","Menores de 12 años","Aimara","Hombre",791,"2017",2101
"Antofagasta","Menores de 12 años","No sabe/no responde","Hombre",68,"2017",2101
"Antofagasta","Asalariado","No sabe/no responde","Mujer",112,"2017",2101
"Antofagasta","Patrón o empleador/ Trabajador Cuenta Propia","No pertenece a ningún pueblo indígena","Hombre",19573,"2017",2101
"Antofagasta","Menores de 12 años","Diaguita","Mujer",571,"2017",2101
"Antofagasta","Patrón o empleador/ Trabajador Cuenta Propia","Aimara","Hombre",173,"2017",2101
"Antofagasta","Menores de 12 años","Quechua","Mujer",132,"2017",2101
"Antofagasta","Familiar no Remunerado/ Inactivos y Desocupados","No sabe/no responde","Hombre",161,"2017",2101
"Antofagasta","Asalariado","Diaguita","Hombre",765,"2017",2101
"Antofagasta","Familiar no Remunerado/ Inactivos y Desocupados","Mapuche","Hombre",802,"2017",2101
"Antofagasta","Menores de 12 años","Aimara","Mujer",655,"2017",2101
"Antofagasta","Patrón o empleador/ Trabajador Cuenta Propia","Mapuche","Mujer",69,"2017",2101
"Antofagasta","Patrón o empleador/ Trabajador Cuenta Propia","Atacameño (Likan-Antai)","Hombre",185,"2017",2101
"Antofagasta","Patrón o empleador/ Trabajador Cuenta Propia","No pertenece a ningún pueblo indígena","Mujer",15090,"2017",2101
"Antofagasta","Asalariado","Mapuche","Hombre",1371,"2017",2101
"Antofagasta","Patrón o empleador/ Trabajador Cuenta Propia","No sabe/no responde","Mujer",59,"2017",2101
"Antofagasta","Familiar no Remunerado/ Inactivos y Desocupados","Mapuche","Mujer",1712,"2017",2101
"Antofagasta","Patrón o empleador/ Trabajador Cuenta Propia","Quechua","Mujer",77,"2017",2101
"Antofagasta","Menores de 12 años","Quechua","Hombre",178,"2017",2101
"Antofagasta","Asalariado","Diaguita","Mujer",373,"2017",2101
"Antofagasta","Familiar no Remunerado/ Inactivos y Desocupados","Aimara","Hombre",895,"2017",2101
"Antofagasta","Asalariado","Aimara","Hombre",210,"2017",2101
"Antofagasta","Menores de 12 años","Mapuche","Mujer",830,"2017",2101
"Antofagasta","Menores de 12 años","Mapuche","Hombre",1021,"2017",2101
"Antofagasta","Familiar no Remunerado/ Inactivos y Desocupados","Quechua","Mujer",262,"2017",2101
"Antofagasta","Menores de 12 años","No pertenece a ningún pueblo indígena","Hombre",40186,"2017",2101
"Antofagasta","Asalariado","No pertenece a ningún pueblo indígena","Hombre",74203,"2017",2101
"Antofagasta","Asalariado","Atacameño (Likan-Antai)","Mujer",140,"2017",2101
"Antofagasta","Asalariado","No pertenece a ningún pueblo indígena","Mujer",48416,"2017",2101
"Antofagasta","Asalariado","Quechua","Hombre",61,"2017",2101
"Antofagasta","Asalariado","Quechua","Mujer",107,"2017",2101
"Antofagasta","Familiar no Remunerado/ Inactivos y Desocupados","No pertenece a ningún pueblo indígena","Mujer",88344,"2017",2101
"Antofagasta","Familiar no Remunerado/ Inactivos y Desocupados","Diaguita","Hombre",560,"2017",2101
"Antofagasta","Asalariado","Aimara","Mujer",420,"2017",2101
"Antofagasta","Asalariado","No sabe/no responde","Hombre",459,"2017",2101
"Antofagasta","Asalariado","Atacameño (Likan-Antai)","Hombre",676,"2017",2101
"Antofagasta","Familiar no Remunerado/ Inactivos y Desocupados","Atacameño (Likan-Antai)","Mujer",601,"2017",2101
"Antofagasta","Patrón o empleador/ Trabajador Cuenta Propia","Diaguita","Mujer",132,"2017",2101
"Antofagasta","Menores de 12 años","Atacameño (Likan-Antai)","Mujer",132,"2017",2101
"Antofagasta","Patrón o empleador/ Trabajador Cuenta Propia","Mapuche","Hombre",400,"2017",2101
"Antofagasta","Familiar no Remunerado/ Inactivos y Desocupados","No pertenece a ningún pueblo indígena","Hombre",43422,"2017",2101
"Antofagasta","Familiar no Remunerado/ Inactivos y Desocupados","Atacameño (Likan-Antai)","Hombre",1035,"2017",2101
"Antofagasta","Asalariado","Mapuche","Mujer",854,"2017",2101
"Antofagasta","Patrón o empleador/ Trabajador Cuenta Propia","Aimara","Mujer",282,"2017",2101
"Antofagasta","Menores de 12 años","No pertenece a ningún pueblo indígena","Mujer",37034,"2017",2101
"Antofagasta","Familiar no Remunerado/ Inactivos y Desocupados","Diaguita","Mujer",746,"2017",2101
"Antofagasta","Menores de 12 años","Atacameño (Likan-Antai)","Hombre",642,"2017",2101
"Antofagasta","Menores de 12 años","Diaguita","Hombre",550,"2017",2101
"Antuco","Menores de 12 años","No pertenece a ningún pueblo indígena","Hombre",339,"2017",8302
"Antuco","Menores de 12 años","No pertenece a ningún pueblo indígena","Mujer",287,"2017",8302
"Antuco","Patrón o empleador/ Trabajador Cuenta Propia","Mapuche","Mujer",18,"2017",8302
"Antuco","Familiar no Remunerado/ Inactivos y Desocupados","No pertenece a ningún pueblo indígena","Mujer",1139,"2017",8302
"Antuco","Familiar no Remunerado/ Inactivos y Desocupados","Mapuche","Hombre",18,"2017",8302
"Antuco","Patrón o empleador/ Trabajador Cuenta Propia","No pertenece a ningún pueblo indígena","Mujer",149,"2017",8302
"Antuco","Familiar no Remunerado/ Inactivos y Desocupados","Mapuche","Mujer",19,"2017",8302
"Antuco","Patrón o empleador/ Trabajador Cuenta Propia","No pertenece a ningún pueblo indígena","Hombre",213,"2017",8302
"Antuco","Asalariado","No pertenece a ningún pueblo indígena","Mujer",214,"2017",8302
"Antuco","Asalariado","No pertenece a ningún pueblo indígena","Hombre",324,"2017",8302
"Antuco","Familiar no Remunerado/ Inactivos y Desocupados","No pertenece a ningún pueblo indígena","Hombre",629,"2017",8302
"Arauco","Familiar no Remunerado/ Inactivos y Desocupados","No pertenece a ningún pueblo indígena","Hombre",6800,"2017",8202
"Arauco","Familiar no Remunerado/ Inactivos y Desocupados","No pertenece a ningún pueblo indígena","Mujer",10914,"2017",8202
"Arauco","Familiar no Remunerado/ Inactivos y Desocupados","Mapuche","Hombre",1322,"2017",8202
"Arauco","Asalariado","No pertenece a ningún pueblo indígena","Mujer",5356,"2017",8202
"Arauco","Patrón o empleador/ Trabajador Cuenta Propia","No pertenece a ningún pueblo indígena","Hombre",1306,"2017",8202
"Arauco","Asalariado","Mapuche","Hombre",915,"2017",8202
"Arauco","Asalariado","No pertenece a ningún pueblo indígena","Hombre",5881,"2017",8202
"Arauco","Asalariado","Mapuche","Mujer",528,"2017",8202
"Arauco","Patrón o empleador/ Trabajador Cuenta Propia","No pertenece a ningún pueblo indígena","Mujer",1183,"2017",8202
"Arauco","Menores de 12 años","Mapuche","Mujer",884,"2017",8202
"Arauco","Familiar no Remunerado/ Inactivos y Desocupados","Mapuche","Mujer",2664,"2017",8202
"Arauco","Patrón o empleador/ Trabajador Cuenta Propia","Mapuche","Hombre",368,"2017",8202
"Arauco","Menores de 12 años","Quechua","Mujer",33,"2017",8202
"Arauco","Menores de 12 años","No pertenece a ningún pueblo indígena","Hombre",3305,"2017",8202
"Arauco","Patrón o empleador/ Trabajador Cuenta Propia","Mapuche","Mujer",82,"2017",8202
"Arauco","Menores de 12 años","Mapuche","Hombre",963,"2017",8202
"Arauco","Menores de 12 años","Quechua","Hombre",66,"2017",8202
"Arauco","Menores de 12 años","No pertenece a ningún pueblo indígena","Mujer",3222,"2017",8202
"Arauco","Familiar no Remunerado/ Inactivos y Desocupados","Quechua","Mujer",33,"2017",8202
"Arica","Patrón o empleador/ Trabajador Cuenta Propia","Atacameño (Likan-Antai)","Mujer",26,"2017",15101
"Arica","Familiar no Remunerado/ Inactivos y Desocupados","Mapuche","Mujer",437,"2017",15101
"Arica","Asalariado","Atacameño (Likan-Antai)","Mujer",26,"2017",15101
"Arica","Patrón o empleador/ Trabajador Cuenta Propia","Mapuche","Hombre",148,"2017",15101
"Arica","Menores de 12 años","Atacameño (Likan-Antai)","Mujer",46,"2017",15101
"Arica","Asalariado","Atacameño (Likan-Antai)","Hombre",61,"2017",15101
"Arica","Patrón o empleador/ Trabajador Cuenta Propia","No pertenece a ningún pueblo indígena","Mujer",6104,"2017",15101
"Arica","Menores de 12 años","Collas","Hombre",20,"2017",15101
"Arica","Asalariado","Aimara","Mujer",3451,"2017",15101
"Arica","Patrón o empleador/ Trabajador Cuenta Propia","No sabe/no responde","Hombre",109,"2017",15101
"Arica","Patrón o empleador/ Trabajador Cuenta Propia","No pertenece a ningún pueblo indígena","Hombre",7968,"2017",15101
"Arica","Menores de 12 años","Diaguita","Mujer",167,"2017",15101
"Arica","Menores de 12 años","Aimara","Hombre",4900,"2017",15101
"Arica","Asalariado","Collas","Mujer",10,"2017",15101
"Arica","Familiar no Remunerado/ Inactivos y Desocupados","Aimara","Mujer",8341,"2017",15101
"Arica","Asalariado","No pertenece a ningún pueblo indígena","Hombre",18915,"2017",15101
"Arica","Familiar no Remunerado/ Inactivos y Desocupados","Mapuche","Hombre",330,"2017",15101
"Arica","Patrón o empleador/ Trabajador Cuenta Propia","Quechua","Mujer",50,"2017",15101
"Arica","Familiar no Remunerado/ Inactivos y Desocupados","Quechua","Mujer",186,"2017",15101
"Arica","Menores de 12 años","Mapuche","Mujer",319,"2017",15101
"Arica","Patrón o empleador/ Trabajador Cuenta Propia","Collas","Mujer",26,"2017",15101
"Arica","Patrón o empleador/ Trabajador Cuenta Propia","Mapuche","Mujer",159,"2017",15101
"Arica","Menores de 12 años","Mapuche","Hombre",335,"2017",15101
"Arica","Patrón o empleador/ Trabajador Cuenta Propia","Atacameño (Likan-Antai)","Hombre",53,"2017",15101
"Arica","Patrón o empleador/ Trabajador Cuenta Propia","Quechua","Hombre",96,"2017",15101
"Arica","Menores de 12 años","Diaguita","Hombre",249,"2017",15101
"Arica","Asalariado","Aimara","Hombre",4107,"2017",15101
"Arica","Menores de 12 años","No pertenece a ningún pueblo indígena","Hombre",11996,"2017",15101
"Arica","Patrón o empleador/ Trabajador Cuenta Propia","Diaguita","Mujer",108,"2017",15101
"Arica","Asalariado","Mapuche","Mujer",266,"2017",15101
"Arica","Menores de 12 años","Quechua","Mujer",90,"2017",15101
"Arica","Asalariado","Diaguita","Mujer",126,"2017",15101
"Arica","Patrón o empleador/ Trabajador Cuenta Propia","Diaguita","Hombre",149,"2017",15101
"Arica","Patrón o empleador/ Trabajador Cuenta Propia","Rapa-Nui o Pascuenses","Hombre",19,"2017",15101
"Arica","Familiar no Remunerado/ Inactivos y Desocupados","Atacameño (Likan-Antai)","Mujer",184,"2017",15101
"Arica","Asalariado","Quechua","Hombre",77,"2017",15101
"Arica","Patrón o empleador/ Trabajador Cuenta Propia","Aimara","Hombre",4210,"2017",15101
"Arica","Menores de 12 años","Aimara","Mujer",4295,"2017",15101
"Arica","Menores de 12 años","Quechua","Hombre",96,"2017",15101
"Arica","Asalariado","No sabe/no responde","Mujer",36,"2017",15101
"Arica","Familiar no Remunerado/ Inactivos y Desocupados","Diaguita","Mujer",380,"2017",15101
"Arica","Asalariado","Mapuche","Hombre",539,"2017",15101
"Arica","Menores de 12 años","No pertenece a ningún pueblo indígena","Mujer",11239,"2017",15101
"Arica","Familiar no Remunerado/ Inactivos y Desocupados","Diaguita","Hombre",191,"2017",15101
"Arica","Menores de 12 años","Atacameño (Likan-Antai)","Hombre",90,"2017",15101
"Arica","Familiar no Remunerado/ Inactivos y Desocupados","Quechua","Hombre",158,"2017",15101
"Arica","Patrón o empleador/ Trabajador Cuenta Propia","Aimara","Mujer",2626,"2017",15101
