Comuna,Trabajo,Etnia,Sexo,Freq,anio,codigo
alto hospicio,sí en otra época del año,coya,mujer,52,2013,1107
alto hospicio,sí en otra época del año,diaguita,hombre,66,2013,1107
alto hospicio,sí ahora mismo,quechua,mujer,48,2013,1107
alto hospicio,sí en otra época del año,aymara,mujer,265,2013,1107
alto hospicio,sí ahora mismo,aymara,mujer,270,2013,1107
alto hospicio,no,aymara,hombre,1334,2013,1107
alto hospicio,no,quechua,hombre,109,2013,1107
alto hospicio,sí en otra época del año,quechua,hombre,45,2013,1107
alto hospicio,no,quechua,mujer,138,2013,1107
alto hospicio,no,no pertenece a ningún pueblo indígena,mujer,15893,2013,1107
ancud,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,933,2013,10202
ancud,no,mapuche,hombre,661,2013,10202
ancud,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,767,2013,10202
ancud,sí ahora mismo,mapuche,mujer,494,2013,10202
ancud,sí en otra época del año,mapuche,mujer,535,2013,10202
ancud,sí en otra época del año,mapuche,hombre,149,2013,10202
ancud,sí ahora mismo,mapuche,hombre,185,2013,10202
ancud,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1168,2013,10202
ancud,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,443,2013,10202
ancud,no,no pertenece a ningún pueblo indígena,mujer,6126,2013,10202
ancud,no,no pertenece a ningún pueblo indígena,hombre,3950,2013,10202
ancud,no,mapuche,mujer,1669,2013,10202
andacollo,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,266,2013,4103
andacollo,no,no pertenece a ningún pueblo indígena,mujer,1844,2013,4103
andacollo,no,no pertenece a ningún pueblo indígena,hombre,937,2013,4103
andacollo,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,102,2013,4103
andacollo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,70,2013,4103
andacollo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,49,2013,4103
angol,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,3192,2013,9201
angol,sí en otra época del año,ns/nr,hombre,50,2013,9201
angol,sí en otra época del año,mapuche,mujer,247,2013,9201
angol,no,mapuche,mujer,994,2013,9201
angol,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1593,2013,9201
angol,no,no pertenece a ningún pueblo indígena,hombre,4323,2013,9201
angol,ns/nr,no pertenece a ningún pueblo indígena,hombre,61,2013,9201
angol,no,mapuche,hombre,251,2013,9201
angol,sí ahora mismo,mapuche,mujer,80,2013,9201
angol,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1273,2013,9201
angol,sí en otra época del año,ns/nr,mujer,85,2013,9201
angol,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1171,2013,9201
angol,no,no pertenece a ningún pueblo indígena,mujer,7495,2013,9201
angol,no,ns/nr,mujer,35,2013,9201
angol,sí en otra época del año,mapuche,hombre,159,2013,9201
angol,sí en otra época del año,diaguita,hombre,27,2013,9201
angol,sí ahora mismo,mapuche,hombre,49,2013,9201
antofagasta,ns/nr,mapuche,mujer,51,2013,2101
antofagasta,no,aymara,mujer,435,2013,2101
antofagasta,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,5195,2013,2101
antofagasta,ns/nr,no pertenece a ningún pueblo indígena,mujer,118,2013,2101
antofagasta,no,diaguita,mujer,388,2013,2101
antofagasta,sí en otra época del año,aymara,hombre,115,2013,2101
antofagasta,no,coya,mujer,134,2013,2101
antofagasta,sí ahora mismo,atacameño (likán antai),mujer,128,2013,2101
antofagasta,sí en otra época del año,aymara,mujer,64,2013,2101
antofagasta,no,atacameño (likán antai),hombre,289,2013,2101
antofagasta,sí ahora mismo,ns/nr,hombre,67,2013,2101
antofagasta,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,12283,2013,2101
antofagasta,sí ahora mismo,aymara,hombre,46,2013,2101
antofagasta,no,atacameño (likán antai),mujer,539,2013,2101
antofagasta,sí ahora mismo,atacameño (likán antai),hombre,77,2013,2101
antofagasta,no,coya,hombre,268,2013,2101
antofagasta,no,mapuche,mujer,987,2013,2101
antofagasta,sí en otra época del año,rapa nui (pascuense),hombre,90,2013,2101
antofagasta,no,quechua,mujer,265,2013,2101
antofagasta,sí ahora mismo,mapuche,hombre,37,2013,2101
antofagasta,sí en otra época del año,mapuche,mujer,416,2013,2101
antofagasta,no,quechua,hombre,83,2013,2101
antofagasta,no,no pertenece a ningún pueblo indígena,mujer,60403,2013,2101
antofagasta,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,10415,2013,2101
antofagasta,sí ahora mismo,quechua,hombre,106,2013,2101
antofagasta,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,13002,2013,2101
antofagasta,sí ahora mismo,aymara,mujer,253,2013,2101
antofagasta,no,aymara,hombre,335,2013,2101
antofagasta,no,diaguita,hombre,110,2013,2101
antofagasta,sí en otra época del año,atacameño (likán antai),mujer,799,2013,2101
antofagasta,no,no pertenece a ningún pueblo indígena,hombre,31130,2013,2101
antofagasta,sí ahora mismo,mapuche,mujer,345,2013,2101
antofagasta,sí ahora mismo,diaguita,hombre,43,2013,2101
antofagasta,no,mapuche,hombre,867,2013,2101
antofagasta,sí en otra época del año,mapuche,hombre,220,2013,2101
antuco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,148,2013,8302
antuco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,132,2013,8302
antuco,no,ns/nr,mujer,14,2013,8302
antuco,no,mapuche,mujer,22,2013,8302
antuco,no,no pertenece a ningún pueblo indígena,hombre,504,2013,8302
antuco,sí en otra época del año,ns/nr,mujer,14,2013,8302
antuco,no,no pertenece a ningún pueblo indígena,mujer,985,2013,8302
antuco,sí en otra época del año,mapuche,mujer,18,2013,8302
antuco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,34,2013,8302
antuco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,174,2013,8302
arauco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,3493,2013,8202
arauco,sí ahora mismo,mapuche,hombre,87,2013,8202
arauco,no,mapuche,mujer,611,2013,8202
arauco,no,mapuche,hombre,261,2013,8202
arauco,sí en otra época del año,mapuche,mujer,69,2013,8202
arauco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1802,2013,8202
arauco,no,no pertenece a ningún pueblo indígena,mujer,7156,2013,8202
arauco,no,ns/nr,mujer,67,2013,8202
arauco,sí ahora mismo,mapuche,mujer,250,2013,8202
arauco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,806,2013,8202
arauco,sí en otra época del año,mapuche,hombre,110,2013,8202
arauco,no,no pertenece a ningún pueblo indígena,hombre,3551,2013,8202
arauco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2863,2013,8202
arica,no,mapuche,mujer,803,2013,15101
arica,no,aymara,hombre,3719,2013,15101
arica,no,diaguita,mujer,157,2013,15101
arica,no,no pertenece a ningún pueblo indígena,mujer,20257,2013,15101
arica,sí en otra época del año,coya,mujer,29,2013,15101
arica,no,atacameño (likán antai),mujer,36,2013,15101
arica,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,5889,2013,15101
arica,ns/nr,aymara,hombre,34,2013,15101
arica,sí en otra época del año,aymara,mujer,2543,2013,15101
arica,sí ahora mismo,quechua,mujer,72,2013,15101
arica,sí en otra época del año,quechua,mujer,55,2013,15101
arica,no,ns/nr,hombre,27,2013,15101
arica,sí ahora mismo,mapuche,mujer,142,2013,15101
arica,sí en otra época del año,ns/nr,mujer,27,2013,15101
arica,no,ns/nr,mujer,26,2013,15101
arica,ns/nr,aymara,mujer,54,2013,15101
arica,ns/nr,no pertenece a ningún pueblo indígena,mujer,51,2013,15101
arica,sí ahora mismo,diaguita,hombre,65,2013,15101
arica,sí en otra época del año,ns/nr,hombre,12,2013,15101
arica,sí en otra época del año,diaguita,mujer,120,2013,15101
arica,sí en otra época del año,mapuche,hombre,56,2013,15101
arica,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,4340,2013,15101
arica,sí en otra época del año,mapuche,mujer,73,2013,15101
arica,no,diaguita,hombre,141,2013,15101
arica,sí ahora mismo,aymara,mujer,2095,2013,15101
arica,sí en otra época del año,quechua,hombre,53,2013,15101
arica,no,mapuche,hombre,395,2013,15101
arica,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,3451,2013,15101
arica,no,quechua,mujer,117,2013,15101
arica,sí ahora mismo,diaguita,mujer,20,2013,15101
arica,sí ahora mismo,mapuche,hombre,123,2013,15101
arica,sí ahora mismo,aymara,hombre,814,2013,15101
arica,sí ahora mismo,ns/nr,mujer,22,2013,15101
arica,no,aymara,mujer,7000,2013,15101
arica,no,no pertenece a ningún pueblo indígena,hombre,10603,2013,15101
arica,sí en otra época del año,aymara,hombre,868,2013,15101
arica,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,2717,2013,15101
arica,sí en otra época del año,diaguita,hombre,38,2013,15101
arica,sí en otra época del año,atacameño (likán antai),hombre,53,2013,15101
aysén,sí en otra época del año,coya,hombre,9,2013,11201
aysén,sí en otra época del año,mapuche,mujer,540,2013,11201
aysén,sí ahora mismo,mapuche,mujer,196,2013,11201
aysén,no,ns/nr,mujer,30,2013,11201
aysén,sí en otra época del año,coya,mujer,9,2013,11201
aysén,no,aymara,hombre,28,2013,11201
aysén,sí en otra época del año,kawésqar (alacalufes),hombre,45,2013,11201
aysén,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1100,2013,11201
aysén,ns/nr,no pertenece a ningún pueblo indígena,hombre,55,2013,11201
aysén,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,540,2013,11201
aysén,no,mapuche,hombre,656,2013,11201
aysén,sí ahora mismo,mapuche,hombre,125,2013,11201
aysén,no,no pertenece a ningún pueblo indígena,mujer,3038,2013,11201
aysén,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,377,2013,11201
aysén,no,coya,hombre,9,2013,11201
aysén,ns/nr,no pertenece a ningún pueblo indígena,mujer,37,2013,11201
aysén,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,523,2013,11201
aysén,no,kawésqar (alacalufes),hombre,17,2013,11201
aysén,no,no pertenece a ningún pueblo indígena,hombre,1245,2013,11201
aysén,no,kawésqar (alacalufes),mujer,52,2013,11201
aysén,no,aymara,mujer,33,2013,11201
aysén,no,atacameño (likán antai),hombre,13,2013,11201
aysén,sí en otra época del año,mapuche,hombre,318,2013,11201
aysén,sí en otra época del año,yagán (yámana),hombre,32,2013,11201
aysén,sí en otra época del año,diaguita,mujer,32,2013,11201
aysén,no,mapuche,mujer,1251,2013,11201
buin,no,no pertenece a ningún pueblo indígena,hombre,7750,2013,13402
buin,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1667,2013,13402
buin,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,914,2013,13402
buin,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2492,2013,13402
buin,no,mapuche,hombre,263,2013,13402
buin,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1150,2013,13402
buin,no,mapuche,mujer,554,2013,13402
buin,no,no pertenece a ningún pueblo indígena,mujer,17597,2013,13402
bulnes,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,796,2013,16102
bulnes,no,no pertenece a ningún pueblo indígena,hombre,2070,2013,16102
bulnes,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,691,2013,16102
bulnes,sí en otra época del año,mapuche,mujer,71,2013,16102
bulnes,no,no pertenece a ningún pueblo indígena,mujer,4305,2013,16102
bulnes,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1557,2013,16102
bulnes,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,793,2013,16102
cabildo,ns/nr,no pertenece a ningún pueblo indígena,mujer,109,2013,5402
cabildo,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,750,2013,5402
cabildo,sí en otra época del año,diaguita,mujer,70,2013,5402
cabildo,no,no pertenece a ningún pueblo indígena,mujer,4075,2013,5402
cabildo,no,diaguita,mujer,70,2013,5402
cabildo,no,no pertenece a ningún pueblo indígena,hombre,3457,2013,5402
cabildo,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,772,2013,5402
cabildo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,70,2013,5402
cabildo,no,mapuche,mujer,127,2013,5402
cabildo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,285,2013,5402
cabrero,sí en otra época del año,mapuche,mujer,53,2013,8303
cabrero,no,no pertenece a ningún pueblo indígena,hombre,3001,2013,8303
cabrero,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1412,2013,8303
cabrero,no,ns/nr,mujer,80,2013,8303
cabrero,no,mapuche,hombre,152,2013,8303
cabrero,no,ns/nr,hombre,109,2013,8303
cabrero,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,190,2013,8303
cabrero,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,762,2013,8303
cabrero,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1453,2013,8303
cabrero,no,mapuche,mujer,186,2013,8303
cabrero,sí ahora mismo,mapuche,hombre,99,2013,8303
cabrero,no,no pertenece a ningún pueblo indígena,mujer,8889,2013,8303
calama,no,mapuche,mujer,355,2013,2201
calama,sí en otra época del año,aymara,mujer,58,2013,2201
calama,no,no pertenece a ningún pueblo indígena,hombre,11724,2013,2201
calama,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1529,2013,2201
calama,no,atacameño (likán antai),mujer,2915,2013,2201
calama,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,3892,2013,2201
calama,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,5506,2013,2201
calama,no,diaguita,mujer,1030,2013,2201
calama,sí ahora mismo,quechua,mujer,156,2013,2201
calama,sí ahora mismo,atacameño (likán antai),mujer,321,2013,2201
calama,sí ahora mismo,diaguita,mujer,83,2013,2201
calama,sí ahora mismo,atacameño (likán antai),hombre,169,2013,2201
calama,sí ahora mismo,aymara,mujer,95,2013,2201
calama,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,338,2013,2201
calama,no,atacameño (likán antai),hombre,2045,2013,2201
calama,sí en otra época del año,atacameño (likán antai),hombre,43,2013,2201
calama,no,diaguita,hombre,187,2013,2201
calama,sí ahora mismo,aymara,hombre,58,2013,2201
calama,no,mapuche,hombre,96,2013,2201
calama,no,no pertenece a ningún pueblo indígena,mujer,21432,2013,2201
calama,sí ahora mismo,quechua,hombre,203,2013,2201
calama,sí en otra época del año,atacameño (likán antai),mujer,84,2013,2201
calama,sí en otra época del año,diaguita,hombre,136,2013,2201
calama,sí ahora mismo,mapuche,mujer,116,2013,2201
calama,no,aymara,hombre,286,2013,2201
calama,no,quechua,hombre,843,2013,2201
calama,no,aymara,mujer,352,2013,2201
calama,no,quechua,mujer,1694,2013,2201
calama,sí ahora mismo,diaguita,hombre,83,2013,2201
calama,sí en otra época del año,quechua,mujer,144,2013,2201
calbuco,no,no pertenece a ningún pueblo indígena,mujer,4997,2013,10102
calbuco,no,mapuche,mujer,2818,2013,10102
calbuco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,456,2013,10102
calbuco,sí ahora mismo,mapuche,mujer,463,2013,10102
calbuco,sí en otra época del año,mapuche,hombre,226,2013,10102
calbuco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,667,2013,10102
calbuco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,624,2013,10102
calbuco,sí en otra época del año,mapuche,mujer,287,2013,10102
calbuco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,424,2013,10102
calbuco,sí ahora mismo,mapuche,hombre,323,2013,10102
calbuco,no,no pertenece a ningún pueblo indígena,hombre,2810,2013,10102
calbuco,no,mapuche,hombre,1435,2013,10102
caldera,no,diaguita,mujer,197,2013,3102
caldera,sí ahora mismo,mapuche,mujer,18,2013,3102
caldera,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,411,2013,3102
caldera,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,232,2013,3102
caldera,sí ahora mismo,mapuche,hombre,26,2013,3102
caldera,sí ahora mismo,diaguita,hombre,33,2013,3102
caldera,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,709,2013,3102
caldera,no,coya,hombre,32,2013,3102
caldera,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,210,2013,3102
caldera,sí en otra época del año,diaguita,hombre,62,2013,3102
caldera,no,no pertenece a ningún pueblo indígena,hombre,1037,2013,3102
caldera,no,mapuche,hombre,49,2013,3102
caldera,sí en otra época del año,mapuche,mujer,62,2013,3102
caldera,no,no pertenece a ningún pueblo indígena,mujer,2711,2013,3102
caldera,sí en otra época del año,coya,mujer,21,2013,3102
caldera,sí en otra época del año,mapuche,hombre,31,2013,3102
caldera,no,mapuche,mujer,119,2013,3102
caldera,no,atacameño (likán antai),hombre,33,2013,3102
caldera,no,atacameño (likán antai),mujer,66,2013,3102
calera,no,mapuche,hombre,154,2013,5502
calera,no,no pertenece a ningún pueblo indígena,mujer,12061,2013,5502
calera,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,2160,2013,5502
calera,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2226,2013,5502
calera,no,aymara,mujer,357,2013,5502
calera,no,no pertenece a ningún pueblo indígena,hombre,5674,2013,5502
calera,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1401,2013,5502
calera,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1156,2013,5502
calera de tango,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,391,2013,13403
calera de tango,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,809,2013,13403
calera de tango,no,mapuche,mujer,262,2013,13403
calera de tango,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,46,2013,13403
calera de tango,no,no pertenece a ningún pueblo indígena,hombre,5479,2013,13403
calera de tango,no,mapuche,hombre,54,2013,13403
calera de tango,no,no pertenece a ningún pueblo indígena,mujer,5892,2013,13403
calle larga,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,308,2013,5302
calle larga,no,no pertenece a ningún pueblo indígena,hombre,1183,2013,5302
calle larga,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,295,2013,5302
calle larga,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,71,2013,5302
calle larga,no,mapuche,hombre,48,2013,5302
calle larga,sí ahora mismo,mapuche,mujer,48,2013,5302
calle larga,no,no pertenece a ningún pueblo indígena,mujer,2369,2013,5302
camarones,no,no pertenece a ningún pueblo indígena,hombre,14,2013,15102
camarones,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,14,2013,15102
camarones,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,51,2013,15102
camarones,no,no pertenece a ningún pueblo indígena,mujer,56,2013,15102
camarones,no,aymara,hombre,107,2013,15102
camarones,no,aymara,mujer,176,2013,15102
camarones,no,quechua,mujer,14,2013,15102
camarones,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,14,2013,15102
camiña,no,aymara,mujer,135,2013,1402
camiña,no,aymara,hombre,99,2013,1402
camiña,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,10,2013,1402
camiña,no,no pertenece a ningún pueblo indígena,mujer,10,2013,1402
camiña,sí en otra época del año,aymara,mujer,115,2013,1402
camiña,sí en otra época del año,aymara,hombre,61,2013,1402
canela,no,no pertenece a ningún pueblo indígena,hombre,1114,2013,4202
canela,no,no pertenece a ningún pueblo indígena,mujer,2073,2013,4202
canela,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,253,2013,4202
canela,no,diaguita,mujer,26,2013,4202
canela,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,215,2013,4202
canela,no,diaguita,hombre,39,2013,4202
canela,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,300,2013,4202
canela,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,264,2013,4202
cañete,no,mapuche,mujer,2278,2013,8203
cañete,sí ahora mismo,mapuche,mujer,1414,2013,8203
cañete,ns/nr,no pertenece a ningún pueblo indígena,mujer,59,2013,8203
cañete,no,no pertenece a ningún pueblo indígena,mujer,5225,2013,8203
cañete,sí ahora mismo,mapuche,hombre,1110,2013,8203
cañete,sí en otra época del año,mapuche,mujer,167,2013,8203
cañete,no,no pertenece a ningún pueblo indígena,hombre,2793,2013,8203
cañete,no,mapuche,hombre,1823,2013,8203
cañete,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,488,2013,8203
cañete,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,540,2013,8203
cañete,sí ahora mismo,ns/nr,mujer,97,2013,8203
cañete,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,885,2013,8203
cañete,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,756,2013,8203
cañete,sí en otra época del año,mapuche,hombre,184,2013,8203
carahue,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,878,2013,9102
carahue,no,mapuche,mujer,2207,2013,9102
carahue,sí en otra época del año,aymara,hombre,61,2013,9102
carahue,no,aymara,hombre,61,2013,9102
carahue,sí en otra época del año,mapuche,mujer,274,2013,9102
carahue,no,no pertenece a ningún pueblo indígena,hombre,1852,2013,9102
carahue,no,mapuche,hombre,1411,2013,9102
carahue,sí en otra época del año,mapuche,hombre,66,2013,9102
carahue,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,494,2013,9102
carahue,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,303,2013,9102
carahue,ns/nr,no pertenece a ningún pueblo indígena,hombre,72,2013,9102
carahue,sí ahora mismo,mapuche,hombre,366,2013,9102
carahue,sí ahora mismo,mapuche,mujer,245,2013,9102
carahue,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1508,2013,9102
carahue,no,no pertenece a ningún pueblo indígena,mujer,3248,2013,9102
cartagena,no,no pertenece a ningún pueblo indígena,hombre,3557,2013,5603
cartagena,no,mapuche,hombre,247,2013,5603
cartagena,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,544,2013,5603
cartagena,no,mapuche,mujer,16,2013,5603
cartagena,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,263,2013,5603
cartagena,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,85,2013,5603
cartagena,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,467,2013,5603
cartagena,no,no pertenece a ningún pueblo indígena,mujer,7345,2013,5603
casablanca,ns/nr,no pertenece a ningún pueblo indígena,mujer,64,2013,5102
casablanca,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2640,2013,5102
casablanca,no,no pertenece a ningún pueblo indígena,mujer,3110,2013,5102
casablanca,no,mapuche,mujer,78,2013,5102
casablanca,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1161,2013,5102
casablanca,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1359,2013,5102
casablanca,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,995,2013,5102
